"region","gear","common_name","Omega1","Epsilon1","Omega2","Epsilon2","obs_model","status","max_grad","rrmse","aic"
"chukchi","otter","yellowfin sole",0,0,0,0,"PosLink","confirm_gradient",9.97789723076183e-11,4.134,342.181709694122
"chukchi","otter","yellowfin sole",1,0,0,0,"PosLink","confirm_gradient",4.74702714914343e-08,2.121,308.056122291683
"chukchi","otter","yellowfin sole",0,1,0,0,"PosLink","confirm_gradient",5.88024167136325e-08,1.854,314.51513755471
"chukchi","otter","yellowfin sole",1,1,0,0,"PosLink","confirm_gradient",1.44063763141133e-08,2.121,310.056122133741
"chukchi","otter","yellowfin sole",0,0,1,0,"PosLink","confirm_gradient",1.2198997380846e-06,3.844,346.200017818694
"chukchi","otter","yellowfin sole",1,0,1,0,"PosLink","confirm_gradient",7.0772230916561,0.892,315.156018088374
"chukchi","otter","yellowfin sole",0,1,1,0,"PosLink","confirm_gradient",3.48837243886091,0.145,315.841569232609
"chukchi","otter","yellowfin sole",1,1,1,0,"PosLink","confirm_gradient",7.08484533297865,0.892,317.160258504195
"chukchi","otter","yellowfin sole",0,0,0,1,"PosLink","confirm_gradient",1.47792242194317e-08,4.134,346.181709694094
"chukchi","otter","yellowfin sole",1,0,0,1,"PosLink",NA,NA,NA,NA
"chukchi","otter","yellowfin sole",0,1,0,1,"PosLink",NA,NA,NA,NA
"chukchi","otter","yellowfin sole",1,1,0,1,"PosLink","confirm_gradient",7.07544626120206e-09,2.121,314.0561220616
"chukchi","otter","yellowfin sole",0,0,1,1,"PosLink","confirm_gradient",1.37358591167924e-09,3.844,348.200017086365
"chukchi","otter","yellowfin sole",1,0,1,1,"PosLink",NA,NA,NA,NA
"chukchi","otter","yellowfin sole",0,1,1,1,"PosLink",NA,NA,NA,NA
"chukchi","otter","yellowfin sole",1,1,1,1,"PosLink",NA,NA,NA,NA
"chukchi","otter","yellowfin sole",0,0,0,0,"Log_Delta","confirm_gradient",1.01575229043417e-11,5.22,352.1961197128
"chukchi","otter","yellowfin sole",1,0,0,0,"Log_Delta","confirm_gradient",1.94137223630264e-07,5.804,317.412218837781
"chukchi","otter","yellowfin sole",0,1,0,0,"Log_Delta","confirm_gradient",0.295773700385354,7.345,309.063158536343
"chukchi","otter","yellowfin sole",1,1,0,0,"Log_Delta","confirm_gradient",1.11382902900914e-10,5.804,319.412218793215
"chukchi","otter","yellowfin sole",0,0,1,0,"Log_Delta",NA,NA,NA,NA
"chukchi","otter","yellowfin sole",1,0,1,0,"Log_Delta","confirm_gradient",2.10089674546055e-08,3.152,316.051088687741
"chukchi","otter","yellowfin sole",0,1,1,0,"Log_Delta","confirm_gradient",0.295776951892719,3.738,307.702025820769
"chukchi","otter","yellowfin sole",1,1,1,0,"Log_Delta","confirm_gradient",3.49194975157729e-08,3.152,318.051088751952
"chukchi","otter","yellowfin sole",0,0,0,1,"Log_Delta","confirm_gradient",6.34352803116043e-10,3.21,353.754705074753
"chukchi","otter","yellowfin sole",1,0,0,1,"Log_Delta","confirm_gradient",1.29841706275613e-08,3.381,318.970804234294
