"Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
2012,1,1,1103919.23094671,0.509487024809113,562432.524604606
2013,1,1,9109.35911577125,0.383758961044215,3495.79819004703
2014,1,1,9109.35911577125,0.383758961044215,3495.79819004703
2015,1,1,9109.35911577125,0.383758961044215,3495.79819004703
2016,1,1,9109.35911577125,0.383758961044215,3495.79819004703
2017,1,1,367702.577120037,0.503189969542473,185024.248581719
2018,1,1,9109.35911577125,0.383758961044215,3495.79819004703
2019,1,1,159394.400375089,0.60319444776678,96145.8173113691
