"year","month","day","date","gear","lon","lat","hauljoin","bot_depth","bot_temp","actual_area_swept","cpue_kg_km2"
2012,9,9,2012-09-09,"otter",-165.83945,73.001185,-9714,57,-1.4,0.02567092,132.523493509387
2012,9,8,2012-09-08,"otter",-164.18025,73.045815,-9712,82,-1.7,0.00881888,23.1321891215211
2012,9,8,2012-09-08,"otter",-163.513125,72.50503,-9711,45,-1.3,0.02307852,44.8035662598815
2012,9,8,2012-09-08,"otter",-161.94597,72.501055,-9710,40,-1.2,0.01631448,40.5774502160044
2012,9,7,2012-09-07,"otter",-160.48704,72.000835,-9708,35,-1.7,0.01896165,112.121044318401
2012,8,28,2012-08-28,"otter",-168.487335,68.499175,-9704,48,2.3,0.0184212,759.99392004864
2012,8,28,2012-08-28,"otter",-168.487385,68.988025,-9702,48,2.1,0.01769856,4322.38555001085
2012,9,7,2012-09-07,"otter",-158.45405,72.48095,-9700,57,-1.6,0.023268,39.6252363761389
2012,9,6,2012-09-06,"otter",-158.824175,72.01154,-9699,50,-1.7,0.01403574,23.3689139297251
2012,9,6,2012-09-06,"otter",-157.172125,71.99015,-9698,84,-1.6,0.02169268,107.962686030495
2012,9,5,2012-09-05,"otter",-159.038755,71.5014,-9696,50,-1.7,0.02114726,55.1371667062305
2012,9,5,2012-09-05,"otter",-160.584125,71.50682,-9695,44,-1.7,0.02155048,14.7560518373605
2012,9,5,2012-09-05,"otter",-162.114355,71.50535,-9694,42,-1.7,0.01765836,8.38129928260608
2012,9,4,2012-09-04,"otter",-163.8753,71.004415,-9692,40,-1.2,0.0210726,7.87752816453594
2012,9,3,2012-09-03,"otter",-165.49594,70.5103,-9691,40,2.2,0.02163506,69.4243510302259
2012,9,3,2012-09-03,"otter",-166.98244,70.50945,-9690,47,0.3,0.02028147,423.736543751513
2012,9,2,2012-09-02,"otter",-167.01461,70.01889,-9689,45,2,0.02074016,3586.76114359774
2012,9,16,2012-09-16,"otter",-168.48389,70.001925,-9681,40,0.7,0.01420433,96.8718693525143
2012,9,15,2012-09-15,"otter",-168.503465,70.49704,-9679,36,0.1,0.0177262,29.673590504451
2012,9,15,2012-09-15,"otter",-168.519485,71.002435,-9677,44,0,0.02298712,1.65309964884683
2012,9,14,2012-09-14,"otter",-168.519435,71.508235,-9674,45,-0.3,0.0229614,45.6418162655587
2012,9,14,2012-09-14,"otter",-168.51725,72.00405,-9673,48,-0.5,0.02202908,1.90657076918328
2012,9,14,2012-09-14,"otter",-166.916285,72.00928,-9672,45,-0.8,0.02469874,6.31611167209339
2012,9,13,2012-09-13,"otter",-166.954675,71.5007,-9670,43,0.3,0.01636375,35.1997555572531
2012,9,13,2012-09-13,"otter",-166.98318,71.0104,-9669,43,1.5,0.02266394,49.1529716368822
2012,9,13,2012-09-13,"otter",-165.430425,70.99711,-9668,38,0.5,0.01692601,25.1683651374423
2012,9,12,2012-09-12,"otter",-165.36145,71.50071,-9663,40,-0.6,0.02317448,10.8740303989561
2012,9,12,2012-09-12,"otter",-163.822885,71.4941,-9661,42,-1.1,0.02240755,2.32064638927504
2012,9,11,2012-09-11,"otter",-162.250515,72.03006,-9658,25,-1.6,0.01741443,5.16812781124619
2012,8,27,2012-08-27,"otter",-168.57585,69.50139,-9648,48,3.8,0.01702184,8836.29501863488
2012,8,27,2012-08-27,"otter",-167.131935,69.50156,-9646,44,5.7,0.0189286,12508.0565916127
2012,8,26,2012-08-26,"otter",-165.70994,69.502415,-9644,32,7.9,0.01776633,761.215174996749
2012,8,26,2012-08-26,"otter",-165.571,69.99905,-9641,38,5.4,0.02243942,646.629903981475
2012,8,25,2012-08-25,"otter",-164.00179,70.49935,-9639,40,6.2,0.01845432,184.563831124636
2012,8,25,2012-08-25,"otter",-162.315885,70.996735,-9637,42,2.2,0.0200634,0
2012,8,24,2012-08-24,"otter",-157.39841,71.5207,-9633,88,-1.7,0.01732544,2.42418085774445
2012,8,24,2012-08-24,"otter",-157.57224,71.104165,-9632,32,7.6,0.01135461,0
2012,8,24,2012-08-24,"otter",-159.019835,71.00631,-9630,NA,NA,0.01845725,0
2012,8,23,2012-08-23,"otter",-160.890035,70.99316,-9629,42,1.7,0.01802111,0
2012,8,23,2012-08-23,"otter",-160.94149,70.49944,-9627,18,9.2,0.01869,0
2012,8,23,2012-08-23,"otter",-162.5106,70.511175,-9625,32,7.2,0.01644386,273.901626503753
2012,8,22,2012-08-22,"otter",-164.131025,69.9959,-9624,28,7,0.01771305,392.366080375768
2012,8,22,2012-08-22,"otter",-164.21496,69.50244,-9622,20,7,0.01879016,0
2012,8,22,2012-08-22,"otter",-164.32649,69.01333,-9621,9,9.3,0.02100372,0
2012,8,21,2012-08-21,"otter",-165.66005,69.008745,-9620,18,9.1,0.01938984,61.1660539746589
2012,8,21,2012-08-21,"otter",-167.044575,68.98822,-9618,44,4.9,0.01977102,880.581780808476
2012,8,21,2012-08-21,"otter",-167.14776,68.522955,-9617,34,9.6,0.01846205,27.1909132517787
2012,8,20,2012-08-20,"otter",-165.859915,68.00221,-9615,26,9.9,0.01794128,5.23931402887642
2012,8,20,2012-08-20,"otter",-167.197785,68.004405,-9614,54,2,0.02222432,1768.33306935825
2012,8,19,2012-08-19,"otter",-168.50725,68.00158,-9612,56,1.5,0.02302344,198.493361548057
2012,8,19,2012-08-19,"otter",-168.48623,67.508565,-9610,45,1.3,0.02273376,845.878552425996
2012,8,18,2012-08-18,"otter",-168.488975,66.993275,-9608,34,2.4,0.0179608,894.503585586388
2012,8,18,2012-08-18,"otter",-167.22429,66.98433,-9606,36,2,0.02201979,659.860970517884
2012,8,18,2012-08-18,"otter",-167.18204,67.51167,-9605,43,1.7,0.02054654,166.840743015612
2012,8,17,2012-08-17,"otter",-165.889785,67.50369,-9604,37,5,0.01687582,810.627276185691
2012,8,17,2012-08-17,"otter",-164.581375,67.506065,-9602,27,9.8,0.01987776,0
2012,8,17,2012-08-17,"otter",-164.68276,66.99205,-9601,24,8.4,0.01932764,76.7812314384995
2012,8,16,2012-08-16,"otter",-163.325535,66.989205,-9600,11,10.7,0.022158982,0
2012,8,16,2012-08-16,"otter",-162.20983,66.49546,-9597,11,-0.4,0.0217208,0
2012,8,16,2012-08-16,"otter",-163.391675,66.48609,-9596,11,10.6,0.0205422,1.16832666413529
2012,8,15,2012-08-15,"otter",-165.90435,66.99561,-9595,21,8.2,0.02075028,80.3844574627427
2012,8,15,2012-08-15,"otter",-166.017925,66.48925,-9593,14,9.3,0.02062803,5.91428265326354
2012,8,15,2012-08-15,"otter",-167.24625,66.48863,-9592,26,8.4,0.01978353,790.556589243679
2012,8,14,2012-08-14,"otter",-167.2772,66.00125,-9590,12,9.9,0.02003392,47.0202536498099
2012,8,14,2012-08-14,"otter",-168.490415,66.02286,-9589,50,1.6,0.0186656,2359.42053831648
2012,8,14,2012-08-14,"otter",-168.49731,66.50526,-9588,49,1.3,0.01816788,9389.09768228324
1990,8,16,1990-08-16,"otter",-168.820585,71.93308,12068,51,-1.2,0.0423176,2620.72990906857
1990,8,16,1990-08-16,"otter",-168.789835,71.890085,12069,49,-1.2,0.04305539,3576.67181739615
1990,8,17,1990-08-17,"otter",-167.764585,71.572835,12070,48,1.1,0.0429216,553.753820920003
1990,8,17,1990-08-17,"otter",-167.6735,71.54125,12071,49,1.1,0.04589877,232.228445337424
1990,8,17,1990-08-17,"otter",-167.0705,71.49975,12072,48,NA,0.04087512,288.512914457499
1990,8,17,1990-08-17,"otter",-166.993,71.48008,12073,46,NA,0.04078789,64.5044399207706
1990,8,17,1990-08-17,"otter",-165.835,71.154665,12075,42,NA,0.03990896,414.844185365893
1990,8,18,1990-08-18,"otter",-164.218915,70.80067,12076,46,-1,0.04145458,218.841922894889
1990,8,18,1990-08-18,"otter",-164.06183,70.799085,12077,48,-1,0.02275462,95.6728787384716
1990,8,21,1990-08-21,"otter",-166.81933,68.397585,12078,18,12.6,0.0452023,19.06982609292
1990,8,21,1990-08-21,"otter",-166.92733,68.392915,12079,20,12.6,0.03805176,0
1990,8,21,1990-08-21,"otter",-167.273915,68.476585,12080,46,7.1,0.01177209,165.646032267847
1990,8,22,1990-08-22,"otter",-168.736,68.55542,12084,55,2.1,0.04305,1917.63066202091
1990,8,22,1990-08-22,"otter",-168.83,68.58658,12085,51,2.1,0.04808718,3438.21367774114
1990,8,22,1990-08-22,"otter",-168.806585,68.65225,12086,53,2.1,0.047982,1701.6172731441
1990,8,22,1990-08-22,"otter",-168.83142,68.696415,12087,53,2.1,0.04844302,1985.05378070979
1990,8,22,1990-08-22,"otter",-168.74267,68.77142,12088,53,2.5,0.04651482,1119.47117069356
1990,8,22,1990-08-22,"otter",-168.6465,68.78667,12089,51,2.5,0.08260992,414.550698027549
1990,8,22,1990-08-22,"otter",-167.97008,68.84658,12090,49,2.3,0.04339845,668.917899141559
1990,8,22,1990-08-22,"otter",-167.85275,68.86275,12091,49,2.3,0.04045716,1395.84686616658
1990,8,23,1990-08-23,"otter",-167.479335,68.878415,12092,46,4.8,0.03789024,3328.00742354759
1990,8,23,1990-08-23,"otter",-167.360335,68.867585,12093,46,4.8,0.0506278,3046.17226108976
1990,8,23,1990-08-23,"otter",-166.506,68.87075,12094,37,10.7,0.03877818,357.933250090644
1990,8,23,1990-08-23,"otter",-166.42708,68.87917,12095,35,10.7,0.01535797,11.7854117438698
1990,8,24,1990-08-24,"otter",-167.632915,69.101415,12098,48,2.7,0.04682802,1477.17114667671
1990,8,24,1990-08-24,"otter",-167.70975,69.12983,12099,48,2.7,0.04298522,2403.80298158297
1990,8,24,1990-08-24,"otter",-168.4685,69.18008,12101,49,3.1,0.04091166,1441.32504034302
1990,8,24,1990-08-24,"otter",-168.83658,69.18492,12103,49,2.2,0.0417783,656.848172376569
1990,8,30,1990-08-30,"otter",-164.8705,69.12225,12104,22,10.7,0.04437,5.11606941627226
1990,8,30,1990-08-30,"otter",-164.97275,69.1445,12105,24,10.7,0.035208,3.86275846398546
1990,8,30,1990-08-30,"otter",-166.510835,69.43433,12108,38,7,0.01822176,1687.76232372724
1990,8,30,1990-08-30,"otter",-166.5465,69.460665,12109,40,7,0.02000678,1899.90593188909
1990,8,31,1990-08-31,"otter",-167.288665,69.640835,12110,46,5.7,0.01923519,2188.33294602237
1990,8,31,1990-08-31,"otter",-167.64517,69.6475,12111,46,5.7,0.023985,3466.45820304357
1990,9,6,1990-09-06,"otter",-162.705085,70.375,12112,31,3.4,0.01728944,39.3303658186731
1990,9,6,1990-09-06,"otter",-163.39875,70.5475,12114,40,2.6,0.04035171,147.255221649838
1990,9,6,1990-09-06,"otter",-163.289085,70.561165,12115,38,2.6,0.04192703,241.252480798187
1990,9,7,1990-09-07,"otter",-160.444585,70.821165,12116,53,NA,0.0461624,5.89224130461155
1990,9,7,1990-09-07,"otter",-160.882665,70.937085,12118,53,-0.6,0.02003904,4.54113570310753
1990,9,7,1990-09-07,"otter",-160.937415,70.953585,12119,49,-0.6,0.02089535,4.35503592904641
1990,9,7,1990-09-07,"otter",-161.92058,71.149915,12120,48,-1,0.02289072,5.94127227103385
1990,9,7,1990-09-07,"otter",-161.95,71.164585,12121,46,-1,0.00746808,12.1851935169414
1990,9,8,1990-09-08,"otter",-163.638165,71.57325,12122,44,-1.1,0.02081066,4.37275896103247
1990,9,8,1990-09-08,"otter",-163.74692,71.59183,12123,42,-1.1,0.047292,1.92421551213736
1990,9,8,1990-09-08,"otter",-165.33008,71.991165,12124,42,1.1,0.04809966,9.43873615738656
1990,9,8,1990-09-08,"otter",-165.48108,71.992335,12125,42,1.1,0.04114992,4.39855047105802
1990,9,8,1990-09-08,"otter",-166.833915,72.066415,12126,46,0.6,0.0379122,171.079494199756
1990,9,8,1990-09-08,"otter",-166.888835,72.0395,12127,46,0.6,0.03923559,52.0190979669224
1990,9,9,1990-09-09,"otter",-164.86175,71.54967,12129,42,0.5,0.04967358,73.9628591295413
1990,9,9,1990-09-09,"otter",-163.371,71.10242,12130,44,0.2,0.04371895,17.6353732191647
1990,9,9,1990-09-09,"otter",-163.209165,71.069085,12131,44,0.2,0.04475889,25.3357489428357
1990,9,9,1990-09-09,"otter",-161.68925,70.711085,12132,40,2.2,0.04290598,3.16972133022017
1990,9,9,1990-09-09,"otter",-161.529085,70.67783,12133,40,2.2,0.02220282,14.3225049790973
1990,9,9,1990-09-09,"otter",-161.37075,70.54417,12134,27,3.9,0.0244337,33.3964974604747
1990,9,9,1990-09-09,"otter",-161.45758,70.53025,12135,27,3.9,0.02242928,26.3049014502472
1990,9,10,1990-09-10,"otter",-163.245085,69.9655,12136,20,5.7,0.03534157,1.27328808539066
1990,9,10,1990-09-10,"otter",-163.30875,69.99267,12137,22,5.7,0.03881885,1.15923063151021
1990,9,10,1990-09-10,"otter",-163.49917,69.99417,12138,24,5.8,0.04373005,3.10998958382165
1990,9,10,1990-09-10,"otter",-163.623165,69.969665,12139,26,5.8,0.03981392,3.4158907236464
1990,9,10,1990-09-10,"otter",-164.67142,70.4335,12140,44,4.3,0.04058489,78.2310855099028
1990,9,10,1990-09-10,"otter",-164.79542,70.451415,12141,44,4.3,0.04191939,43.2735304592934
1990,9,11,1990-09-11,"otter",-165.767,70.752585,12142,42,4.4,0.04380102,838.816082365205
1990,9,11,1990-09-11,"otter",-165.9085,70.738335,12143,42,4.4,0.04648947,653.717927952287
1990,9,11,1990-09-11,"otter",-167.381665,71.065665,12144,40,NA,0.04372533,407.68131424051
1990,9,11,1990-09-11,"otter",-167.485335,71.08117,12145,46,NA,0.04040234,196.473768598551
1990,9,11,1990-09-11,"otter",-168.587085,70.807585,12147,40,NA,0.04527756,111.20298885364
1990,9,13,1990-09-13,"otter",-167.60317,70.53075,12148,49,2.3,0.05461151,60.6282448516805
1990,9,13,1990-09-13,"otter",-167.48242,70.48883,12149,49,2.3,0.04523596,18.0387461656611
1990,9,13,1990-09-13,"otter",-166.148085,70.232085,12150,46,5.7,0.04669336,481.824396445233
1990,9,13,1990-09-13,"otter",-166.0445,70.23667,12151,46,5.7,0.03844743,1849.87657172404
1990,9,14,1990-09-14,"otter",-164.924915,70.096415,12152,40,6.3,0.04812,517.497921862012
1990,9,14,1990-09-14,"otter",-164.86158,70.0535,12153,38,6.3,0.04208212,527.088464174333
1990,9,14,1990-09-14,"otter",-164.12125,69.816585,12154,29,NA,0.04900704,454.444912404422
1990,9,14,1990-09-14,"otter",-164.00658,69.79258,12155,29,NA,0.04262336,267.107051156924
1990,9,15,1990-09-15,"otter",-164.63817,69.618085,12160,27,7.1,0.0447795,64.8287720943735
1990,9,15,1990-09-15,"otter",-164.70592,69.641915,12161,29,7.1,0.02116224,212.217610234077
1990,9,16,1990-09-16,"otter",-166.15275,69.7105,12162,42,6.2,0.04308926,231.589031698386
1990,9,16,1990-09-16,"otter",-166.294085,69.71425,12163,42,6.2,0.04472172,376.282486451773
