"region","gear","common_name","Omega1","Epsilon1","Omega2","Epsilon2","obs_model","status","max_grad","rrmse","aic"
"chukchi","otter","eelpouts",0,0,0,0,"PosLink","confirm_gradient",2.67836224747054e-10,2.524,990.947180494839
"chukchi","otter","eelpouts",1,0,0,0,"PosLink","confirm_gradient",4.3419106532383e-08,1.317,943.98408626182
"chukchi","otter","eelpouts",0,1,0,0,"PosLink","confirm_gradient",4.68672567421891e-09,1.187,940.878130335546
"chukchi","otter","eelpouts",1,1,0,0,"PosLink","confirm_gradient",1.11137410385709e-09,1.178,938.823237160999
"chukchi","otter","eelpouts",0,0,1,0,"PosLink","confirm_gradient",4.15592700253598e-08,1.992,957.541097331581
"chukchi","otter","eelpouts",1,0,1,0,"PosLink","confirm_gradient",9.94328423964315,1.487,938.058139726451
"chukchi","otter","eelpouts",0,1,1,0,"PosLink","confirm_gradient",5.22323338590706,1.478,935.747903345968
"chukchi","otter","eelpouts",1,1,1,0,"PosLink",NA,NA,NA,NA
"chukchi","otter","eelpouts",0,0,0,1,"PosLink","confirm_gradient",7.34167127092178e-09,1.938,959.401836296653
"chukchi","otter","eelpouts",1,0,0,1,"PosLink","confirm_gradient",3.14287151804957,1.396,936.286317667682
"chukchi","otter","eelpouts",0,1,0,1,"PosLink","confirm_gradient",1.89111494283245,1.369,935.184876035815
"chukchi","otter","eelpouts",1,1,0,1,"PosLink","confirm_gradient",2.127848222743,1.299,934.456010449165
"chukchi","otter","eelpouts",0,0,1,1,"PosLink","confirm_gradient",3.620282518213e-08,1.992,959.541097253325
"chukchi","otter","eelpouts",1,0,1,1,"PosLink",NA,NA,NA,NA
"chukchi","otter","eelpouts",0,1,1,1,"PosLink",NA,NA,NA,NA
"chukchi","otter","eelpouts",1,1,1,1,"PosLink",NA,NA,NA,NA
"chukchi","otter","eelpouts",0,0,0,0,"Log_Delta","confirm_gradient",8.47571442823181e-11,2.538,964.099423800636
"chukchi","otter","eelpouts",1,0,0,0,"Log_Delta","confirm_gradient",3.54579404726607e-09,2.459,952.805468951384
"chukchi","otter","eelpouts",0,1,0,0,"Log_Delta","confirm_gradient",3.09860232583503e-07,2.456,952.726920549598
"chukchi","otter","eelpouts",1,1,0,0,"Log_Delta","confirm_gradient",1.81873405225019e-11,2.452,953.553198240672
"chukchi","otter","eelpouts",0,0,1,0,"Log_Delta","confirm_gradient",9.31830519202276e-11,2.289,952.813765283622
"chukchi","otter","eelpouts",1,0,1,0,"Log_Delta","confirm_gradient",1.65958691155614e-09,2.243,941.51981043424
"chukchi","otter","eelpouts",0,1,1,0,"Log_Delta","confirm_gradient",1.3358206762959e-09,2.229,941.441262579709
"chukchi","otter","eelpouts",1,1,1,0,"Log_Delta","confirm_gradient",3.17221804380097e-11,2.231,942.267539723765
"chukchi","otter","eelpouts",0,0,0,1,"Log_Delta","confirm_gradient",1.21805342682827e-09,2.102,955.200709525197
"chukchi","otter","eelpouts",1,0,0,1,"Log_Delta","confirm_gradient",1.74442224165815e-10,2.021,943.90675467594
"chukchi","otter","eelpouts",0,1,0,1,"Log_Delta","confirm_gradient",1.06799014076842e-11,2.007,943.828206821556
"chukchi","otter","eelpouts",1,1,0,1,"Log_Delta","confirm_gradient",9.07607600186822e-11,2.006,944.654483965751
"chukchi","otter","eelpouts",0,0,1,1,"Log_Delta","confirm_gradient",9.39437936449257e-10,2.289,954.813765283463
"chukchi","otter","eelpouts",1,0,1,1,"Log_Delta","confirm_gradient",1.25517697461244e-09,2.243,943.519810434216
"chukchi","otter","eelpouts",0,1,1,1,"Log_Delta","confirm_gradient",5.00203863068122e-10,2.229,943.441262579014
"chukchi","otter","eelpouts",1,1,1,1,"Log_Delta","confirm_gradient",7.00373092854534e-12,2.231,944.267539724169
"chukchi","otter","eelpouts",0,0,0,0,"Gamma_Delta","confirm_gradient",1.50312278570449e-10,2.524,990.94718049484
"chukchi","otter","eelpouts",1,0,0,0,"Gamma_Delta","confirm_gradient",1.5028127853256e-08,2.45,979.653225552669
"chukchi","otter","eelpouts",0,1,0,0,"Gamma_Delta","confirm_gradient",4.76326256215742e-10,2.445,979.574677788838
"chukchi","otter","eelpouts",1,1,0,0,"Gamma_Delta","confirm_gradient",8.22817369794393e-11,2.443,980.400954934623
"chukchi","otter","eelpouts",0,0,1,0,"Gamma_Delta","confirm_gradient",3.86081433489949e-09,1.992,957.541097259315
"chukchi","otter","eelpouts",1,0,1,0,"Gamma_Delta","confirm_gradient",1.21578600520422e-08,1.882,946.247142425473
"chukchi","otter","eelpouts",0,1,1,0,"Gamma_Delta","confirm_gradient",1.08549658150991e-09,1.857,946.168594547995
"chukchi","otter","eelpouts",1,1,1,0,"Gamma_Delta","confirm_gradient",4.97335506111085e-12,1.858,946.99487169144
"chukchi","otter","eelpouts",0,0,0,1,"Gamma_Delta","confirm_gradient",1.8523316214214e-10,1.938,959.401836282152
"chukchi","otter","eelpouts",1,0,0,1,"Gamma_Delta","confirm_gradient",1.29015287342327e-09,1.818,948.10788143261
