"region","gear","common_name","Omega1","Epsilon1","Omega2","Epsilon2","obs_model","status","max_grad","rrmse","aic"
"chukchi","beam","corals",0,0,0,0,"PosLink","confirm_gradient",7.18602717245496e-11,2.964,1510.92159426969
"chukchi","beam","corals",1,0,0,0,"PosLink","confirm_gradient",7.47757411545535e-12,2.387,1499.36386228167
"chukchi","beam","corals",0,1,0,0,"PosLink","confirm_gradient",2.84220682544856e-08,2.198,1495.39520485211
"chukchi","beam","corals",1,1,0,0,"PosLink","confirm_gradient",9.09494701772928e-13,2.114,1492.9522233304
"chukchi","beam","corals",0,0,1,0,"PosLink","confirm_gradient",13.3359454314581,2.677,1496.32570065504
"chukchi","beam","corals",1,0,1,0,"PosLink",NA,NA,NA,NA
"chukchi","beam","corals",0,1,1,0,"PosLink","confirm_gradient",6.5681460270639e-09,2.114,1489.8491839386
"chukchi","beam","corals",1,1,1,0,"PosLink",NA,NA,NA,NA
"chukchi","beam","corals",0,0,0,1,"PosLink",NA,NA,NA,NA
"chukchi","beam","corals",1,0,0,1,"PosLink",NA,NA,NA,NA
"chukchi","beam","corals",0,1,0,1,"PosLink",NA,NA,NA,NA
"chukchi","beam","corals",1,1,0,1,"PosLink",NA,NA,NA,NA
"chukchi","beam","corals",0,0,1,1,"PosLink",NA,NA,NA,NA
"chukchi","beam","corals",1,0,1,1,"PosLink",NA,NA,NA,NA
"chukchi","beam","corals",0,1,1,1,"PosLink","confirm_gradient",7.19090942347123e-09,2.114,1491.84918393098
"chukchi","beam","corals",1,1,1,1,"PosLink",NA,NA,NA,NA
"chukchi","beam","corals",0,0,0,0,"Log_Delta","confirm_gradient",1.19260745815446e-12,3.006,1486.70154469531
"chukchi","beam","corals",1,0,0,0,"Log_Delta",NA,NA,NA,NA
"chukchi","beam","corals",0,1,0,0,"Log_Delta","confirm_gradient",0.115460661498673,2.934,1479.61548196835
"chukchi","beam","corals",1,1,0,0,"Log_Delta","confirm_gradient",4.55841644986243e-09,2.962,1488.8766806591
"chukchi","beam","corals",0,0,1,0,"Log_Delta","confirm_gradient",1.67260309223361e-11,2.816,1486.18809786379
"chukchi","beam","corals",1,0,1,0,"Log_Delta","confirm_gradient",2.27752455783659e-10,2.782,1486.3660906485
"chukchi","beam","corals",0,1,1,0,"Log_Delta","confirm_gradient",1.22540753824902e-09,2.762,1488.53658255614
"chukchi","beam","corals",1,1,1,0,"Log_Delta","confirm_gradient",1.41200938835271e-07,2.816,1492.18809786423
"chukchi","beam","corals",0,0,0,1,"Log_Delta","confirm_gradient",6.0475871156786e-09,2.933,1490.59763394201
"chukchi","beam","corals",1,0,0,1,"Log_Delta",NA,NA,NA,NA
"chukchi","beam","corals",0,1,0,1,"Log_Delta",NA,NA,NA,NA
"chukchi","beam","corals",1,1,0,1,"Log_Delta","confirm_gradient",3.49900010008865e-07,3.006,1496.70154469548
"chukchi","beam","corals",0,0,1,1,"Log_Delta","confirm_gradient",9.36497754603044e-11,2.816,1488.18809786378
"chukchi","beam","corals",1,0,1,1,"Log_Delta","confirm_gradient",4.88358260241283e-08,2.816,1492.18809786388
"chukchi","beam","corals",0,1,1,1,"Log_Delta",NA,NA,NA,NA
"chukchi","beam","corals",1,1,1,1,"Log_Delta",NA,NA,NA,NA
"chukchi","beam","corals",0,0,0,0,"Gamma_Delta","confirm_gradient",4.68599435048485e-12,2.964,1510.9215942697
"chukchi","beam","corals",1,0,0,0,"Gamma_Delta","confirm_gradient",2.78096893167318e-13,2.924,1511.0995870544
"chukchi","beam","corals",0,1,0,0,"Gamma_Delta","confirm_gradient",3.32530114555141e-11,2.922,1513.27007896201
"chukchi","beam","corals",1,1,0,0,"Gamma_Delta",NA,NA,NA,NA
"chukchi","beam","corals",0,0,1,0,"Gamma_Delta","confirm_gradient",13.3346473377455,2.677,1496.32543997952
"chukchi","beam","corals",1,0,1,0,"Gamma_Delta","confirm_gradient",13.3267573288417,2.61,1496.50185768156
"chukchi","beam","corals",0,1,1,0,"Gamma_Delta","confirm_gradient",13.3345554609292,2.591,1498.67390635242
"chukchi","beam","corals",1,1,1,0,"Gamma_Delta","confirm_gradient",13.334649550456,2.606,1498.50057638662
"chukchi","beam","corals",0,0,0,1,"Gamma_Delta",NA,NA,NA,NA
"chukchi","beam","corals",1,0,0,1,"Gamma_Delta",NA,NA,NA,NA
"chukchi","beam","corals",0,1,0,1,"Gamma_Delta",NA,NA,NA,NA
"chukchi","beam","corals",1,1,0,1,"Gamma_Delta",NA,NA,NA,NA
"chukchi","beam","corals",0,0,1,1,"Gamma_Delta",NA,NA,NA,NA
"chukchi","beam","corals",1,0,1,1,"Gamma_Delta",NA,NA,NA,NA
"chukchi","beam","corals",0,1,1,1,"Gamma_Delta",NA,NA,NA,NA
"chukchi","beam","corals",1,1,1,1,"Gamma_Delta",NA,NA,NA,NA
