Project:,ANIMIDA III,,,,,,,,,,,,,,
Station:,E11,,,,,,,,,,,,,,
Date:,5/16/2015,,,,,,,,,,,,,,
Time (ADST):,16:12,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Pressure (db),Depth (m),Cond (S/m),Temp (deg C),Salinity (psu),Sigma-t,OBS (ntu),DO (mg/L),,,,,,,,
3.214,3.181,2.612206,-1.8066,33.0773,26.6178,1.0348,11.6504,,,,,,,,
3.272,3.239,2.612146,-1.8072,33.0771,26.6176,1.0259,11.6526,,,,,,,,
3.328,3.294,2.612192,-1.8068,33.0772,26.6177,1.0178,11.6479,,,,,,,,
3.385,3.351,2.612269,-1.8059,33.0772,26.6176,0.9755,11.6433,,,,,,,,
3.442,3.406,2.612332,-1.8049,33.0769,26.6175,0.9502,11.6458,,,,,,,,
3.498,3.462,2.612353,-1.8046,33.0769,26.6174,0.9536,11.6443,,,,,,,,
3.553,3.517,2.612353,-1.8047,33.0771,26.6176,0.9639,11.6451,,,,,,,,
3.609,3.572,2.612363,-1.8048,33.0772,26.6176,0.9564,11.6451,,,,,,,,
3.66,3.623,2.612411,-1.8045,33.0776,26.6179,0.9511,11.646,,,,,,,,
3.708,3.67,2.612465,-1.8039,33.0776,26.6179,0.9884,11.6435,,,,,,,,
3.754,3.716,2.612445,-1.8038,33.0771,26.6176,0.9939,11.6472,,,,,,,,
3.803,3.765,2.612468,-1.8036,33.0772,26.6176,1.0172,11.6428,,,,,,,,
3.854,3.816,2.612557,-1.803,33.0778,26.6181,1.0208,11.6431,,,,,,,,
3.904,3.865,2.61261,-1.8028,33.0782,26.6185,1.0072,11.6473,,,,,,,,
3.954,3.914,2.6126,-1.8032,33.0786,26.6187,0.9845,11.6467,,,,,,,,
4.007,3.966,2.612527,-1.8041,33.0784,26.6187,0.9649,11.6414,,,,,,,,
4.059,4.018,2.612436,-1.8049,33.0781,26.6184,0.9692,11.6447,,,,,,,,
4.109,4.067,2.612387,-1.8053,33.0778,26.6182,0.9703,11.6465,,,,,,,,
4.16,4.118,2.612388,-1.8054,33.0779,26.6182,1.0056,11.6463,,,,,,,,
4.211,4.168,2.612375,-1.8055,33.0777,26.618,1.0915,11.6454,,,,,,,,
4.265,4.222,2.61235,-1.8058,33.0777,26.6181,1.1175,11.6438,,,,,,,,
4.316,4.273,2.612351,-1.8059,33.0778,26.6181,1.0915,11.6436,,,,,,,,
4.367,4.322,2.6124,-1.8055,33.078,26.6183,1.0724,11.641,,,,,,,,
4.416,4.371,2.612511,-1.8045,33.0785,26.6187,1.0693,11.6412,,,,,,,,
4.463,4.418,2.612591,-1.8038,33.0786,26.6189,1.0182,11.6423,,,,,,,,
4.513,4.466,2.612599,-1.8036,33.0786,26.6187,1.0254,11.6402,,,,,,,,
4.561,4.515,2.612621,-1.8035,33.0787,26.6189,1.0414,11.641,,,,,,,,
4.609,4.562,2.612672,-1.8032,33.0791,26.6192,1.0406,11.642,,,,,,,,
4.657,4.61,2.612735,-1.803,33.0798,26.6197,1.0688,11.642,,,,,,,,
4.707,4.659,2.612815,-1.8025,33.0802,26.62,1.0645,11.639,,,,,,,,
4.757,4.708,2.612866,-1.802,33.0803,26.6201,1.0243,11.6422,,,,,,,,
4.803,4.755,2.612897,-1.8018,33.0806,26.6203,0.9885,11.6393,,,,,,,,
4.85,4.801,2.612931,-1.802,33.0812,26.6208,0.9493,11.6363,,,,,,,,
4.899,4.848,2.612926,-1.8025,33.0817,26.6213,0.9491,11.6365,,,,,,,,
4.947,4.898,2.612954,-1.8026,33.0821,26.6216,0.9669,11.6395,,,,,,,,
4.998,4.947,2.612978,-1.8028,33.0827,26.6221,1.0078,11.638,,,,,,,,
5.05,4.998,2.612944,-1.8037,33.0831,26.6225,1.0475,11.633,,,,,,,,
5.098,5.046,2.61288,-1.8047,33.0833,26.6227,1.0227,11.6339,,,,,,,,
5.146,5.094,2.612873,-1.8051,33.0837,26.623,1.0163,11.6374,,,,,,,,
5.191,5.139,2.612916,-1.805,33.0842,26.6233,1.0558,11.6305,,,,,,,,
5.24,5.187,2.61303,-1.8045,33.0852,26.6242,1.0559,11.6339,,,,,,,,
5.29,5.236,2.613166,-1.8039,33.0863,26.625,1.0323,11.6311,,,,,,,,
5.342,5.288,2.613278,-1.8033,33.0872,26.6258,1.0269,11.6327,,,,,,,,
5.393,5.338,2.613345,-1.8032,33.0879,26.6264,0.985,11.635,,,,,,,,
5.441,5.386,2.613353,-1.8036,33.0884,26.6268,0.9515,11.6303,,,,,,,,
5.487,5.431,2.613296,-1.8045,33.0887,26.627,0.9684,11.6257,,,,,,,,
5.539,5.482,2.613202,-1.8055,33.0885,26.6268,1.0083,11.6283,,,,,,,,
5.595,5.537,2.613301,-1.8055,33.0898,26.6279,1.0785,11.6303,,,,,,,,
5.651,5.594,2.61351,-1.8045,33.0915,26.6293,1.1192,11.6237,,,,,,,,
5.706,5.648,2.613553,-1.8043,33.0919,26.6296,1.1259,11.6265,,,,,,,,
5.76,5.701,2.613507,-1.8048,33.0918,26.6295,1.0876,11.625,,,,,,,,
5.812,5.752,2.61344,-1.8057,33.0918,26.6296,1.0469,11.6184,,,,,,,,
5.861,5.801,2.613393,-1.8066,33.0921,26.6298,1.0435,11.6214,,,,,,,,
5.909,5.849,2.613339,-1.8075,33.0923,26.63,1.0277,11.6298,,,,,,,,
5.956,5.896,2.613281,-1.8082,33.0923,26.63,1.0065,11.6196,,,,,,,,
6.004,5.943,2.613245,-1.809,33.0927,26.6304,1.0515,11.6168,,,,,,,,
6.052,5.991,2.613208,-1.8098,33.093,26.6306,1.05,11.6197,,,,,,,,
6.099,6.037,2.613193,-1.8102,33.0932,26.6307,1.0502,11.6174,,,,,,,,
6.145,6.083,2.613192,-1.8104,33.0934,26.6309,1.053,11.6175,,,,,,,,
6.19,6.127,2.613214,-1.8105,33.0938,26.6313,1.0357,11.6163,,,,,,,,
6.234,6.171,2.613265,-1.8105,33.0945,26.6319,1.0198,11.6165,,,,,,,,
6.28,6.216,2.613299,-1.8106,33.0951,26.6323,1.0174,11.6161,,,,,,,,
6.329,6.265,2.613353,-1.8104,33.0956,26.6328,1.0052,11.6137,,,,,,,,
6.379,6.314,2.613468,-1.8102,33.0969,26.6337,1.0276,11.6102,,,,,,,,
6.432,6.367,2.613581,-1.8099,33.098,26.6347,1.0375,11.6101,,,,,,,,
6.489,6.423,2.613817,-1.8094,33.1008,26.6369,1.0178,11.6062,,,,,,,,
6.548,6.481,2.614125,-1.8087,33.1042,26.6397,0.9978,11.6042,,,,,,,,
6.606,6.539,2.614409,-1.8081,33.1075,26.6424,0.9823,11.6031,,,,,,,,
6.665,6.597,2.614523,-1.8081,33.1091,26.6437,1.0066,11.6009,,,,,,,,
6.723,6.654,2.61447,-1.8089,33.1091,26.6437,1.0053,11.5969,,,,,,,,
6.779,6.71,2.61459,-1.8093,33.1112,26.6454,1.0096,11.5954,,,,,,,,
6.835,6.767,2.614769,-1.8094,33.1138,26.6475,1.0448,11.594,,,,,,,,
6.892,6.822,2.614926,-1.8096,33.1162,26.6494,1.0528,11.5894,,,,,,,,
6.947,6.877,2.614961,-1.81,33.117,26.6502,1.0638,11.5864,,,,,,,,
6.996,6.925,2.614959,-1.8104,33.1175,26.6506,1.074,11.5831,,,,,,,,
7.041,6.97,2.614897,-1.811,33.1174,26.6504,1.0794,11.5785,,,,,,,,
7.093,7.021,2.615056,-1.8114,33.1199,26.6525,1.0855,11.5764,,,,,,,,
7.155,7.082,2.615737,-1.8108,33.1287,26.6597,1.077,11.5702,,,,,,,,
7.222,7.149,2.616901,-1.8097,33.1436,26.6717,1.0404,11.5645,,,,,,,,
7.285,7.212,2.617555,-1.8089,33.1518,26.6784,1.0227,11.5601,,,,,,,,
7.349,7.274,2.617608,-1.8095,33.1531,26.6794,1.06,11.552,,,,,,,,
7.416,7.341,2.61783,-1.81,33.1568,26.6825,1.0777,11.5554,,,,,,,,
7.485,7.409,2.618993,-1.8095,33.1724,26.6951,1.1185,11.5442,,,,,,,,
7.551,7.475,2.620575,-1.8084,33.1932,26.712,1.1278,11.5373,,,,,,,,
7.618,7.541,2.621574,-1.8081,33.2066,26.723,1.1088,11.5341,,,,,,,,
7.686,7.608,2.622276,-1.8085,33.2168,26.7312,1.0508,11.5212,,,,,,,,
7.752,7.673,2.623268,-1.8086,33.2308,26.7426,1.0379,11.5187,,,,,,,,
7.811,7.732,2.623907,-1.8091,33.2402,26.7503,1.0324,11.5119,,,,,,,,
7.869,7.789,2.623816,-1.8099,33.2398,26.7499,1.0681,11.5055,,,,,,,,
7.929,7.848,2.623869,-1.8104,33.2411,26.751,1.0767,11.5008,,,,,,,,
7.987,7.906,2.624626,-1.8106,33.2517,26.7597,1.0863,11.4926,,,,,,,,
8.041,7.959,2.624975,-1.811,33.2571,26.764,1.0927,11.4865,,,,,,,,
8.089,8.007,2.625015,-1.8123,33.2591,26.7657,1.085,11.4804,,,,,,,,
8.14,8.058,2.625431,-1.8134,33.266,26.7714,1.0724,11.478,,,,,,,,
8.195,8.113,2.627083,-1.8131,33.2886,26.7898,1.0664,11.4709,,,,,,,,
8.256,8.172,2.62924,-1.8119,33.3174,26.8132,1.0566,11.4588,,,,,,,,
8.315,8.23,2.630567,-1.8114,33.3352,26.8276,1.0384,11.4502,,,,,,,,
8.37,8.285,2.63165,-1.8119,33.3508,26.8403,1.0478,11.4534,,,,,,,,
8.422,8.337,2.63259,-1.8133,33.3655,26.8522,1.0738,11.4419,,,,,,,,
8.476,8.39,2.63331,-1.8142,33.3765,26.8612,1.1108,11.4373,,,,,,,,
8.53,8.444,2.634132,-1.814,33.3877,26.8703,1.1401,11.4334,,,,,,,,
8.582,8.494,2.635209,-1.8136,33.4022,26.8821,1.1125,11.4239,,,,,,,,
8.632,8.544,2.635726,-1.8142,33.41,26.8885,1.0932,11.4207,,,,,,,,
8.686,8.598,2.635937,-1.8148,33.4138,26.8916,1.1019,11.4231,,,,,,,,
8.743,8.654,2.636404,-1.8147,33.4201,26.8967,1.1311,11.4194,,,,,,,,
8.796,8.707,2.636655,-1.8148,33.4236,26.8996,1.1609,11.4134,,,,,,,,
8.842,8.752,2.636766,-1.8158,33.4262,26.9018,1.1811,11.4151,,,,,,,,
8.89,8.8,2.637319,-1.8166,33.4348,26.9088,1.1899,11.4092,,,,,,,,
8.944,8.854,2.638024,-1.8165,33.4446,26.9167,1.2055,11.4095,,,,,,,,
9.002,8.911,2.638641,-1.8159,33.4524,26.9231,1.2296,11.4059,,,,,,,,
9.056,8.964,2.639059,-1.8154,33.4577,26.9272,1.2519,11.4009,,,,,,,,
9.106,9.014,2.639482,-1.8156,33.4637,26.9322,1.2484,11.4003,,,,,,,,
9.156,9.063,2.639863,-1.8161,33.4697,26.937,1.2289,11.4014,,,,,,,,
9.209,9.116,2.64025,-1.816,33.4749,26.9413,1.2222,11.3972,,,,,,,,
9.265,9.172,2.640626,-1.815,33.4789,26.9446,1.2519,11.3987,,,,,,,,
9.319,9.225,2.640839,-1.8142,33.481,26.9462,1.2575,11.3949,,,,,,,,
9.374,9.279,2.640999,-1.8142,33.4832,26.948,1.2708,11.3958,,,,,,,,
9.433,9.337,2.6412,-1.8142,33.486,26.9503,1.3308,11.3942,,,,,,,,
9.494,9.398,2.641375,-1.8137,33.4877,26.9517,1.3818,11.3921,,,,,,,,
9.55,9.453,2.641624,-1.8131,33.4905,26.9539,1.3881,11.3961,,,,,,,,
9.599,9.502,2.642121,-1.8129,33.4972,26.9593,1.4107,11.3977,,,,,,,,
9.645,9.547,2.642726,-1.8127,33.5054,26.9661,1.4437,11.3934,,,,,,,,
9.687,9.589,2.642951,-1.8134,33.5092,26.9691,1.4563,11.3928,,,,,,,,
9.72,9.621,2.642964,-1.8146,33.5109,26.9705,1.5031,11.3979,,,,,,,,
9.742,9.643,2.643011,-1.8171,33.5142,26.9733,1.4974,11.3974,,,,,,,,
9.755,9.657,2.643117,-1.8199,33.519,26.9773,1.4558,11.3968,,,,,,,,
9.765,9.666,2.643183,-1.8217,33.5218,26.9796,1.4439,11.3975,,,,,,,,
9.774,9.675,2.643203,-1.8217,33.5221,26.9798,1.4591,11.3993,,,,,,,,
9.787,9.688,2.643216,-1.8201,33.5205,26.9785,1.4714,11.3971,,,,,,,,
9.801,9.701,2.643256,-1.8182,33.519,26.9772,1.4427,11.4025,,,,,,,,
9.817,9.717,2.64335,-1.8178,33.5198,26.9779,1.4105,11.4031,,,,,,,,
9.834,9.733,2.643535,-1.8188,33.5234,26.9809,1.4008,11.4029,,,,,,,,
9.848,9.748,2.643669,-1.8195,33.5261,26.983,1.3928,11.4045,,,,,,,,
9.861,9.761,2.643755,-1.8196,33.5273,26.9841,1.3911,11.4085,,,,,,,,
9.873,9.773,2.643803,-1.819,33.5274,26.9841,1.4308,11.4063,,,,,,,,
9.887,9.788,2.643816,-1.8184,33.5269,26.9836,1.4355,11.41,,,,,,,,
9.901,9.801,2.6438,-1.8184,33.5266,26.9834,1.4396,11.4126,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
