Project:,ANIMIDA III,,,,,,,,,,,,,,
Station:,E09,,,,,,,,,,,,,,
Date:,5/20/2015,,,,,,,,,,,,,,
Time (ADST):,19:15,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Pressure (db),Depth (m),Cond (S/m),Temp (deg C),Salinity (psu),Sigma-t,OBS (ntu),DO (mg/L),,,,,,,,
2.794,2.766,0.481414,-0.2877,5.0599,3.947,36.9968,11.7812,,,,,,,,
2.805,2.777,0.483245,-0.2925,5.0813,3.9641,37.0503,11.781,,,,,,,,
2.817,2.788,0.484789,-0.2957,5.0991,3.9783,37.2399,11.776,,,,,,,,
2.829,2.8,0.490057,-0.2972,5.1585,4.0265,37.4652,11.7701,,,,,,,,
2.841,2.812,0.49897,-0.3009,5.2594,4.1081,37.4126,11.7602,,,,,,,,
2.854,2.825,0.50781,-0.3057,5.3598,4.1893,37.092,11.7553,,,,,,,,
2.867,2.838,0.517493,-0.3122,5.4702,4.2784,37.0325,11.7429,,,,,,,,
2.88,2.851,0.526556,-0.3186,5.5738,4.3621,37.5913,11.7401,,,,,,,,
2.894,2.865,0.532949,-0.3225,5.6469,4.4211,38.1191,11.7293,,,,,,,,
2.907,2.878,0.53672,-0.3242,5.6899,4.4559,38.4419,11.7262,,,,,,,,
2.922,2.891,0.538909,-0.3258,5.715,4.4763,38.5925,11.7253,,,,,,,,
2.936,2.906,0.540207,-0.3285,5.7302,4.4885,38.5504,11.7208,,,,,,,,
2.95,2.92,0.536498,-0.3283,5.6882,4.4543,38.4928,11.7225,,,,,,,,
2.963,2.934,0.531993,-0.325,5.6365,4.4127,38.0294,11.7247,,,,,,,,
2.977,2.947,0.531402,-0.3254,5.6299,4.4073,37.0452,11.7239,,,,,,,,
2.989,2.959,0.536656,-0.3297,5.6902,4.4559,36.0739,11.7155,,,,,,,,
3,2.97,0.545258,-0.3358,5.7889,4.5357,35.5602,11.7094,,,,,,,,
3.011,2.981,0.555536,-0.3428,5.907,4.631,35.324,11.6993,,,,,,,,
3.022,2.99,0.570215,-0.3522,6.076,4.7675,35.5568,11.6896,,,,,,,,
3.031,3,0.592147,-0.3651,6.3291,4.9719,35.6064,11.6723,,,,,,,,
3.041,3.01,0.618984,-0.3803,6.6399,5.223,35.3462,11.648,,,,,,,,
3.052,3.021,0.641498,-0.393,6.9017,5.4345,34.9161,11.6311,,,,,,,,
3.063,3.032,0.655072,-0.4002,7.06,5.5624,34.3019,11.6167,,,,,,,,
3.075,3.044,0.662281,-0.4034,7.144,5.6303,33.9997,11.6129,,,,,,,,
3.088,3.057,0.666123,-0.4051,7.1888,5.6665,34.0518,11.6051,,,,,,,,
3.101,3.07,0.669442,-0.4079,7.2279,5.698,34.231,11.6,,,,,,,,
3.113,3.081,0.682809,-0.4164,7.3848,5.8247,34.1607,11.5857,,,,,,,,
3.125,3.093,0.716764,-0.4356,7.7843,6.1473,33.7402,11.5621,,,,,,,,
3.137,3.105,0.746379,-0.4548,8.1349,6.4304,33.1502,11.5405,,,,,,,,
3.148,3.117,0.751535,-0.4618,8.1972,6.4803,32.6975,11.5369,,,,,,,,
3.16,3.127,0.74314,-0.4573,8.0977,6.4001,32.393,11.5421,,,,,,,,
3.17,3.138,0.734037,-0.4511,7.9896,6.3129,31.9198,11.5515,,,,,,,,
3.181,3.149,0.743489,-0.4546,8.1011,6.4029,31.3562,11.5444,,,,,,,,
3.194,3.162,0.773501,-0.4712,8.4573,6.6906,30.9664,11.5178,,,,,,,,
3.207,3.174,0.812106,-0.4929,8.9179,7.0624,30.4755,11.4857,,,,,,,,
3.22,3.187,0.858736,-0.5187,9.4775,7.5141,29.5112,11.4506,,,,,,,,
3.234,3.2,0.904656,-0.5478,10.0332,7.9626,28.3068,11.4242,,,,,,,,
3.247,3.213,0.940175,-0.5734,10.4666,8.3121,27.3588,11.4045,,,,,,,,
3.259,3.226,0.966996,-0.5922,10.7951,8.5771,26.6792,11.3856,,,,,,,,
3.272,3.239,0.984584,-0.6027,11.0105,8.7509,26.3173,11.3719,,,,,,,,
3.284,3.251,0.999629,-0.6079,11.1937,8.899,26.3528,11.3638,,,,,,,,
3.293,3.261,1.024279,-0.6188,11.4956,9.1427,26.1604,11.3459,,,,,,,,
3.304,3.27,1.056106,-0.6353,11.8875,9.4591,25.6161,11.3201,,,,,,,,
3.313,3.28,1.09416,-0.6568,12.3589,9.8395,25.0877,11.2995,,,,,,,,
3.324,3.289,1.130949,-0.6805,12.8178,10.2098,25.3354,11.2764,,,,,,,,
3.333,3.3,1.149047,-0.6931,13.0447,10.3929,26.2805,11.2707,,,,,,,,
3.344,3.309,1.152305,-0.6975,13.0865,10.4266,26.8549,11.2807,,,,,,,,
3.354,3.321,1.145863,-0.7047,13.0107,10.3651,26.9256,11.2994,,,,,,,,
3.365,3.33,1.161335,-0.7249,13.2094,10.5251,26.5453,11.3034,,,,,,,,
3.374,3.341,1.235292,-0.7675,14.1405,11.2768,25.7041,11.2584,,,,,,,,
3.385,3.351,1.342233,-0.8274,15.4991,12.3738,24.5823,11.1898,,,,,,,,
3.396,3.362,1.423075,-0.878,16.5393,13.2138,23.0542,11.1422,,,,,,,,
3.407,3.373,1.474598,-0.9086,17.2064,13.7525,20.8749,11.125,,,,,,,,
3.419,3.384,1.511306,-0.931,17.6841,14.1385,18.1897,11.1211,,,,,,,,
3.431,3.396,1.529533,-0.946,17.9243,14.3325,15.3067,11.1265,,,,,,,,
3.444,3.409,1.54984,-0.964,18.1934,14.5498,12.8202,11.1245,,,,,,,,
3.456,3.421,1.581635,-0.9889,18.614,14.8897,11.1542,11.1046,,,,,,,,
3.466,3.431,1.628624,-1.0173,19.233,15.39,10.4483,11.0906,,,,,,,,
3.476,3.441,1.672028,-1.0436,19.8075,15.8544,10.4567,11.0717,,,,,,,,
3.485,3.45,1.692909,-1.0573,20.0855,16.079,10.7579,11.0762,,,,,,,,
3.494,3.458,1.701607,-1.0606,20.1998,16.1716,11.0576,11.0896,,,,,,,,
3.5,3.465,1.708266,-1.0632,20.2874,16.2424,11.1481,11.0991,,,,,,,,
3.504,3.468,1.725883,-1.0708,20.52,16.4306,10.8284,11.0989,,,,,,,,
3.508,3.471,1.750224,-1.0803,20.8413,16.6904,10.1805,11.0933,,,,,,,,
3.51,3.474,1.764129,-1.0861,21.0254,16.8393,9.4101,11.0916,,,,,,,,
3.511,3.476,1.769452,-1.0899,21.097,16.8973,8.7487,11.1119,,,,,,,,
3.514,3.478,1.779469,-1.0928,21.2291,17.004,8.2518,11.119,,,,,,,,
3.517,3.481,1.790145,-1.0964,21.3701,17.1182,7.9899,11.1321,,,,,,,,
3.521,3.484,1.799587,-1.1031,21.4975,17.2212,7.8743,11.1442,,,,,,,,
3.524,3.487,1.804848,-1.1103,21.5711,17.2807,7.811,11.1583,,,,,,,,
3.527,3.49,1.814488,-1.1157,21.7003,17.3852,8.1047,11.2082,,,,,,,,
3.526,3.49,1.811101,-1.1149,21.6557,17.3492,7.828,11.1815,,,,,,,,
3.529,3.492,1.819554,-1.1167,21.767,17.4393,8.2574,11.227,,,,,,,,
3.534,3.498,1.839104,-1.1231,22.0262,17.6489,8.0358,11.2403,,,,,,,,
3.542,3.506,1.873013,-1.1371,22.4791,18.0155,7.4241,11.2441,,,,,,,,
3.552,3.516,1.903326,-1.1557,22.8897,18.3477,6.6986,11.2517,,,,,,,,
3.565,3.529,1.933973,-1.1732,23.3051,18.6839,6.1026,11.263,,,,,,,,
3.579,3.543,1.983151,-1.1938,23.968,19.2207,5.8362,11.2577,,,,,,,,
3.596,3.559,2.017761,-1.2083,24.4361,19.5998,5.7879,11.266,,,,,,,,
3.614,3.577,2.041146,-1.2148,24.7506,19.8545,5.9083,11.2843,,,,,,,,
3.632,3.595,2.079612,-1.2258,25.2693,20.2745,6.0784,11.2869,,,,,,,,
3.649,3.612,2.138499,-1.2433,26.0668,20.9206,5.9307,11.2725,,,,,,,,
3.665,3.628,2.197571,-1.2628,26.8721,21.5731,5.617,11.2531,,,,,,,,
3.682,3.645,2.272283,-1.2902,27.8984,22.405,5.5632,11.2216,,,,,,,,
3.7,3.662,2.349493,-1.3274,28.9739,23.2773,5.569,11.1928,,,,,,,,
3.718,3.68,2.419041,-1.3689,29.9568,24.0751,5.5016,11.1739,,,,,,,,
3.735,3.697,2.47971,-1.41,30.8242,24.7794,5.4374,11.1582,,,,,,,,
3.751,3.713,2.530293,-1.4421,31.5492,25.3684,5.3039,11.1457,,,,,,,,
3.767,3.729,2.567222,-1.4694,32.0848,25.8036,5.2187,11.1419,,,,,,,,
3.783,3.745,2.590852,-1.4912,32.4331,26.087,5.1536,11.1489,,,,,,,,
3.799,3.761,2.606111,-1.5058,32.6593,26.271,5.1266,11.1614,,,,,,,,
3.814,3.776,2.615747,-1.5159,32.8032,26.3881,5.1864,11.1732,,,,,,,,
3.83,3.79,2.621186,-1.5221,32.885,26.4547,5.286,11.1868,,,,,,,,
3.843,3.805,2.626553,-1.527,32.9645,26.5194,5.355,11.1998,,,,,,,,
3.859,3.82,2.632236,-1.5317,33.0482,26.5874,5.4108,11.2142,,,,,,,,
3.876,3.837,2.635143,-1.5353,33.0923,26.6234,5.286,11.2306,,,,,,,,
3.893,3.854,2.636997,-1.5379,33.1209,26.6467,5.0737,11.2443,,,,,,,,
3.91,3.87,2.638745,-1.539,33.1461,26.6672,4.8542,11.2547,,,,,,,,
3.93,3.89,2.639951,-1.5385,33.1623,26.6803,4.6318,11.2642,,,,,,,,
3.947,3.907,2.640706,-1.5375,33.1715,26.6878,4.4246,11.2677,,,,,,,,
3.965,3.925,2.641158,-1.536,33.1762,26.6915,4.1839,11.2687,,,,,,,,
3.981,3.941,2.641719,-1.5354,33.1831,26.6972,4.0364,11.2633,,,,,,,,
3.997,3.957,2.642478,-1.5359,33.1942,26.7062,3.935,11.2537,,,,,,,,
4.014,3.973,2.643682,-1.538,33.2133,26.7217,3.8742,11.2366,,,,,,,,
4.031,3.99,2.645422,-1.5425,33.2423,26.7454,3.8642,11.2163,,,,,,,,
4.05,4.008,2.646712,-1.5473,33.2655,26.7644,3.7459,11.1883,,,,,,,,
4.067,4.027,2.647402,-1.5505,33.2785,26.7751,3.6049,11.1639,,,,,,,,
4.085,4.045,2.647799,-1.5522,33.2861,26.7812,3.5688,11.1299,,,,,,,,
4.104,4.063,2.648041,-1.5535,33.2908,26.785,3.5896,11.1011,,,,,,,,
4.124,4.082,2.648207,-1.5545,33.2942,26.7879,3.6441,11.0717,,,,,,,,
4.144,4.102,2.648776,-1.5568,33.3046,26.7964,3.6987,11.0415,,,,,,,,
4.164,4.122,2.649779,-1.5606,33.3227,26.8113,3.7047,11.0009,,,,,,,,
4.184,4.142,2.650933,-1.5641,33.3426,26.8275,3.7363,10.9657,,,,,,,,
4.204,4.162,2.651848,-1.5665,33.358,26.84,3.7574,10.9309,,,,,,,,
4.226,4.184,2.652481,-1.5688,33.3693,26.8493,3.7595,10.8943,,,,,,,,
4.248,4.206,2.653735,-1.5725,33.3908,26.8668,3.815,10.8558,,,,,,,,
4.27,4.227,2.655488,-1.5778,33.421,26.8914,4.0017,10.8178,,,,,,,,
4.289,4.245,2.656928,-1.5816,33.4452,26.9113,4.1585,10.7787,,,,,,,,
4.308,4.264,2.657832,-1.5827,33.459,26.9225,4.2154,10.7436,,,,,,,,
4.324,4.28,2.658625,-1.5819,33.469,26.9306,4.2911,10.7037,,,,,,,,
4.34,4.296,2.659205,-1.5813,33.4764,26.9366,4.3672,10.669,,,,,,,,
4.356,4.312,2.659962,-1.581,33.4865,26.9447,4.4017,10.6353,,,,,,,,
4.372,4.328,2.661266,-1.5808,33.5044,26.9594,4.4456,10.598,,,,,,,,
4.386,4.343,2.663106,-1.5812,33.5303,26.9804,4.4378,10.5662,,,,,,,,
4.4,4.355,2.664981,-1.5818,33.5569,27.002,4.4213,10.5348,,,,,,,,
4.411,4.366,2.666219,-1.5824,33.5747,27.0166,4.4623,10.5021,,,,,,,,
4.422,4.377,2.666724,-1.5835,33.583,27.0233,4.5445,10.4728,,,,,,,,
4.432,4.387,2.666973,-1.5848,33.5879,27.0273,4.6012,10.4484,,,,,,,,
4.446,4.401,2.667757,-1.5852,33.5992,27.0365,4.6883,10.4169,,,,,,,,
4.463,4.418,2.669343,-1.5841,33.6199,27.0533,4.8755,10.3916,,,,,,,,
4.479,4.434,2.671612,-1.5828,33.65,27.0776,5.124,10.3582,,,,,,,,
4.496,4.45,2.674162,-1.5818,33.6842,27.1054,5.3371,10.3277,,,,,,,,
4.512,4.466,2.676322,-1.5815,33.7137,27.1294,5.4947,10.2926,,,,,,,,
4.53,4.484,2.677274,-1.5816,33.727,27.1402,5.5593,10.2591,,,,,,,,
4.548,4.502,2.677771,-1.5805,33.7327,27.1448,5.6663,10.2314,,,,,,,,
4.569,4.523,2.678402,-1.5786,33.7392,27.1501,5.8661,10.205,,,,,,,,
4.588,4.542,2.679329,-1.5773,33.7507,27.1593,6.0581,10.1824,,,,,,,,
4.607,4.561,2.680915,-1.5766,33.7718,27.1765,6.1533,10.1646,,,,,,,,
4.626,4.579,2.682858,-1.5767,33.7989,27.1985,6.1498,10.1266,,,,,,,,
4.644,4.598,2.684732,-1.5776,33.8259,27.2204,6.1364,10.1033,,,,,,,,
4.664,4.617,2.686613,-1.5793,33.8539,27.2433,6.1513,10.0755,,,,,,,,
4.681,4.634,2.687956,-1.5812,33.8746,27.2601,6.289,10.048,,,,,,,,
4.7,4.652,2.688549,-1.5827,33.8846,27.2682,6.3909,10.0249,,,,,,,,
4.718,4.67,2.689328,-1.584,33.8969,27.2783,6.4456,10.0008,,,,,,,,
4.738,4.69,2.69093,-1.5852,33.9205,27.2975,6.6049,9.9781,,,,,,,,
4.761,4.713,2.693128,-1.5866,33.9525,27.3235,6.8147,9.955,,,,,,,,
4.784,4.736,2.694792,-1.5882,33.9775,27.3439,7.0326,9.9293,,,,,,,,
4.807,4.758,2.695309,-1.5901,33.9868,27.3516,7.0912,9.9062,,,,,,,,
4.828,4.779,2.695207,-1.5913,33.9868,27.3516,7.0815,9.8833,,,,,,,,
4.848,4.799,2.695336,-1.5911,33.9883,27.3527,7.0633,9.8552,,,,,,,,
4.87,4.821,2.695639,-1.5899,33.9911,27.355,7.0253,9.8234,,,,,,,,
4.892,4.842,2.696649,-1.589,34.0042,27.3655,7.0416,9.7928,,,,,,,,
4.916,4.866,2.698392,-1.5893,34.0286,27.3854,7.115,9.7595,,,,,,,,
4.94,4.89,2.700321,-1.5907,34.057,27.4085,7.2888,9.719,,,,,,,,
4.964,4.914,2.702617,-1.5928,34.0912,27.4364,7.4367,9.6762,,,,,,,,
4.989,4.938,2.705727,-1.5945,34.1364,27.4732,7.4767,9.6323,,,,,,,,
5.014,4.963,2.710281,-1.5945,34.1997,27.5247,7.4984,9.5801,,,,,,,,
5.037,4.986,2.715393,-1.592,34.2678,27.58,7.5639,9.5233,,,,,,,,
5.057,5.007,2.719798,-1.5875,34.3239,27.6253,7.7788,9.4649,,,,,,,,
5.078,5.027,2.722338,-1.5815,34.3522,27.6482,8.0074,9.4046,,,,,,,,
5.099,5.047,2.724704,-1.5728,34.3751,27.6665,8.2501,9.361,,,,,,,,
5.121,5.069,2.725547,-1.5625,34.3747,27.6659,8.636,9.3204,,,,,,,,
5.142,5.09,2.725602,-1.5515,34.3628,27.6559,8.903,9.2869,,,,,,,,
5.163,5.111,2.725283,-1.5414,34.3466,27.6425,9.0387,9.2714,,,,,,,,
5.184,5.131,2.725716,-1.5321,34.3419,27.6383,9.2648,9.2613,,,,,,,,
5.204,5.151,2.726922,-1.5271,34.3529,27.6471,9.5714,9.2679,,,,,,,,
5.225,5.172,2.729218,-1.5277,34.3854,27.6735,9.9021,9.2928,,,,,,,,
5.245,5.193,2.732421,-1.5309,34.4335,27.7128,10.1825,9.335,,,,,,,,
5.266,5.213,2.735821,-1.5353,34.4858,27.7554,10.4558,9.3824,,,,,,,,
5.286,5.232,2.738768,-1.5429,34.5358,27.7961,10.7949,9.4551,,,,,,,,
5.305,5.251,2.741239,-1.5545,34.5834,27.8353,11.0108,9.541,,,,,,,,
5.321,5.267,2.743079,-1.5705,34.6277,27.8717,11.0706,9.6393,,,,,,,,
5.335,5.281,2.744871,-1.5928,34.6786,27.9138,11.0924,9.7577,,,,,,,,
5.347,5.293,2.747884,-1.6214,34.754,27.9759,11.1085,9.8787,,,,,,,,
5.36,5.306,2.750014,-1.6412,34.8068,28.0194,11.0567,9.9951,,,,,,,,
5.377,5.322,2.750929,-1.6495,34.8294,28.0381,10.9914,10.0986,,,,,,,,
5.396,5.341,2.751829,-1.6559,34.8495,28.0545,10.9317,10.1645,,,,,,,,
5.416,5.361,2.752438,-1.6622,34.8654,28.0677,10.9301,10.2068,,,,,,,,
5.438,5.383,2.752671,-1.6645,34.8712,28.0726,11.0449,10.2325,,,,,,,,
5.461,5.406,2.753206,-1.6669,34.8816,28.081,11.157,10.2621,,,,,,,,
5.485,5.429,2.753691,-1.6701,34.892,28.0896,11.1874,10.312,,,,,,,,
5.511,5.455,2.75393,-1.6711,34.8967,28.0934,11.1886,10.3614,,,,,,,,
5.535,5.479,2.754118,-1.6727,34.9011,28.097,11.1779,10.4094,,,,,,,,
5.559,5.503,2.754335,-1.6753,34.907,28.102,11.2461,10.4507,,,,,,,,
5.585,5.527,2.754586,-1.6783,34.9142,28.1078,11.4271,10.4913,,,,,,,,
5.611,5.553,2.754708,-1.6807,34.9187,28.1116,11.6949,10.534,,,,,,,,
5.636,5.579,2.75476,-1.6821,34.9211,28.1136,11.8921,10.5695,,,,,,,,
5.66,5.603,2.754806,-1.6831,34.923,28.1151,11.9452,10.6016,,,,,,,,
5.683,5.625,2.754846,-1.684,34.9245,28.1164,11.9987,10.6274,,,,,,,,
5.706,5.648,2.754881,-1.6847,34.9257,28.1174,12.1189,10.6483,,,,,,,,
5.728,5.669,2.75492,-1.685,34.9266,28.1182,12.0659,10.6585,,,,,,,,
5.749,5.691,2.754962,-1.6852,34.9275,28.1189,11.8912,10.6638,,,,,,,,
5.771,5.713,2.754993,-1.6856,34.9284,28.1196,11.9634,10.6695,,,,,,,,
5.793,5.733,2.755009,-1.6862,34.9292,28.1204,12.1365,10.6689,,,,,,,,
5.813,5.755,2.755001,-1.6866,34.9296,28.1206,12.2365,10.6648,,,,,,,,
5.835,5.776,2.755033,-1.6866,34.9301,28.121,12.3943,10.6625,,,,,,,,
5.857,5.798,2.755068,-1.686,34.9299,28.1208,12.522,10.661,,,,,,,,
5.883,5.822,2.755071,-1.6858,34.9296,28.1206,12.4815,10.6626,,,,,,,,
5.909,5.848,2.755036,-1.6861,34.9295,28.1205,12.3218,10.6556,,,,,,,,
5.934,5.875,2.754985,-1.6866,34.9293,28.1204,12.2763,10.6523,,,,,,,,
5.96,5.9,2.754949,-1.687,34.9292,28.1204,12.156,10.651,,,,,,,,
5.984,5.923,2.754899,-1.6872,34.9288,28.12,11.8869,10.6486,,,,,,,,
6.011,5.95,2.754935,-1.6869,34.929,28.1202,11.7753,10.6444,,,,,,,,
6.037,5.976,2.754912,-1.687,34.9287,28.12,11.7423,10.6374,,,,,,,,
6.063,6.002,2.754829,-1.6873,34.9278,28.1193,11.7272,10.6353,,,,,,,,
6.088,6.026,2.754815,-1.6871,34.9275,28.1189,11.7437,10.6283,,,,,,,,
6.11,6.048,2.754802,-1.6873,34.9275,28.119,11.6667,10.6258,,,,,,,,
6.13,6.067,2.754817,-1.6878,34.9282,28.1196,11.5298,10.6227,,,,,,,,
6.146,6.084,2.754818,-1.6881,34.9287,28.12,11.5061,10.6159,,,,,,,,
6.159,6.097,2.754804,-1.6884,34.9288,28.12,11.5,10.6145,,,,,,,,
6.168,6.104,2.754866,-1.6881,34.9292,28.1204,11.4219,10.605,,,,,,,,
6.172,6.109,2.754967,-1.6877,34.9301,28.1211,11.3941,10.603,,,,,,,,
6.175,6.113,2.755069,-1.6876,34.9315,28.1223,11.5563,10.5984,,,,,,,,
6.177,6.114,2.755092,-1.6878,34.9321,28.1227,11.7777,10.5928,,,,,,,,
6.178,6.115,2.754669,-1.6898,34.9285,28.1199,11.9825,10.5449,,,,,,,,
6.178,6.115,2.754809,-1.6896,34.9303,28.1213,12.154,10.5534,,,,,,,,
6.178,6.115,2.754932,-1.6894,34.9318,28.1225,12.1808,10.5661,,,,,,,,
6.178,6.115,2.754987,-1.6892,34.9322,28.1229,12.2542,10.5699,,,,,,,,
6.178,6.115,2.755031,-1.6888,34.9324,28.123,12.2511,10.5819,,,,,,,,
6.178,6.115,2.755067,-1.6883,34.9322,28.1229,12.0431,10.5861,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
