Project:,ANIMIDA III,,,,,,,,,,,,,,
Station:,W06,,,,,,,,,,,,,,
Date:,5/20/2015,,,,,,,,,,,,,,
Time (ADST):,11:28,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Pressure (db),Depth (m),Cond (S/m),Temp (deg C),Salinity (psu),Sigma-t,OBS (ntu),DO (mg/L),,,,,,,,
1.885,1.866,2.621993,-1.8015,33.2086,26.7245,2.1092,11.6698,,,,,,,,
1.888,1.869,2.625536,-1.8056,33.2626,26.7685,1.8471,11.649,,,,,,,,
1.891,1.872,2.627048,-1.8076,33.286,26.7875,1.6268,11.6425,,,,,,,,
1.894,1.875,2.627899,-1.8082,33.2985,26.7977,1.5142,11.6407,,,,,,,,
1.899,1.88,2.628482,-1.8084,33.3068,26.8045,1.4386,11.6424,,,,,,,,
1.909,1.89,2.628771,-1.8081,33.3105,26.8075,1.2644,11.651,,,,,,,,
1.922,1.902,2.628728,-1.8074,33.309,26.8062,1.1351,11.6551,,,,,,,,
1.937,1.917,2.628721,-1.8072,33.3088,26.806,1.1205,11.6662,,,,,,,,
1.954,1.934,2.628952,-1.8075,33.3124,26.8089,1.0997,11.6761,,,,,,,,
1.972,1.952,2.629207,-1.808,33.3165,26.8123,1.055,11.6878,,,,,,,,
1.992,1.972,2.629421,-1.8083,33.3197,26.815,1.0397,11.7022,,,,,,,,
2.013,1.993,2.629811,-1.8083,33.3252,26.8194,1.022,11.7175,,,,,,,,
2.035,2.014,2.630206,-1.808,33.3303,26.8236,1.0266,11.7378,,,,,,,,
2.056,2.035,2.63044,-1.8079,33.3336,26.8261,1.0795,11.7574,,,,,,,,
2.077,2.056,2.630523,-1.8083,33.3351,26.8274,1.1071,11.7718,,,,,,,,
2.096,2.075,2.630557,-1.809,33.3363,26.8285,1.1226,11.7868,,,,,,,,
2.116,2.095,2.630543,-1.8095,33.3366,26.8287,1.088,11.796,,,,,,,,
2.136,2.115,2.630569,-1.8095,33.337,26.829,1.043,11.8009,,,,,,,,
2.159,2.137,2.630567,-1.8091,33.3365,26.8286,1.0363,11.8019,,,,,,,,
2.183,2.161,2.63045,-1.8086,33.3343,26.8268,1.075,11.7893,,,,,,,,
2.206,2.184,2.63037,-1.8084,33.3329,26.8257,1.1105,11.7699,,,,,,,,
2.229,2.207,2.63051,-1.8085,33.3351,26.8274,1.135,11.7517,,,,,,,,
2.252,2.229,2.630757,-1.8085,33.3384,26.8302,1.1066,11.7534,,,,,,,,
2.277,2.253,2.630898,-1.8084,33.3403,26.8317,1.1273,11.7478,,,,,,,,
2.302,2.279,2.63098,-1.8083,33.3414,26.8325,1.1639,11.7503,,,,,,,,
2.326,2.302,2.631057,-1.8083,33.3423,26.8333,1.1442,11.7582,,,,,,,,
2.351,2.327,2.631183,-1.8082,33.344,26.8347,1.1376,11.7516,,,,,,,,
2.376,2.352,2.631324,-1.8081,33.3458,26.8362,1.1505,11.7548,,,,,,,,
2.402,2.378,2.631429,-1.8078,33.3469,26.837,1.1674,11.7534,,,,,,,,
2.43,2.405,2.631538,-1.8076,33.3482,26.8381,1.1278,11.7525,,,,,,,,
2.459,2.434,2.63173,-1.8075,33.3508,26.8402,1.0513,11.7525,,,,,,,,
2.485,2.46,2.631987,-1.8076,33.3545,26.8432,1.0046,11.7546,,,,,,,,
2.511,2.485,2.632441,-1.8076,33.3607,26.8483,0.9708,11.7546,,,,,,,,
2.538,2.511,2.6328,-1.8077,33.3658,26.8524,0.9815,11.7573,,,,,,,,
2.563,2.538,2.632934,-1.8079,33.3679,26.8541,1.0534,11.7576,,,,,,,,
2.588,2.562,2.633004,-1.8079,33.3688,26.8548,1.0764,11.7532,,,,,,,,
2.612,2.586,2.63307,-1.8078,33.3697,26.8556,1.098,11.7587,,,,,,,,
2.635,2.608,2.633149,-1.8078,33.3707,26.8564,1.1652,11.7569,,,,,,,,
2.657,2.631,2.633236,-1.8074,33.3715,26.8571,1.2093,11.7593,,,,,,,,
2.681,2.654,2.633394,-1.8068,33.3731,26.8582,1.1496,11.7615,,,,,,,,
2.705,2.679,2.633592,-1.8062,33.3751,26.8599,1.0878,11.7575,,,,,,,,
2.731,2.703,2.633693,-1.806,33.3762,26.8608,1.0537,11.7531,,,,,,,,
2.757,2.728,2.633769,-1.8062,33.3775,26.8619,1.0308,11.7585,,,,,,,,
2.782,2.755,2.633844,-1.8065,33.3789,26.8631,1.002,11.7593,,,,,,,,
2.809,2.781,2.633968,-1.8069,33.3811,26.8648,0.9995,11.7537,,,,,,,,
2.838,2.809,2.634022,-1.8073,33.3822,26.8657,1.0078,11.762,,,,,,,,
2.865,2.836,2.633922,-1.8078,33.3814,26.8651,1.03,11.7558,,,,,,,,
2.893,2.864,2.633844,-1.8083,33.3808,26.8646,1.0682,11.7582,,,,,,,,
2.918,2.888,2.633846,-1.8085,33.3811,26.8649,1.0724,11.7556,,,,,,,,
2.942,2.913,2.633977,-1.8085,33.3829,26.8664,1.0298,11.7571,,,,,,,,
2.968,2.938,2.634174,-1.8083,33.3854,26.8684,1.0687,11.7553,,,,,,,,
2.995,2.965,2.634169,-1.8079,33.3849,26.8679,1.065,11.7517,,,,,,,,
3.024,2.994,2.634005,-1.8079,33.3825,26.866,1.0148,11.7545,,,,,,,,
3.055,3.024,2.63386,-1.8081,33.3807,26.8645,1.019,11.755,,,,,,,,
3.086,3.055,2.633928,-1.8079,33.3815,26.8651,1.0729,11.7547,,,,,,,,
3.117,3.085,2.634329,-1.8075,33.3865,26.8693,1.0301,11.7487,,,,,,,,
3.147,3.115,2.63476,-1.8069,33.3919,26.8736,0.9594,11.7499,,,,,,,,
3.176,3.144,2.635059,-1.8066,33.3957,26.8767,0.9581,11.7509,,,,,,,,
3.207,3.175,2.635536,-1.8062,33.4019,26.8817,0.9725,11.7492,,,,,,,,
3.237,3.205,2.635932,-1.8058,33.4069,26.8857,0.973,11.7461,,,,,,,,
3.268,3.234,2.636126,-1.8055,33.4092,26.8876,0.9903,11.743,,,,,,,,
3.298,3.265,2.636172,-1.8054,33.4098,26.8881,0.9918,11.7409,,,,,,,,
3.33,3.296,2.636226,-1.8052,33.4103,26.8885,0.9749,11.7393,,,,,,,,
3.361,3.327,2.636379,-1.8051,33.4123,26.8901,0.955,11.7419,,,,,,,,
3.391,3.357,2.636288,-1.8062,33.4122,26.8901,0.9611,11.7378,,,,,,,,
3.419,3.384,2.636131,-1.8079,33.4119,26.8899,1.0379,11.7354,,,,,,,,
3.446,3.41,2.636095,-1.8089,33.4125,26.8903,1.0569,11.7399,,,,,,,,
3.473,3.438,2.636195,-1.8093,33.4143,26.8918,1.0369,11.7386,,,,,,,,
3.498,3.463,2.63633,-1.8091,33.4161,26.8933,1.032,11.7411,,,,,,,,
3.523,3.487,2.63642,-1.8089,33.4171,26.8942,0.9836,11.7371,,,,,,,,
3.548,3.513,2.636415,-1.8089,33.4169,26.894,0.9604,11.7342,,,,,,,,
3.575,3.539,2.636394,-1.8089,33.4167,26.8939,1.0137,11.7388,,,,,,,,
3.602,3.565,2.636489,-1.8091,33.4183,26.895,1.0602,11.7387,,,,,,,,
3.628,3.591,2.636603,-1.8093,33.42,26.8965,1.1216,11.7341,,,,,,,,
3.656,3.619,2.636716,-1.8093,33.4215,26.8977,1.163,11.7278,,,,,,,,
3.682,3.645,2.636892,-1.8089,33.4236,26.8994,1.1394,11.7309,,,,,,,,
3.71,3.672,2.637125,-1.8085,33.4263,26.9016,1.1067,11.729,,,,,,,,
3.738,3.7,2.637516,-1.8083,33.4316,26.9059,1.0669,11.7236,,,,,,,,
3.765,3.728,2.637726,-1.8087,33.4348,26.9085,1.0536,11.7241,,,,,,,,
3.793,3.754,2.637741,-1.8094,33.4359,26.9094,1.0183,11.7191,,,,,,,,
3.819,3.78,2.637787,-1.81,33.4372,26.9105,1.0322,11.7216,,,,,,,,
3.845,3.806,2.637903,-1.8104,33.4392,26.9122,1.1468,11.7217,,,,,,,,
3.871,3.832,2.63792,-1.8107,33.4398,26.9126,1.1957,11.7163,,,,,,,,
3.896,3.857,2.637784,-1.811,33.4382,26.9113,1.1823,11.7179,,,,,,,,
3.921,3.881,2.637655,-1.8112,33.4366,26.91,1.1095,11.7176,,,,,,,,
3.946,3.906,2.637561,-1.8112,33.4353,26.9089,1.0867,11.7129,,,,,,,,
3.974,3.934,2.637478,-1.8113,33.4342,26.9081,1.0808,11.7157,,,,,,,,
4.001,3.961,2.637516,-1.8115,33.435,26.9087,1.1024,11.7124,,,,,,,,
4.027,3.986,2.63765,-1.8119,33.4373,26.9106,1.1585,11.7147,,,,,,,,
4.052,4.011,2.637773,-1.8124,33.4395,26.9125,1.1533,11.7068,,,,,,,,
4.075,4.034,2.63796,-1.8127,33.4424,26.9148,1.103,11.7048,,,,,,,,
4.099,4.057,2.638325,-1.8126,33.4475,26.9188,1.1006,11.7057,,,,,,,,
4.123,4.082,2.638507,-1.8125,33.4498,26.9208,1.0831,11.7026,,,,,,,,
4.15,4.108,2.638561,-1.8123,33.4503,26.9212,1.0975,11.7029,,,,,,,,
4.177,4.135,2.638511,-1.812,33.4493,26.9204,1.1298,11.7019,,,,,,,,
4.205,4.162,2.638448,-1.8117,33.448,26.9194,1.1777,11.6983,,,,,,,,
4.232,4.189,2.638639,-1.8114,33.4503,26.9212,1.1806,11.6931,,,,,,,,
4.261,4.217,2.638866,-1.811,33.4532,26.9235,1.159,11.6962,,,,,,,,
4.29,4.247,2.638933,-1.8111,33.454,26.9243,1.1185,11.6936,,,,,,,,
4.32,4.276,2.63884,-1.8118,33.4536,26.9238,1.049,11.695,,,,,,,,
4.348,4.303,2.638752,-1.8126,33.4532,26.9236,1.0343,11.692,,,,,,,,
4.372,4.329,2.638881,-1.8133,33.4557,26.9257,1.0364,11.6924,,,,,,,,
4.397,4.352,2.638995,-1.8137,33.4578,26.9273,1.0939,11.6973,,,,,,,,
4.423,4.378,2.639015,-1.8137,33.4581,26.9276,1.1541,11.6898,,,,,,,,
4.452,4.407,2.639012,-1.8137,33.458,26.9275,1.1776,11.6916,,,,,,,,
4.48,4.435,2.639005,-1.8137,33.4579,26.9273,1.1587,11.6932,,,,,,,,
4.507,4.461,2.639075,-1.8139,33.4591,26.9284,1.1161,11.6915,,,,,,,,
4.534,4.487,2.639247,-1.8142,33.4618,26.9306,1.1217,11.6888,,,,,,,,
4.559,4.513,2.639392,-1.8142,33.4638,26.9323,1.1571,11.6934,,,,,,,,
4.587,4.54,2.639512,-1.8142,33.4655,26.9336,1.2059,11.6922,,,,,,,,
4.613,4.566,2.63959,-1.8141,33.4664,26.9344,1.1647,11.696,,,,,,,,
4.64,4.593,2.639627,-1.8141,33.4669,26.9348,1.1045,11.6896,,,,,,,,
4.667,4.62,2.639654,-1.8141,33.4673,26.935,1.0484,11.6908,,,,,,,,
4.694,4.646,2.639672,-1.8141,33.4676,26.9353,1.0471,11.6894,,,,,,,,
4.722,4.674,2.639677,-1.8142,33.4676,26.9354,1.0536,11.6922,,,,,,,,
4.75,4.702,2.639666,-1.8142,33.4676,26.9353,1.094,11.6893,,,,,,,,
4.777,4.729,2.639677,-1.8143,33.4677,26.9355,1.1234,11.687,,,,,,,,
4.803,4.755,2.639695,-1.8144,33.4681,26.9357,1.1753,11.6857,,,,,,,,
4.83,4.781,2.639747,-1.8144,33.4689,26.9363,1.1861,11.6824,,,,,,,,
4.857,4.808,2.639802,-1.8143,33.4694,26.9368,1.1129,11.6854,,,,,,,,
4.884,4.835,2.639815,-1.8143,33.4696,26.937,1.1255,11.6878,,,,,,,,
4.912,4.862,2.639817,-1.8143,33.4697,26.937,1.1632,11.6885,,,,,,,,
4.941,4.891,2.639826,-1.8142,33.4696,26.9369,1.1201,11.6865,,,,,,,,
4.972,4.922,2.639885,-1.8138,33.47,26.9372,1.0599,11.6887,,,,,,,,
5.002,4.951,2.639976,-1.8134,33.4708,26.9378,1.044,11.687,,,,,,,,
5.034,4.982,2.640055,-1.8131,33.4716,26.9385,1.0721,11.6882,,,,,,,,
5.065,5.014,2.640133,-1.8129,33.4723,26.9391,1.0712,11.6868,,,,,,,,
5.097,5.045,2.640207,-1.8125,33.4729,26.9395,1.0546,11.6853,,,,,,,,
5.129,5.077,2.640303,-1.8119,33.4736,26.9402,1.0384,11.6887,,,,,,,,
5.162,5.11,2.640373,-1.8116,33.4741,26.9406,1.0415,11.6876,,,,,,,,
5.194,5.141,2.640417,-1.8114,33.4746,26.9409,1.0592,11.6878,,,,,,,,
5.228,5.175,2.640429,-1.8115,33.4748,26.941,1.1755,11.6884,,,,,,,,
5.262,5.209,2.640435,-1.8117,33.475,26.9413,1.2595,11.6882,,,,,,,,
5.297,5.244,2.640426,-1.812,33.4753,26.9415,1.2162,11.6883,,,,,,,,
5.332,5.278,2.640413,-1.8125,33.4757,26.9419,1.1685,11.6914,,,,,,,,
5.366,5.312,2.640374,-1.8131,33.4758,26.942,1.199,11.6878,,,,,,,,
5.398,5.343,2.640321,-1.8137,33.4756,26.9418,1.2138,11.6909,,,,,,,,
5.431,5.377,2.640293,-1.814,33.4756,26.9419,1.1445,11.6865,,,,,,,,
5.463,5.409,2.640304,-1.814,33.4758,26.9419,1.0972,11.6919,,,,,,,,
5.492,5.436,2.640353,-1.8139,33.4763,26.9424,1.1118,11.6898,,,,,,,,
5.519,5.463,2.640372,-1.814,33.4766,26.9427,1.1297,11.6944,,,,,,,,
5.549,5.492,2.640401,-1.814,33.477,26.943,1.1702,11.6903,,,,,,,,
5.58,5.524,2.640484,-1.8135,33.4776,26.9434,1.1656,11.6948,,,,,,,,
5.612,5.555,2.640633,-1.8127,33.4788,26.9444,1.0653,11.6937,,,,,,,,
5.643,5.586,2.64073,-1.8123,33.4796,26.9451,1.0574,11.6899,,,,,,,,
5.675,5.617,2.640738,-1.8125,33.48,26.9453,1.1044,11.6885,,,,,,,,
5.704,5.646,2.64071,-1.8129,33.48,26.9453,1.1453,11.6987,,,,,,,,
5.733,5.675,2.640651,-1.8135,33.4798,26.9452,1.1398,11.6938,,,,,,,,
5.764,5.705,2.640632,-1.814,33.48,26.9455,1.0932,11.6953,,,,,,,,
5.795,5.736,2.640649,-1.8142,33.4806,26.9459,1.0285,11.6959,,,,,,,,
5.826,5.767,2.640687,-1.8144,33.4813,26.9464,1.0046,11.6962,,,,,,,,
5.857,5.797,2.640641,-1.815,33.4814,26.9466,1.0133,11.6993,,,,,,,,
5.886,5.826,2.640532,-1.8161,33.481,26.9462,1.1021,11.6933,,,,,,,,
5.915,5.855,2.640481,-1.8167,33.481,26.9463,1.136,11.6926,,,,,,,,
5.941,5.881,2.640464,-1.8169,33.481,26.9463,1.0831,11.6922,,,,,,,,
5.966,5.905,2.640479,-1.8171,33.4814,26.9466,1.0319,11.6977,,,,,,,,
5.992,5.931,2.640541,-1.8173,33.4825,26.9475,1.0685,11.6941,,,,,,,,
6.019,5.958,2.640635,-1.8171,33.4835,26.9483,1.1469,11.6976,,,,,,,,
6.047,5.986,2.640763,-1.8169,33.485,26.9495,1.1627,11.7038,,,,,,,,
6.074,6.012,2.640855,-1.8167,33.4861,26.9504,1.1443,11.7012,,,,,,,,
6.102,6.04,2.640909,-1.8168,33.487,26.9511,1.1332,11.695,,,,,,,,
6.133,6.071,2.640954,-1.8169,33.4878,26.9517,1.0865,11.6987,,,,,,,,
6.164,6.101,2.640986,-1.8171,33.4884,26.9523,1.0667,11.6944,,,,,,,,
6.195,6.132,2.641007,-1.8173,33.4888,26.9527,1.0791,11.7001,,,,,,,,
6.226,6.162,2.640964,-1.8177,33.4887,26.9525,1.0959,11.692,,,,,,,,
6.253,6.189,2.640937,-1.8181,33.4887,26.9526,1.1117,11.6968,,,,,,,,
6.279,6.216,2.640883,-1.8187,33.4886,26.9525,1.159,11.694,,,,,,,,
6.307,6.243,2.640848,-1.8195,33.489,26.9528,1.1837,11.6954,,,,,,,,
6.333,6.269,2.640853,-1.8199,33.4895,26.9532,1.1541,11.6978,,,,,,,,
6.357,6.292,2.640777,-1.82,33.4885,26.9524,1.1251,11.6987,,,,,,,,
6.38,6.315,2.640587,-1.8201,33.486,26.9505,1.147,11.7003,,,,,,,,
6.406,6.341,2.64075,-1.8201,33.4882,26.9522,1.1371,11.6955,,,,,,,,
6.431,6.367,2.641042,-1.8198,33.492,26.9552,1.0991,11.7008,,,,,,,,
6.457,6.391,2.64116,-1.8198,33.4935,26.9566,1.0395,11.6981,,,,,,,,
6.482,6.415,2.641199,-1.82,33.4943,26.9571,1.0057,11.6963,,,,,,,,
6.505,6.44,2.64124,-1.8201,33.495,26.9578,1.0588,11.698,,,,,,,,
6.529,6.463,2.641291,-1.82,33.4956,26.9583,1.1127,11.6974,,,,,,,,
6.553,6.486,2.641332,-1.82,33.4962,26.9587,1.166,11.7007,,,,,,,,
6.577,6.51,2.641382,-1.82,33.4968,26.9592,1.1852,11.6953,,,,,,,,
6.599,6.532,2.641404,-1.8199,33.4971,26.9594,1.2282,11.6966,,,,,,,,
6.619,6.552,2.641363,-1.82,33.4965,26.959,1.2183,11.699,,,,,,,,
6.64,6.572,2.641337,-1.82,33.4962,26.9588,1.2161,11.7024,,,,,,,,
6.663,6.595,2.641417,-1.8197,33.4969,26.9594,1.1388,11.7051,,,,,,,,
6.689,6.62,2.64156,-1.8192,33.4985,26.9605,1.0754,11.702,,,,,,,,
6.714,6.646,2.641678,-1.819,33.4997,26.9616,1.0982,11.6988,,,,,,,,
6.736,6.668,2.641686,-1.8192,33.5001,26.9618,1.1518,11.7024,,,,,,,,
6.759,6.691,2.641599,-1.8197,33.4994,26.9613,1.1243,11.7007,,,,,,,,
6.784,6.715,2.641558,-1.82,33.4992,26.9611,1.1101,11.7039,,,,,,,,
6.809,6.74,2.64162,-1.82,33.5,26.9618,1.0855,11.7013,,,,,,,,
6.835,6.766,2.641696,-1.8199,33.5009,26.9626,1.1092,11.7007,,,,,,,,
6.862,6.792,2.641827,-1.8197,33.5025,26.9638,1.1241,11.7047,,,,,,,,
6.889,6.819,2.641992,-1.8194,33.5045,26.9654,1.1175,11.7029,,,,,,,,
6.917,6.847,2.642131,-1.8191,33.5061,26.9667,1.0992,11.7009,,,,,,,,
6.944,6.873,2.642208,-1.8192,33.5072,26.9676,1.1196,11.6977,,,,,,,,
6.97,6.899,2.642243,-1.8194,33.5079,26.9682,1.0706,11.7052,,,,,,,,
6.995,6.925,2.642279,-1.8197,33.5087,26.9689,1.0252,11.7077,,,,,,,,
7.022,6.951,2.642362,-1.8197,33.51,26.9699,1.0082,11.7058,,,,,,,,
7.048,6.977,2.642457,-1.8197,33.5112,26.9709,1.0604,11.706,,,,,,,,
7.075,7.003,2.642535,-1.8196,33.5121,26.9717,1.0909,11.7057,,,,,,,,
7.102,7.03,2.642628,-1.8194,33.5133,26.9726,1.11,11.7086,,,,,,,,
7.13,7.058,2.642727,-1.8194,33.5146,26.9736,1.1702,11.7096,,,,,,,,
7.154,7.082,2.642767,-1.8194,33.5152,26.9742,1.1675,11.7098,,,,,,,,
7.181,7.107,2.642774,-1.8196,33.5154,26.9743,1.155,11.7089,,,,,,,,
7.206,7.133,2.642748,-1.8199,33.5153,26.9743,1.1105,11.7127,,,,,,,,
7.231,7.157,2.642723,-1.82,33.5152,26.9741,1.0669,11.7174,,,,,,,,
7.256,7.182,2.642784,-1.8201,33.5161,26.975,1.1268,11.7148,,,,,,,,
7.28,7.206,2.642849,-1.8205,33.5174,26.9759,1.1544,11.7162,,,,,,,,
7.304,7.23,2.642864,-1.8207,33.5179,26.9764,1.1923,11.723,,,,,,,,
7.326,7.252,2.642868,-1.8211,33.5183,26.9768,1.2779,11.7156,,,,,,,,
7.348,7.274,2.642939,-1.8212,33.5194,26.9777,1.2948,11.7253,,,,,,,,
7.368,7.293,2.643033,-1.8212,33.5208,26.9787,1.2776,11.7256,,,,,,,,
7.391,7.316,2.64311,-1.8211,33.5217,26.9795,1.27,11.7296,,,,,,,,
7.415,7.341,2.643209,-1.8208,33.5227,26.9803,1.1369,11.7317,,,,,,,,
7.442,7.367,2.643422,-1.8203,33.5252,26.9823,1.0059,11.7304,,,,,,,,
7.469,7.393,2.643701,-1.8199,33.5285,26.9849,0.98,11.7315,,,,,,,,
7.496,7.42,2.643905,-1.8194,33.5308,26.9869,1.0462,11.7327,,,,,,,,
7.523,7.447,2.644065,-1.8188,33.5324,26.9881,1.1802,11.7366,,,,,,,,
7.551,7.474,2.644187,-1.8184,33.5337,26.9891,1.2456,11.7394,,,,,,,,
7.577,7.5,2.64427,-1.8184,33.5348,26.9901,1.2609,11.744,,,,,,,,
7.603,7.526,2.644323,-1.8188,33.5358,26.9909,1.3368,11.7486,,,,,,,,
7.628,7.551,2.644335,-1.819,33.5363,26.9913,1.3531,11.7485,,,,,,,,
7.654,7.575,2.644296,-1.8194,33.5361,26.9911,1.2501,11.7477,,,,,,,,
7.68,7.602,2.644221,-1.8194,33.5352,26.9903,1.0961,11.7522,,,,,,,,
7.707,7.629,2.644235,-1.8194,33.5353,26.9905,1.0821,11.7548,,,,,,,,
7.734,7.655,2.644392,-1.8192,33.5373,26.992,1.1772,11.7548,,,,,,,,
7.759,7.68,2.644557,-1.8188,33.5391,26.9936,1.2138,11.7595,,,,,,,,
7.784,7.705,2.644654,-1.8188,33.5404,26.9946,1.1648,11.7603,,,,,,,,
7.807,7.728,2.644836,-1.8185,33.5426,26.9964,1.1891,11.7684,,,,,,,,
7.833,7.753,2.64498,-1.8182,33.5442,26.9977,1.2905,11.7643,,,,,,,,
7.862,7.782,2.64512,-1.8179,33.5458,26.999,1.2537,11.7697,,,,,,,,
7.893,7.813,2.645347,-1.8173,33.5483,27.001,1.1967,11.7784,,,,,,,,
7.923,7.843,2.6455,-1.8169,33.55,27.0024,1.1832,11.7781,,,,,,,,
7.949,7.868,2.645626,-1.8167,33.5515,27.0036,1.17,11.781,,,,,,,,
7.976,7.894,2.645792,-1.8164,33.5534,27.0052,1.1536,11.7836,,,,,,,,
8.007,7.925,2.645957,-1.8158,33.555,27.0065,1.1784,11.7872,,,,,,,,
8.039,7.957,2.646114,-1.8151,33.5564,27.0076,1.1531,11.7922,,,,,,,,
8.07,7.988,2.646243,-1.8145,33.5575,27.0085,1.1212,11.7948,,,,,,,,
8.103,8.021,2.646305,-1.8141,33.5579,27.0087,1.1138,11.7998,,,,,,,,
8.14,8.058,2.646444,-1.8135,33.5592,27.0098,1.0828,11.7982,,,,,,,,
8.178,8.096,2.646703,-1.8124,33.5614,27.0116,1.0779,11.8059,,,,,,,,
8.216,8.133,2.646891,-1.8116,33.5632,27.013,1.1146,11.8075,,,,,,,,
8.249,8.165,2.646927,-1.8117,33.5638,27.0134,1.1351,11.814,,,,,,,,
8.281,8.197,2.646966,-1.8119,33.5645,27.014,1.1246,11.8189,,,,,,,,
8.317,8.233,2.647091,-1.8114,33.5656,27.0149,1.1199,11.8211,,,,,,,,
8.357,8.273,2.647284,-1.8104,33.5672,27.0162,1.0849,11.8278,,,,,,,,
8.401,8.316,2.647591,-1.8089,33.5699,27.0183,1.1338,11.832,,,,,,,,
8.442,8.355,2.647819,-1.8077,33.5715,27.0196,1.1215,11.8348,,,,,,,,
8.48,8.393,2.647901,-1.8072,33.5722,27.0202,1.1099,11.8364,,,,,,,,
8.516,8.43,2.647895,-1.8078,33.5726,27.0206,1.1659,11.8376,,,,,,,,
8.55,8.463,2.647907,-1.8081,33.5731,27.0211,1.2353,11.8414,,,,,,,,
8.585,8.498,2.647896,-1.8085,33.5735,27.0213,1.3119,11.8433,,,,,,,,
8.622,8.534,2.647864,-1.8093,33.5738,27.0216,1.307,11.8452,,,,,,,,
8.658,8.57,2.647863,-1.8095,33.5741,27.0218,1.2893,11.8486,,,,,,,,
8.694,8.606,2.647852,-1.8096,33.574,27.0217,1.3071,11.8523,,,,,,,,
8.73,8.642,2.647833,-1.8102,33.5743,27.0221,1.2967,11.8577,,,,,,,,
8.764,8.675,2.647852,-1.8106,33.5751,27.0226,1.1895,11.8553,,,,,,,,
8.797,8.709,2.647937,-1.8106,33.5763,27.0236,1.1953,11.8599,,,,,,,,
8.831,8.741,2.648027,-1.8104,33.5772,27.0244,1.2372,11.8567,,,,,,,,
8.863,8.773,2.648052,-1.8103,33.5774,27.0245,1.2696,11.8587,,,,,,,,
8.891,8.801,2.648061,-1.8102,33.5775,27.0246,1.2492,11.8631,,,,,,,,
8.917,8.826,2.648049,-1.8104,33.5774,27.0245,1.2146,11.8626,,,,,,,,
8.941,8.849,2.648073,-1.8102,33.5777,27.0247,1.1596,11.8632,,,,,,,,
8.963,8.873,2.648141,-1.8095,33.5777,27.0247,1.1711,11.8639,,,,,,,,
8.987,8.896,2.648224,-1.8085,33.5777,27.0247,1.2769,11.8628,,,,,,,,
9.012,8.921,2.648299,-1.8076,33.5778,27.0247,1.3547,11.8615,,,,,,,,
9.039,8.947,2.648323,-1.807,33.5774,27.0244,1.4055,11.865,,,,,,,,
