Project:,ANIMIDA III,,,,,,,,,,,,,,
Station:,E10,,,,,,,,,,,,,,
Date:,5/16/2015,,,,,,,,,,,,,,
Time (ADST):,10:29,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Pressure (db),Depth (m),Cond (S/m),Temp (deg C),Salinity (psu),Sigma-t,OBS (ntu),DO (mg/L),,,,,,,,
6.101,6.039,2.635003,-1.8308,33.4203,26.8973,1.1027,11.5872,,,,,,,,
6.149,6.087,2.635104,-1.8308,33.4218,26.8984,1.1263,11.5854,,,,,,,,
6.199,6.136,2.635191,-1.8308,33.4229,26.8993,1.1487,11.5825,,,,,,,,
6.248,6.186,2.635299,-1.8306,33.4241,26.9004,1.1095,11.5801,,,,,,,,
6.297,6.234,2.635387,-1.8306,33.4254,26.9014,1.0602,11.5745,,,,,,,,
6.348,6.284,2.635407,-1.831,33.4261,26.9019,1.0345,11.5723,,,,,,,,
6.404,6.338,2.635498,-1.831,33.4274,26.903,1.0485,11.571,,,,,,,,
6.462,6.396,2.635624,-1.8309,33.429,26.9043,1.1161,11.5673,,,,,,,,
6.517,6.45,2.635726,-1.8308,33.4302,26.9053,1.1446,11.5683,,,,,,,,
6.57,6.503,2.635849,-1.8308,33.4319,26.9067,1.1116,11.5651,,,,,,,,
6.625,6.558,2.635992,-1.8307,33.4338,26.9081,1.0805,11.5593,,,,,,,,
6.685,6.617,2.636274,-1.8302,33.4372,26.9109,1.0601,11.5585,,,,,,,,
6.752,6.684,2.636683,-1.8297,33.4421,26.915,1.0619,11.5526,,,,,,,,
6.822,6.752,2.636966,-1.8291,33.4455,26.9177,1.0594,11.5507,,,,,,,,
6.889,6.819,2.636959,-1.8293,33.4455,26.9177,1.077,11.5442,,,,,,,,
6.95,6.88,2.636707,-1.8302,33.443,26.9156,1.1042,11.5404,,,,,,,,
7.008,6.936,2.636784,-1.831,33.4449,26.9172,1.1143,11.5337,,,,,,,,
7.063,6.992,2.637458,-1.8312,33.4545,26.925,1.0837,11.529,,,,,,,,
7.119,7.047,2.638044,-1.8311,33.4625,26.9316,1.0733,11.5237,,,,,,,,
7.174,7.101,2.638591,-1.831,33.4699,26.9376,1.0767,11.517,,,,,,,,
7.226,7.153,2.639378,-1.8308,33.4806,26.9463,1.052,11.5079,,,,,,,,
7.282,7.208,2.640181,-1.8307,33.4917,26.9553,1.0625,11.5037,,,,,,,,
7.34,7.265,2.640899,-1.8306,33.5017,26.9634,1.0872,11.4968,,,,,,,,
7.396,7.321,2.641415,-1.8306,33.5088,26.9692,1.1352,11.4901,,,,,,,,
7.449,7.373,2.642047,-1.8306,33.5177,26.9764,1.1309,11.4805,,,,,,,,
7.499,7.423,2.642774,-1.8308,33.5279,26.9847,1.1271,11.4788,,,,,,,,
7.548,7.472,2.643203,-1.8308,33.5339,26.9896,1.1462,11.4686,,,,,,,,
7.598,7.521,2.643682,-1.8306,33.5404,26.9949,1.1192,11.4653,,,,,,,,
7.648,7.571,2.644356,-1.8303,33.5494,27.0022,1.1004,11.456,,,,,,,,
7.7,7.623,2.644647,-1.83,33.553,27.0052,1.11,11.4518,,,,,,,,
7.756,7.677,2.644701,-1.8297,33.5534,27.0055,1.1142,11.4389,,,,,,,,
7.813,7.734,2.645287,-1.8296,33.5615,27.012,1.1429,11.4347,,,,,,,,
7.869,7.789,2.646548,-1.8299,33.5794,27.0266,1.1729,11.4276,,,,,,,,
7.923,7.843,2.647825,-1.8304,33.5977,27.0415,1.206,11.4166,,,,,,,,
7.971,7.89,2.648617,-1.8308,33.6092,27.0509,1.2174,11.4076,,,,,,,,
8.014,7.932,2.649617,-1.8308,33.6232,27.0622,1.2038,11.3973,,,,,,,,
8.055,7.973,2.651071,-1.831,33.6436,27.0788,1.2116,11.3837,,,,,,,,
8.102,8.02,2.651854,-1.831,33.6545,27.0877,1.1793,11.3749,,,,,,,,
8.155,8.072,2.651645,-1.8306,33.6512,27.0849,1.1888,11.3629,,,,,,,,
8.211,8.128,2.651826,-1.8304,33.6534,27.0868,1.2312,11.3545,,,,,,,,
8.267,8.183,2.653667,-1.8306,33.6792,27.1078,1.2566,11.3409,,,,,,,,
8.322,8.237,2.656752,-1.8308,33.7225,27.1431,1.289,11.3214,,,,,,,,
8.375,8.29,2.65965,-1.8309,33.7631,27.1761,1.2898,11.3086,,,,,,,,
8.427,8.341,2.662481,-1.831,33.8028,27.2083,1.2981,11.2914,,,,,,,,
8.476,8.39,2.668023,-1.831,33.8803,27.2713,1.3218,11.2726,,,,,,,,
8.523,8.436,2.676273,-1.8314,33.996,27.3655,1.3893,11.2493,,,,,,,,
8.568,8.481,2.682373,-1.8319,34.0818,27.4352,1.4325,11.227,,,,,,,,
8.613,8.525,2.687437,-1.8321,34.1529,27.4931,1.4513,11.2086,,,,,,,,
8.658,8.569,2.68954,-1.8325,34.1827,27.5174,1.4712,11.1924,,,,,,,,
8.703,8.615,2.690576,-1.8328,34.1975,27.5294,1.5122,11.1822,,,,,,,,
8.747,8.657,2.692067,-1.8331,34.2188,27.5467,1.557,11.1669,,,,,,,,
8.785,8.697,2.695104,-1.8339,34.2621,27.5819,1.5431,11.1515,,,,,,,,
8.823,8.733,2.704477,-1.835,34.3946,27.6898,1.532,11.1302,,,,,,,,
8.862,8.772,2.715222,-1.8366,34.547,27.8137,1.5329,11.1013,,,,,,,,
8.902,8.813,2.722712,-1.8379,34.6534,27.9004,1.5372,11.0799,,,,,,,,
8.944,8.853,2.728641,-1.8388,34.7375,27.9689,1.5595,11.0596,,,,,,,,
8.984,8.893,2.737277,-1.8401,34.8603,28.0688,1.6474,11.0331,,,,,,,,
9.023,8.931,2.751083,-1.8425,35.0569,28.2287,1.8095,11.018,,,,,,,,
9.062,8.97,2.762315,-1.8444,35.2169,28.359,2.065,10.995,,,,,,,,
9.1,9.008,2.767816,-1.8453,35.2953,28.4228,2.3765,10.9773,,,,,,,,
9.134,9.041,2.772152,-1.8462,35.3573,28.4732,2.6718,10.9639,,,,,,,,
9.165,9.072,2.776287,-1.8471,35.4165,28.5215,2.8901,10.9559,,,,,,,,
9.194,9.101,2.779919,-1.8484,35.4691,28.5644,3.0172,10.9461,,,,,,,,
9.218,9.125,2.783894,-1.8501,35.5271,28.6116,3.0666,10.9425,,,,,,,,
9.238,9.143,2.78672,-1.8522,35.5692,28.6459,3.101,10.9364,,,,,,,,
9.253,9.16,2.788538,-1.854,35.5971,28.6687,3.1511,10.9346,,,,,,,,
9.266,9.172,2.789728,-1.8552,35.6153,28.6836,3.2107,10.9336,,,,,,,,
9.277,9.183,2.790217,-1.8556,35.6227,28.6895,3.1939,10.9383,,,,,,,,
9.288,9.194,2.790233,-1.8553,35.6225,28.6894,3.1627,10.9379,,,,,,,,
9.3,9.207,2.789881,-1.8548,35.6168,28.6848,3.1604,10.9412,,,,,,,,
9.314,9.22,2.789225,-1.8541,35.6068,28.6765,3.1948,10.942,,,,,,,,
9.33,9.235,2.789458,-1.8538,35.6097,28.679,3.1987,10.9473,,,,,,,,
9.346,9.251,2.790509,-1.8542,35.625,28.6914,3.158,10.9455,,,,,,,,
9.359,9.264,2.79173,-1.8552,35.6435,28.7065,3.1582,10.9503,,,,,,,,
9.368,9.273,2.793984,-1.8569,35.6773,28.734,3.1616,10.9544,,,,,,,,
9.372,9.277,2.796548,-1.8586,35.7153,28.765,3.1833,10.9568,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
