Project:,ANIMIDA III,,,,,,,,,,,,,,
Station:,W05,,,,,,,,,,,,,,
Date:,5/20/2015,,,,,,,,,,,,,,
Time (ADST):,10:54,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Pressure (db),Depth (m),Cond (S/m),Temp (deg C),Salinity (psu),Sigma-t,OBS (ntu),DO (mg/L),,,,,,,,
2.777,2.749,1.013017,-0.5297,11.3259,9.0086,23.3068,12.1608,,,,,,,,
2.808,2.779,1.024153,-0.536,11.4626,9.1189,22.8747,12.1545,,,,,,,,
2.838,2.809,1.03395,-0.5414,11.5828,9.2159,22.6354,12.1513,,,,,,,,
2.869,2.841,1.037622,-0.5442,11.6282,9.2525,22.8218,12.1557,,,,,,,,
2.899,2.87,1.037908,-0.546,11.6323,9.2558,22.9575,12.1607,,,,,,,,
2.928,2.898,1.044465,-0.5508,11.7135,9.3212,23.0146,12.1571,,,,,,,,
2.956,2.926,1.059791,-0.5599,11.9024,9.4736,23.0081,12.1531,,,,,,,,
2.983,2.953,1.072756,-0.5681,12.0627,9.603,23.1351,12.1475,,,,,,,,
3.01,2.979,1.080584,-0.5726,12.1595,9.681,23.3368,12.1482,,,,,,,,
3.035,3.005,1.090455,-0.5784,12.2817,9.7797,23.4641,12.1464,,,,,,,,
3.062,3.031,1.105118,-0.5879,12.4638,9.9265,23.3502,12.1451,,,,,,,,
3.088,3.057,1.122328,-0.5988,12.6779,10.0994,23.0627,12.1296,,,,,,,,
3.116,3.084,1.139665,-0.6096,12.894,10.2737,22.6582,12.1223,,,,,,,,
3.144,3.112,1.157477,-0.6202,13.1162,10.453,21.981,12.1197,,,,,,,,
3.172,3.14,1.172369,-0.6291,13.3024,10.6031,21.2208,12.1133,,,,,,,,
3.199,3.167,1.183193,-0.6371,13.4385,10.713,20.8113,12.1068,,,,,,,,
3.225,3.192,1.193648,-0.6443,13.5701,10.8191,20.5167,12.108,,,,,,,,
3.255,3.221,1.202014,-0.6495,13.6752,10.904,19.7737,12.1023,,,,,,,,
3.285,3.252,1.205262,-0.6527,13.7166,10.9373,18.9458,12.1117,,,,,,,,
3.317,3.284,1.214265,-0.6583,13.8298,11.0287,18.4635,12.1074,,,,,,,,
3.351,3.317,1.227297,-0.6669,13.9942,11.1613,18.1122,12.1027,,,,,,,,
3.386,3.351,1.244041,-0.6775,14.2056,11.3318,17.8013,12.0928,,,,,,,,
3.419,3.384,1.26337,-0.6892,14.4499,11.529,17.6707,12.0799,,,,,,,,
3.449,3.414,1.278993,-0.6987,14.6477,11.6886,17.4928,12.0793,,,,,,,,
3.475,3.44,1.290162,-0.7071,14.7901,11.8036,17.3115,12.0806,,,,,,,,
3.503,3.468,1.307326,-0.7188,15.0088,11.9801,17.1652,12.073,,,,,,,,
3.535,3.499,1.330435,-0.7337,15.3035,12.2179,16.8023,12.0638,,,,,,,,
3.568,3.532,1.357645,-0.7488,15.6502,12.4978,16.234,12.05,,,,,,,,
3.601,3.565,1.390468,-0.7669,16.0697,12.8364,15.5149,12.0284,,,,,,,,
3.636,3.599,1.423523,-0.7863,16.4943,13.1793,14.7972,12.0094,,,,,,,,
3.67,3.633,1.450611,-0.8032,16.8439,13.4615,14.2424,11.993,,,,,,,,
3.702,3.665,1.475986,-0.8178,17.1717,13.7262,13.8193,11.9829,,,,,,,,
3.734,3.696,1.501184,-0.8316,17.4975,13.9894,13.3954,11.9699,,,,,,,,
3.768,3.729,1.52513,-0.8442,17.8077,14.24,12.8342,11.9602,,,,,,,,
3.801,3.762,1.540105,-0.8537,18.0031,14.3977,12.3577,11.9516,,,,,,,,
3.832,3.793,1.542769,-0.8582,18.0395,14.4271,11.9335,11.9639,,,,,,,,
3.862,3.824,1.542824,-0.8612,18.042,14.4291,11.5555,11.977,,,,,,,,
3.89,3.852,1.551805,-0.8683,18.1602,14.5245,11.1012,11.9765,,,,,,,,
3.918,3.877,1.573591,-0.88,18.4441,14.7538,10.6992,11.9681,,,,,,,,
3.947,3.907,1.601433,-0.8931,18.8065,15.0467,10.482,11.9588,,,,,,,,
3.976,3.936,1.629572,-0.9088,19.1755,15.3449,10.2162,11.9507,,,,,,,,
4.009,3.968,1.65866,-0.926,19.5585,15.6544,9.9144,11.934,,,,,,,,
4.042,4.001,1.684159,-0.9414,19.8953,15.9265,9.6309,11.9445,,,,,,,,
4.075,4.034,1.701957,-0.9524,20.1311,16.1172,9.4007,11.9289,,,,,,,,
4.11,4.067,1.717044,-0.9613,20.3312,16.2788,8.8981,11.9291,,,,,,,,
4.143,4.101,1.732845,-0.9731,20.5426,16.4498,8.5907,11.9256,,,,,,,,
4.175,4.133,1.760586,-0.9905,20.9124,16.7487,8.6308,11.9188,,,,,,,,
4.206,4.163,1.788898,-1.0103,21.2923,17.0559,8.8341,11.9026,,,,,,,,
4.238,4.195,1.814909,-1.0294,21.643,17.3394,8.6782,11.8911,,,,,,,,
4.268,4.226,1.830384,-1.0449,21.855,17.511,8.4026,11.8903,,,,,,,,
4.295,4.252,1.844774,-1.0576,22.0515,17.6698,8.214,11.896,,,,,,,,
4.319,4.275,1.869952,-1.0738,22.3913,17.9446,8.1745,11.8827,,,,,,,,
4.343,4.3,1.89274,-1.0877,22.6991,18.1937,7.9625,11.8732,,,,,,,,
4.371,4.328,1.908835,-1.0958,22.9155,18.3687,7.6664,11.8706,,,,,,,,
4.403,4.358,1.912836,-1.0987,22.9701,18.4129,7.6141,11.8823,,,,,,,,
4.436,4.391,1.917169,-1.1041,23.0308,18.4622,7.7266,11.8897,,,,,,,,
4.469,4.424,1.92573,-1.1125,23.1493,18.558,7.6379,11.8971,,,,,,,,
4.5,4.454,1.939502,-1.123,23.3379,18.7107,7.4796,11.893,,,,,,,,
4.531,4.485,1.953231,-1.1352,23.5276,18.8642,7.2825,11.8981,,,,,,,,
4.559,4.514,1.97462,-1.1545,23.8238,19.104,7.0754,11.8943,,,,,,,,
4.588,4.542,1.995712,-1.1762,24.1187,19.3428,6.8988,11.9011,,,,,,,,
4.616,4.569,2.018697,-1.1984,24.44,19.6029,6.8684,11.9019,,,,,,,,
4.644,4.597,2.04612,-1.2241,24.8237,19.9136,6.9609,11.8948,,,,,,,,
4.671,4.624,2.067956,-1.2458,25.1311,20.1626,7.0075,11.8945,,,,,,,,
4.699,4.651,2.090214,-1.2651,25.4428,20.4153,6.9647,11.8971,,,,,,,,
4.727,4.679,2.113619,-1.2868,25.7727,20.6825,6.8556,11.8924,,,,,,,,
4.755,4.707,2.135599,-1.3079,26.0839,20.9349,7.0022,11.8913,,,,,,,,
4.782,4.734,2.157427,-1.3274,26.3925,21.185,7.2028,11.8915,,,,,,,,
4.81,4.761,2.182121,-1.3506,26.7436,21.4698,7.1205,11.8887,,,,,,,,
4.838,4.789,2.20996,-1.3801,27.1435,21.7941,6.489,11.8866,,,,,,,,
4.867,4.819,2.240461,-1.4109,27.5819,22.1498,5.867,11.8798,,,,,,,,
4.898,4.848,2.282755,-1.447,28.1862,22.6402,5.7999,11.8587,,,,,,,,
4.929,4.879,2.326659,-1.486,28.8179,23.153,5.9421,11.8432,,,,,,,,
4.96,4.91,2.36584,-1.5221,29.3854,23.6139,6.1632,11.8227,,,,,,,,
4.988,4.937,2.402655,-1.5545,29.9196,24.0479,6.3741,11.8109,,,,,,,,
5.01,4.959,2.437698,-1.5839,30.4284,24.4613,6.464,11.7965,,,,,,,,
5.031,4.979,2.473118,-1.6107,30.9417,24.8787,6.216,11.7702,,,,,,,,
5.053,5.002,2.498521,-1.6297,31.3106,25.1785,5.8206,11.7505,,,,,,,,
5.079,5.027,2.504872,-1.6366,31.4053,25.2555,5.4795,11.7462,,,,,,,,
5.107,5.056,2.507034,-1.6411,31.4398,25.2837,5.3161,11.751,,,,,,,,
5.137,5.085,2.513663,-1.6496,31.54,25.3653,5.4792,11.7452,,,,,,,,
5.167,5.114,2.524048,-1.6602,31.6944,25.4909,5.7361,11.7326,,,,,,,,
5.196,5.143,2.541723,-1.6722,31.9513,25.6997,5.8588,11.7164,,,,,,,,
5.224,5.171,2.560404,-1.6851,32.2233,25.9211,6.0947,11.7032,,,,,,,,
5.252,5.199,2.572428,-1.695,32.4004,26.0651,6.5623,11.7013,,,,,,,,
5.279,5.225,2.583426,-1.7035,32.562,26.1966,6.7487,11.6929,,,,,,,,
5.305,5.25,2.59451,-1.7129,32.7259,26.3301,6.3273,11.6799,,,,,,,,
5.33,5.277,2.605838,-1.7222,32.8935,26.4665,6.0981,11.6688,,,,,,,,
5.357,5.303,2.611359,-1.7284,32.9769,26.5344,6.0603,11.6549,,,,,,,,
5.383,5.327,2.615204,-1.7321,33.0344,26.5812,6.1422,11.6464,,,,,,,,
5.409,5.354,2.619154,-1.7366,33.0943,26.63,6.0919,11.6411,,,,,,,,
5.436,5.38,2.622476,-1.7416,33.1461,26.6722,6.0388,11.6333,,,,,,,,
5.462,5.407,2.626343,-1.7457,33.2044,26.7197,6.0166,11.624,,,,,,,,
5.487,5.431,2.630034,-1.7494,33.2599,26.7649,6.1965,11.6127,,,,,,,,
5.515,5.458,2.632595,-1.7533,33.2998,26.7974,6.1899,11.6103,,,,,,,,
5.539,5.483,2.635156,-1.7573,33.34,26.8302,6.2883,11.6102,,,,,,,,
5.562,5.505,2.637253,-1.7611,33.3735,26.8575,6.4015,11.6022,,,,,,,,
5.584,5.527,2.638331,-1.7649,33.3927,26.8732,6.1092,11.5974,,,,,,,,
5.606,5.549,2.638732,-1.7683,33.4021,26.8809,5.9461,11.5925,,,,,,,,
5.629,5.572,2.638961,-1.77,33.4073,26.8852,5.8606,11.6007,,,,,,,,
5.651,5.594,2.639169,-1.7712,33.4115,26.8886,5.8228,11.5878,,,,,,,,
5.676,5.619,2.639406,-1.7721,33.4158,26.8922,5.9022,11.5847,,,,,,,,
5.702,5.643,2.639965,-1.7729,33.4244,26.8991,5.9633,11.5961,,,,,,,,
5.727,5.669,2.640618,-1.7731,33.4337,26.9068,6.0141,11.5862,,,,,,,,
5.752,5.694,2.641043,-1.7723,33.4388,26.9109,5.956,11.5796,,,,,,,,
5.777,5.718,2.641445,-1.7713,33.4431,26.9143,5.7992,11.5761,,,,,,,,
5.801,5.742,2.641894,-1.7704,33.4485,26.9187,5.5897,11.5893,,,,,,,,
5.827,5.768,2.642203,-1.77,33.4523,26.9218,5.6874,11.5726,,,,,,,,
5.854,5.795,2.642359,-1.77,33.4543,26.9235,5.8096,11.5866,,,,,,,,
5.882,5.822,2.642564,-1.77,33.4571,26.9258,5.7119,11.5835,,,,,,,,
5.909,5.849,2.642694,-1.7702,33.4593,26.9275,5.6061,11.5767,,,,,,,,
5.936,5.876,2.642773,-1.7704,33.4605,26.9285,5.4414,11.5835,,,,,,,,
5.963,5.902,2.642884,-1.7704,33.4621,26.9298,5.4586,11.5771,,,,,,,,
5.99,5.929,2.642966,-1.7699,33.4626,26.9303,5.4026,11.579,,,,,,,,
6.018,5.957,2.642964,-1.7698,33.4624,26.9301,5.1976,11.58,,,,,,,,
6.047,5.986,2.643012,-1.7696,33.4629,26.9305,5.3786,11.5856,,,,,,,,
6.076,6.014,2.643097,-1.7696,33.464,26.9314,5.6889,11.584,,,,,,,,
6.104,6.042,2.643199,-1.769,33.4648,26.932,5.6447,11.5771,,,,,,,,
6.131,6.069,2.643279,-1.7681,33.4648,26.932,5.4244,11.5742,,,,,,,,
6.159,6.096,2.643335,-1.7675,33.4649,26.932,5.3595,11.5794,,,,,,,,
6.184,6.12,2.643432,-1.7668,33.4656,26.9325,5.4178,11.581,,,,,,,,
6.209,6.146,2.643454,-1.7666,33.4656,26.9325,5.5473,11.5799,,,,,,,,
6.232,6.169,2.643312,-1.7678,33.4649,26.932,5.6324,11.5742,,,,,,,,
6.256,6.193,2.643142,-1.7699,33.4649,26.9321,5.5989,11.58,,,,,,,,
6.28,6.216,2.642981,-1.7714,33.4643,26.9317,5.8595,11.5726,,,,,,,,
6.302,6.238,2.642913,-1.7719,33.4641,26.9314,5.9129,11.5841,,,,,,,,
6.322,6.258,2.642844,-1.7727,33.4639,26.9314,5.6561,11.5893,,,,,,,,
6.343,6.279,2.642739,-1.7746,33.4646,26.9319,5.6568,11.5851,,,,,,,,
6.364,6.299,2.642576,-1.7769,33.4649,26.9323,5.4897,11.5764,,,,,,,,
6.386,6.321,2.642414,-1.7783,33.4642,26.9317,5.1549,11.5834,,,,,,,,
6.41,6.345,2.642406,-1.7783,33.4641,26.9316,5.0236,11.5787,,,,,,,,
6.434,6.369,2.642473,-1.7774,33.464,26.9315,5.0967,11.5861,,,,,,,,
6.456,6.39,2.64253,-1.7773,33.4646,26.9321,5.3013,11.5827,,,,,,,,
6.478,6.412,2.642551,-1.7778,33.4655,26.9327,5.5565,11.5769,,,,,,,,
6.5,6.434,2.642567,-1.7779,33.4658,26.933,5.4735,11.5849,,,,,,,,
6.524,6.458,2.642652,-1.7767,33.4656,26.9327,5.029,11.573,,,,,,,,
6.548,6.482,2.642803,-1.7744,33.4652,26.9324,4.9556,11.5797,,,,,,,,
6.571,6.504,2.642876,-1.7738,33.4655,26.9326,5.1071,11.5736,,,,,,,,
6.595,6.528,2.642845,-1.7747,33.466,26.9331,5.2523,11.5778,,,,,,,,
6.62,6.553,2.642793,-1.7754,33.466,26.9331,5.0779,11.578,,,,,,,,
6.648,6.581,2.642695,-1.7763,33.4656,26.9328,4.9802,11.5735,,,,,,,,
6.675,6.607,2.642671,-1.7763,33.4652,26.9325,4.9495,11.571,,,,,,,,
6.698,6.63,2.642754,-1.7753,33.4654,26.9325,4.8633,11.5725,,,,,,,,
6.719,6.651,2.642847,-1.7746,33.4659,26.9329,4.7698,11.5758,,,,,,,,
6.739,6.671,2.64287,-1.7748,33.4664,26.9335,4.636,11.5703,,,,,,,,
6.761,6.692,2.642899,-1.7746,33.4665,26.9335,4.5367,11.5745,,,,,,,,
6.787,6.718,2.642957,-1.7734,33.4659,26.9331,4.6087,11.5707,,,,,,,,
6.811,6.742,2.642945,-1.7732,33.4656,26.9327,4.8434,11.5709,,,,,,,,
6.837,6.768,2.642858,-1.7746,33.4659,26.9329,4.8721,11.5693,,,,,,,,
6.861,6.79,2.642926,-1.7746,33.4669,26.9339,4.8026,11.5711,,,,,,,,
6.884,6.814,2.643067,-1.7738,33.468,26.9346,5.0008,11.5675,,,,,,,,
6.909,6.838,2.643201,-1.7735,33.4694,26.9357,5.4157,11.5685,,,,,,,,
6.933,6.863,2.643285,-1.7734,33.4704,26.9367,5.7307,11.5733,,,,,,,,
6.956,6.886,2.643349,-1.7733,33.4711,26.9372,5.8154,11.5671,,,,,,,,
6.979,6.908,2.643391,-1.7728,33.4712,26.9372,5.7927,11.5693,,,,,,,,
7.004,6.933,2.643406,-1.7717,33.4701,26.9363,5.6751,11.5687,,,,,,,,
7.029,6.958,2.643442,-1.7702,33.4689,26.9353,5.5952,11.5673,,,,,,,,
7.054,6.982,2.643523,-1.7695,33.4692,26.9355,5.5304,11.5665,,,,,,,,
7.079,7.007,2.643752,-1.7694,33.4723,26.9381,5.2871,11.5621,,,,,,,,
7.104,7.032,2.643918,-1.7694,33.4746,26.9399,5.0624,11.5715,,,,,,,,
7.133,7.06,2.643977,-1.7688,33.4748,26.94,5.1385,11.5728,,,,,,,,
7.162,7.088,2.644067,-1.7666,33.4735,26.9389,5.2314,11.5689,,,,,,,,
7.189,7.117,2.64423,-1.7649,33.4738,26.9392,5.3156,11.5657,,,,,,,,
7.217,7.144,2.644382,-1.7655,33.4766,26.9415,5.5917,11.5627,,,,,,,,
7.248,7.174,2.64451,-1.7664,33.4793,26.9437,5.9185,11.561,,,,,,,,
7.277,7.203,2.644607,-1.7658,33.48,26.9443,5.9462,11.5675,,,,,,,,
7.305,7.231,2.644681,-1.7655,33.4806,26.9448,5.6098,11.562,,,,,,,,
7.335,7.261,2.644718,-1.7659,33.4817,26.9456,5.5397,11.5659,,,,,,,,
7.366,7.291,2.644774,-1.7656,33.4821,26.946,5.8438,11.5604,,,,,,,,
7.399,7.325,2.644946,-1.7636,33.4822,26.946,6.1493,11.5639,,,,,,,,
7.433,7.357,2.64515,-1.7608,33.4818,26.9455,5.7029,11.5608,,,,,,,,
7.465,7.389,2.645264,-1.7592,33.4816,26.9454,5.3252,11.563,,,,,,,,
7.498,7.422,2.645065,-1.7608,33.4806,26.9446,5.2914,11.5634,,,,,,,,
7.533,7.457,2.644696,-1.7656,33.481,26.945,5.335,11.5657,,,,,,,,
7.564,7.487,2.644431,-1.7715,33.4838,26.9475,5.352,11.5671,,,,,,,,
7.585,7.508,2.644295,-1.7757,33.4868,26.95,5.6227,11.5705,,,,,,,,
7.599,7.522,2.644244,-1.7786,33.4892,26.9521,6.0792,11.5731,,,,,,,,
7.609,7.532,2.644225,-1.7814,33.4921,26.9545,5.8449,11.5739,,,,,,,,
7.615,7.538,2.644215,-1.7839,33.4949,26.9568,5.4675,11.5752,,,,,,,,
7.619,7.542,2.644217,-1.7852,33.4964,26.958,5.3064,11.5765,,,,,,,,
7.62,7.543,2.644226,-1.785,33.4963,26.9579,5.2827,11.5747,,,,,,,,
7.622,7.544,2.644255,-1.7846,33.4962,26.9579,5.3414,11.5734,,,,,,,,
7.622,7.545,2.644584,-1.7723,33.4869,26.95,6.2477,11.5652,,,,,,,,
7.622,7.545,2.64447,-1.7756,33.489,26.9518,7.0352,11.5695,,,,,,,,
7.622,7.545,2.644385,-1.7796,33.4924,26.9546,7.1938,11.5714,,,,,,,,
7.622,7.545,2.644314,-1.7829,33.4951,26.9569,6.1865,11.5763,,,,,,,,
7.622,7.545,2.644279,-1.7842,33.496,26.9577,5.5153,11.5708,,,,,,,,
7.623,7.546,2.644754,-1.7704,33.487,26.95,5.6944,11.5696,,,,,,,,
7.624,7.547,2.644835,-1.769,33.4866,26.9497,5.7254,11.5681,,,,,,,,
7.623,7.547,2.644863,-1.7692,33.4873,26.9502,5.6244,11.5674,,,,,,,,
7.627,7.55,2.644716,-1.7699,33.486,26.9492,5.8781,11.5682,,,,,,,,
7.63,7.553,2.644519,-1.7708,33.4843,26.9479,5.9933,11.5662,,,,,,,,
7.635,7.558,2.644282,-1.7713,33.4814,26.9456,5.8711,11.5676,,,,,,,,
7.64,7.562,2.644146,-1.7739,33.4826,26.9466,5.1561,11.5716,,,,,,,,
7.639,7.562,2.644136,-1.7719,33.4801,26.9445,5.3964,11.5743,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
