Project:,ANIMIDA III,,,,,,,,,,,,,,
Station:,W07,,,,,,,,,,,,,,
Date:,5/20/2015,,,,,,,,,,,,,,
Time (ADST):,9:53,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Pressure (db),Depth (m),Cond (S/m),Temp (deg C),Salinity (psu),Sigma-t,OBS (ntu),DO (mg/L),,,,,,,,
2.543,2.517,2.61803,-1.8112,33.1639,26.6883,1.0428,11.6333,,,,,,,,
2.571,2.545,2.618058,-1.8114,33.1645,26.6888,1.0525,11.6321,,,,,,,,
2.599,2.574,2.618055,-1.8115,33.1645,26.6889,1.0299,11.6343,,,,,,,,
2.63,2.603,2.618135,-1.8111,33.1653,26.6894,0.9855,11.6344,,,,,,,,
2.66,2.633,2.618158,-1.811,33.1654,26.6895,0.9573,11.6292,,,,,,,,
2.692,2.665,2.618147,-1.8113,33.1656,26.6897,0.9496,11.6322,,,,,,,,
2.723,2.695,2.61817,-1.8114,33.166,26.69,0.9719,11.63,,,,,,,,
2.754,2.726,2.618231,-1.8114,33.1668,26.6906,0.9899,11.6324,,,,,,,,
2.787,2.759,2.618308,-1.811,33.1674,26.6911,1.0114,11.6285,,,,,,,,
2.819,2.79,2.618403,-1.8103,33.168,26.6916,0.9827,11.6296,,,,,,,,
2.852,2.823,2.618495,-1.8098,33.1687,26.6921,0.9168,11.629,,,,,,,,
2.885,2.856,2.618545,-1.8098,33.1693,26.6927,0.8912,11.6314,,,,,,,,
2.918,2.888,2.618583,-1.81,33.17,26.6932,0.9202,11.6289,,,,,,,,
2.95,2.92,2.618569,-1.8102,33.1702,26.6934,0.9604,11.6283,,,,,,,,
2.984,2.954,2.618576,-1.8104,33.1704,26.6936,0.9686,11.625,,,,,,,,
3.017,2.987,2.618621,-1.8102,33.1709,26.6939,0.9346,11.6278,,,,,,,,
3.05,3.019,2.618675,-1.81,33.1714,26.6944,0.9276,11.6256,,,,,,,,
3.082,3.051,2.618703,-1.8099,33.1715,26.6945,0.9781,11.6264,,,,,,,,
3.114,3.082,2.618751,-1.8096,33.1718,26.6947,0.9823,11.6229,,,,,,,,
3.143,3.111,2.618815,-1.8093,33.1724,26.6951,0.9682,11.6236,,,,,,,,
3.173,3.141,2.618861,-1.8089,33.1726,26.6953,0.98,11.6253,,,,,,,,
3.202,3.17,2.618861,-1.8089,33.1726,26.6953,1.0044,11.6205,,,,,,,,
3.233,3.2,2.61882,-1.8095,33.1726,26.6953,0.9662,11.6238,,,,,,,,
3.266,3.234,2.618795,-1.8099,33.1727,26.6953,0.9301,11.6282,,,,,,,,
3.301,3.268,2.618866,-1.8097,33.1734,26.696,0.9587,11.6175,,,,,,,,
3.335,3.301,2.619013,-1.8089,33.1746,26.697,0.9661,11.629,,,,,,,,
3.366,3.332,2.61905,-1.8089,33.175,26.6973,0.9753,11.6228,,,,,,,,
3.394,3.36,2.618956,-1.8098,33.1748,26.697,0.9886,11.6197,,,,,,,,
3.423,3.388,2.61888,-1.8108,33.1748,26.6972,0.9946,11.6262,,,,,,,,
3.457,3.422,2.618939,-1.8109,33.1757,26.6979,1.0051,11.6242,,,,,,,,
3.488,3.453,2.619103,-1.8102,33.1771,26.6991,0.9709,11.6169,,,,,,,,
3.519,3.483,2.619179,-1.8099,33.1779,26.6996,0.9576,11.6196,,,,,,,,
3.551,3.515,2.619225,-1.81,33.1787,26.7002,0.9916,11.6202,,,,,,,,
3.583,3.547,2.619264,-1.81,33.1792,26.7007,1.0036,11.6196,,,,,,,,
3.613,3.576,2.61932,-1.81,33.1798,26.7013,0.9988,11.6104,,,,,,,,
3.64,3.603,2.619354,-1.8099,33.1802,26.7015,0.9965,11.6188,,,,,,,,
3.662,3.625,2.619298,-1.8102,33.1799,26.7013,0.9592,11.6208,,,,,,,,
3.682,3.645,2.619242,-1.8108,33.1796,26.7011,0.9378,11.6195,,,,,,,,
3.704,3.667,2.619276,-1.8109,33.1803,26.7015,0.9339,11.6077,,,,,,,,
3.732,3.694,2.619415,-1.8103,33.1815,26.7026,0.9691,11.6105,,,,,,,,
3.763,3.725,2.619584,-1.8094,33.1827,26.7036,1.0117,11.6173,,,,,,,,
3.798,3.759,2.619731,-1.8085,33.1839,26.7045,1.0009,11.6134,,,,,,,,
3.832,3.793,2.619841,-1.8079,33.1847,26.7052,0.978,11.6098,,,,,,,,
3.867,3.828,2.619929,-1.8074,33.1852,26.7056,0.9717,11.6124,,,,,,,,
3.906,3.867,2.620008,-1.8066,33.1855,26.7058,0.9475,11.612,,,,,,,,
3.95,3.91,2.620071,-1.8061,33.1858,26.706,0.9554,11.6057,,,,,,,,
3.997,3.957,2.620131,-1.8056,33.186,26.7062,1.0167,11.6076,,,,,,,,
4.048,4.007,2.620223,-1.8047,33.1863,26.7064,1.0336,11.6045,,,,,,,,
4.103,4.062,2.620406,-1.8033,33.1872,26.707,0.9933,11.6078,,,,,,,,
4.16,4.119,2.620646,-1.8013,33.1882,26.7079,0.9646,11.603,,,,,,,,
4.218,4.175,2.620893,-1.7996,33.1898,26.709,0.9946,11.6016,,,,,,,,
4.274,4.231,2.620982,-1.7992,33.1905,26.7097,1.0039,11.6001,,,,,,,,
4.329,4.286,2.620922,-1.8001,33.1907,26.7098,0.9937,11.6021,,,,,,,,
4.383,4.338,2.620807,-1.8015,33.1906,26.7098,0.9918,11.6004,,,,,,,,
4.434,4.389,2.620732,-1.8028,33.191,26.7101,0.9894,11.6045,,,,,,,,
4.482,4.436,2.620711,-1.8039,33.1919,26.7109,0.98,11.6003,,,,,,,,
4.526,4.48,2.620688,-1.8049,33.1927,26.7115,0.9588,11.5981,,,,,,,,
4.57,4.524,2.620685,-1.8053,33.193,26.7118,0.9659,11.6006,,,,,,,,
4.614,4.568,2.620713,-1.8053,33.1934,26.7121,0.9855,11.5975,,,,,,,,
4.658,4.611,2.620876,-1.8047,33.1949,26.7134,0.9713,11.5954,,,,,,,,
4.702,4.654,2.621137,-1.8035,33.1972,26.7152,0.9799,11.5944,,,,,,,,
4.747,4.699,2.621382,-1.8021,33.1991,26.7167,0.9906,11.5922,,,,,,,,
4.793,4.745,2.621555,-1.8013,33.2006,26.7179,0.9607,11.5924,,,,,,,,
4.84,4.791,2.621669,-1.8009,33.2017,26.7188,0.961,11.5905,,,,,,,,
4.889,4.839,2.62178,-1.8007,33.203,26.7199,0.9748,11.587,,,,,,,,
4.94,4.89,2.621937,-1.8004,33.2048,26.7212,1.0026,11.5881,,,,,,,,
4.992,4.941,2.622092,-1.8003,33.2067,26.7229,1.0193,11.5866,,,,,,,,
5.043,4.992,2.62214,-1.8005,33.2077,26.7236,0.982,11.5852,,,,,,,,
5.093,5.04,2.622133,-1.8011,33.2083,26.7242,0.9681,11.5868,,,,,,,,
5.144,5.092,2.622136,-1.8016,33.2087,26.7245,0.9506,11.5849,,,,,,,,
5.196,5.143,2.622132,-1.8018,33.2088,26.7246,0.9267,11.5819,,,,,,,,
5.245,5.192,2.622089,-1.8022,33.2086,26.7244,0.8932,11.5832,,,,,,,,
5.29,5.236,2.622027,-1.8026,33.2083,26.7242,0.912,11.5799,,,,,,,,
5.334,5.28,2.621993,-1.803,33.2082,26.7241,0.9574,11.5783,,,,,,,,
5.378,5.323,2.621981,-1.8032,33.2083,26.7242,0.9782,11.579,,,,,,,,
5.422,5.367,2.622062,-1.803,33.2091,26.7249,0.9911,11.575,,,,,,,,
5.463,5.408,2.622332,-1.802,33.2117,26.7269,1.0024,11.5732,,,,,,,,
5.507,5.45,2.622631,-1.801,33.2148,26.7294,1.0347,11.5719,,,,,,,,
5.551,5.495,2.622924,-1.8001,33.2178,26.7319,1.0641,11.5737,,,,,,,,
5.598,5.541,2.623108,-1.7997,33.2198,26.7335,1.0465,11.5698,,,,,,,,
5.647,5.59,2.623193,-1.7998,33.2211,26.7345,0.9948,11.5683,,,,,,,,
5.694,5.636,2.623273,-1.7999,33.2224,26.7356,0.9888,11.5668,,,,,,,,
5.738,5.68,2.623397,-1.7999,33.224,26.7369,1,11.568,,,,,,,,
5.777,5.718,2.623527,-1.8005,33.2265,26.7389,1.0288,11.5655,,,,,,,,
5.806,5.747,2.623433,-1.8023,33.2272,26.7396,1.034,11.5649,,,,,,,,
5.83,5.771,2.623327,-1.8041,33.2278,26.7401,1.0636,11.5621,,,,,,,,
5.851,5.793,2.623156,-1.8059,33.2274,26.7398,1.0617,11.5621,,,,,,,,
5.876,5.816,2.623236,-1.8066,33.2293,26.7414,1.0271,11.5591,,,,,,,,
5.906,5.846,2.623709,-1.8053,33.2343,26.7454,0.9642,11.5565,,,,,,,,
5.938,5.877,2.624014,-1.803,33.236,26.7467,0.9424,11.5559,,,,,,,,
5.97,5.91,2.624163,-1.8016,33.2365,26.7471,0.9499,11.5497,,,,,,,,
6.008,5.947,2.624378,-1.8011,33.239,26.7491,0.9573,11.5494,,,,,,,,
6.046,5.985,2.624531,-1.8007,33.2405,26.7504,0.9714,11.5461,,,,,,,,
6.086,6.024,2.624652,-1.8004,33.2418,26.7514,0.9773,11.5457,,,,,,,,
6.127,6.065,2.624683,-1.8005,33.2425,26.7519,1.0076,11.5435,,,,,,,,
6.166,6.104,2.624844,-1.8011,33.2452,26.7542,1.0458,11.5429,,,,,,,,
6.207,6.143,2.625086,-1.8014,33.2489,26.7572,1.0507,11.5369,,,,,,,,
6.248,6.185,2.625348,-1.8012,33.2524,26.76,1.0384,11.5343,,,,,,,,
6.291,6.227,2.625693,-1.8003,33.2561,26.7631,1.0351,11.5345,,,,,,,,
6.334,6.27,2.626218,-1.7989,33.2618,26.7677,1.0307,11.5274,,,,,,,,
6.377,6.312,2.626648,-1.7983,33.2671,26.7719,1.0356,11.5245,,,,,,,,
6.417,6.352,2.62685,-1.7987,33.2704,26.7745,1.0263,11.5216,,,,,,,,
6.455,6.389,2.626817,-1.7998,33.2711,26.7752,1.0066,11.5225,,,,,,,,
6.492,6.425,2.626843,-1.8013,33.273,26.7769,1.0335,11.5191,,,,,,,,
6.529,6.463,2.62694,-1.8022,33.2755,26.7788,1.0722,11.5162,,,,,,,,
6.569,6.502,2.62703,-1.8022,33.2767,26.7798,1.0534,11.5139,,,,,,,,
6.609,6.542,2.626963,-1.802,33.2755,26.7788,1.0154,11.5101,,,,,,,,
6.647,6.58,2.627154,-1.8018,33.278,26.7808,0.9835,11.5072,,,,,,,,
6.686,6.618,2.627664,-1.8018,33.2849,26.7865,0.994,11.5057,,,,,,,,
6.725,6.657,2.628122,-1.8017,33.2913,26.7917,1.0047,11.5022,,,,,,,,
6.766,6.697,2.628718,-1.8012,33.2989,26.7979,0.9688,11.494,,,,,,,,
6.806,6.737,2.629261,-1.8008,33.306,26.8036,1.0069,11.4935,,,,,,,,
6.847,6.777,2.629459,-1.8005,33.3085,26.8056,1.0203,11.4882,,,,,,,,
6.889,6.819,2.629297,-1.8006,33.3063,26.8039,1.0081,11.4864,,,,,,,,
6.931,6.861,2.629293,-1.8005,33.306,26.8036,1.0158,11.4859,,,,,,,,
6.976,6.905,2.62962,-1.7997,33.3097,26.8066,1.0233,11.4839,,,,,,,,
7.019,6.948,2.630174,-1.799,33.3167,26.8122,0.9893,11.477,,,,,,,,
7.063,6.991,2.630555,-1.7992,33.3221,26.8167,0.9573,11.4713,,,,,,,,
7.106,7.034,2.630599,-1.8007,33.3244,26.8186,0.957,11.4696,,,,,,,,
7.149,7.076,2.630451,-1.8024,33.3242,26.8185,0.9476,11.4624,,,,,,,,
7.19,7.117,2.630534,-1.8035,33.3265,26.8203,0.9554,11.4582,,,,,,,,
7.229,7.157,2.631174,-1.8038,33.3359,26.828,0.9682,11.4497,,,,,,,,
7.266,7.192,2.632208,-1.8034,33.3498,26.8393,0.9769,11.4505,,,,,,,,
7.3,7.226,2.633282,-1.8019,33.363,26.85,1.0045,11.44,,,,,,,,
7.335,7.261,2.634027,-1.8011,33.3724,26.8576,1.0435,11.441,,,,,,,,
7.371,7.296,2.634131,-1.802,33.375,26.8597,1.0248,11.4322,,,,,,,,
7.408,7.332,2.634162,-1.8034,33.3769,26.8614,1.0022,11.4336,,,,,,,,
7.441,7.365,2.634682,-1.8047,33.3856,26.8684,0.9765,11.4306,,,,,,,,
7.471,7.395,2.635554,-1.8055,33.3986,26.879,0.994,11.4304,,,,,,,,
7.499,7.423,2.634665,-1.8055,33.3862,26.8689,0.9935,11.4299,,,,,,,,
7.53,7.454,2.631062,-1.8053,33.3357,26.8278,1.0167,11.435,,,,,,,,
7.564,7.487,2.627842,-1.8048,33.2903,26.791,0.9968,11.4372,,,,,,,,
7.601,7.524,2.626035,-1.8037,33.2638,26.7694,0.9942,11.4355,,,,,,,,
7.637,7.559,2.625603,-1.8026,33.2565,26.7634,1.0039,11.4357,,,,,,,,
7.674,7.596,2.625179,-1.8027,33.2508,26.7587,1.0074,11.4305,,,,,,,,
7.712,7.634,2.624705,-1.8038,33.2454,26.7543,1.0005,11.4226,,,,,,,,
7.752,7.673,2.624373,-1.8049,33.242,26.7516,0.997,11.4202,,,,,,,,
7.789,7.71,2.624285,-1.8066,33.2426,26.7522,1.0094,11.4128,,,,,,,,
7.824,7.745,2.625431,-1.808,33.2601,26.7665,0.9958,11.411,,,,,,,,
7.86,7.78,2.627837,-1.8086,33.2944,26.7943,0.9729,11.3992,,,,,,,,
7.898,7.817,2.629037,-1.8083,33.3106,26.8075,0.9758,11.3894,,,,,,,,
7.936,7.856,2.630929,-1.8072,33.3358,26.828,1.0057,11.3795,,,,,,,,
7.977,7.896,2.632055,-1.8074,33.3516,26.8409,1.0475,11.3655,,,,,,,,
8.02,7.938,2.632463,-1.8085,33.3585,26.8465,1.0764,11.3646,,,,,,,,
8.063,7.981,2.633045,-1.8082,33.3663,26.8528,1.0662,11.3562,,,,,,,,
8.108,8.026,2.634572,-1.8068,33.386,26.8689,1.0153,11.3453,,,,,,,,
8.152,8.069,2.636938,-1.8043,33.4162,26.8933,0.9909,11.3383,,,,,,,,
8.196,8.113,2.638357,-1.8028,33.4342,26.908,1.0017,11.3254,,,,,,,,
8.24,8.157,2.63898,-1.8031,33.4432,26.9152,1.0129,11.3161,,,,,,,,
8.285,8.201,2.639576,-1.8047,33.4532,26.9235,1.0319,11.3074,,,,,,,,
8.329,8.244,2.641001,-1.8064,33.475,26.9412,1.0695,11.3005,,,,,,,,
8.367,8.282,2.642742,-1.8083,33.5015,26.9628,1.1051,11.2917,,,,,,,,
8.402,8.317,2.645401,-1.8111,33.5417,26.9955,1.1354,11.2856,,,,,,,,
8.437,8.351,2.648733,-1.8132,33.5906,27.0352,1.1479,11.2735,,,,,,,,
8.474,8.388,2.651034,-1.8136,33.623,27.0618,1.153,11.26,,,,,,,,
8.514,8.428,2.651386,-1.8126,33.6268,27.0647,1.1259,11.2555,,,,,,,,
8.554,8.467,2.651043,-1.811,33.6201,27.0592,1.1064,11.2492,,,,,,,,
8.594,8.507,2.651231,-1.8098,33.6214,27.0603,1.1224,11.241,,,,,,,,
8.634,8.546,2.651348,-1.8089,33.6221,27.0608,1.1323,11.2387,,,,,,,,
8.672,8.584,2.651257,-1.8101,33.6221,27.0609,1.104,11.231,,,,,,,,
8.708,8.62,2.651274,-1.813,33.6255,27.0637,1.0932,11.2217,,,,,,,,
8.741,8.652,2.651923,-1.8148,33.6367,27.0728,1.1103,11.2156,,,,,,,,
8.774,8.684,2.652724,-1.8161,33.6492,27.0831,1.0667,11.2113,,,,,,,,
8.806,8.718,2.652873,-1.8171,33.6525,27.0857,1.0247,11.2073,,,,,,,,
8.841,8.751,2.652865,-1.8169,33.6522,27.0855,1.0413,11.2035,,,,,,,,
8.878,8.788,2.653112,-1.8167,33.6553,27.088,1.0546,11.1993,,,,,,,,
8.912,8.822,2.653197,-1.8175,33.6574,27.0897,1.0915,11.1933,,,,,,,,
8.944,8.853,2.653457,-1.8192,33.6629,27.0942,1.137,11.1948,,,,,,,,
8.975,8.884,2.654138,-1.8207,33.6741,27.1034,1.1285,11.1912,,,,,,,,
9.006,8.915,2.654643,-1.8212,33.6818,27.1097,1.1455,11.1851,,,,,,,,
9.037,8.945,2.655015,-1.8211,33.6868,27.1137,1.1641,11.1832,,,,,,,,
9.066,8.974,2.655122,-1.8212,33.6884,27.1151,1.1559,11.1791,,,,,,,,
9.091,9,2.655201,-1.8213,33.6896,27.1161,1.1672,11.1755,,,,,,,,
9.119,9.026,2.655437,-1.8207,33.6922,27.1182,1.1824,11.1748,,,,,,,,
9.149,9.056,2.655609,-1.8199,33.6937,27.1193,1.1725,11.1717,,,,,,,,
9.18,9.087,2.65602,-1.819,33.6984,27.1231,1.1537,11.1715,,,,,,,,
9.213,9.12,2.656908,-1.818,33.7097,27.1322,1.1564,11.169,,,,,,,,
9.248,9.154,2.657573,-1.8169,33.7176,27.1388,1.1854,11.166,,,,,,,,
9.285,9.192,2.657958,-1.8156,33.7214,27.1418,1.2046,11.1637,,,,,,,,
9.326,9.231,2.658126,-1.8142,33.7223,27.1424,1.2363,11.1636,,,,,,,,
9.369,9.274,2.658225,-1.8131,33.7223,27.1424,1.2845,11.1609,,,,,,,,
9.415,9.319,2.658377,-1.8121,33.7232,27.1431,1.3267,11.16,,,,,,,,
9.46,9.364,2.658482,-1.8112,33.7236,27.1435,1.3466,11.1618,,,,,,,,
9.506,9.409,2.658593,-1.8101,33.724,27.1437,1.3679,11.1579,,,,,,,,
9.556,9.459,2.658768,-1.8087,33.7248,27.1443,1.3949,11.1597,,,,,,,,
9.606,9.508,2.658841,-1.8075,33.7244,27.144,1.4095,11.1519,,,,,,,,
9.649,9.551,2.658238,-1.8094,33.7181,27.1389,1.4376,11.155,,,,,,,,
9.678,9.58,2.656772,-1.8153,33.7044,27.1279,1.4199,11.1556,,,,,,,,
9.697,9.599,2.655794,-1.8214,33.6976,27.1226,1.4066,11.1549,,,,,,,,
9.712,9.614,2.655463,-1.8251,33.6972,27.1223,1.3982,11.1571,,,,,,,,
9.727,9.628,2.655494,-1.8258,33.6984,27.1232,1.4106,11.1588,,,,,,,,
9.742,9.643,2.655801,-1.8241,33.7007,27.1252,1.4163,11.1532,,,,,,,,
9.761,9.662,2.656141,-1.8213,33.7023,27.1264,1.4313,11.1511,,,,,,,,
9.786,9.687,2.656391,-1.8176,33.7015,27.1257,1.4435,11.154,,,,,,,,
9.822,9.723,2.656676,-1.8127,33.6999,27.1242,1.4793,11.1484,,,,,,,,
9.867,9.768,2.656903,-1.8068,33.6963,27.1211,1.5016,11.1469,,,,,,,,
9.913,9.813,2.656458,-1.8031,33.6859,27.1125,1.5032,11.1467,,,,,,,,
9.958,9.857,2.654871,-1.8026,33.6633,27.0941,1.5162,11.1523,,,,,,,,
9.999,9.898,2.65213,-1.8041,33.6265,27.0643,1.481,11.1537,,,,,,,,
10.04,9.938,2.65065,-1.8051,33.607,27.0484,1.4631,11.161,,,,,,,,
10.082,9.979,2.650167,-1.8047,33.5998,27.0426,1.5111,11.1593,,,,,,,,
10.125,10.022,2.650252,-1.8031,33.5991,27.042,1.5536,11.1583,,,,,,,,
10.166,10.064,2.650726,-1.8016,33.6041,27.0459,1.5453,11.1577,,,,,,,,
10.208,10.104,2.651873,-1.8022,33.6206,27.0595,1.5458,11.1574,,,,,,,,
10.25,10.146,2.653842,-1.8026,33.6486,27.0823,1.5364,11.1572,,,,,,,,
10.292,10.188,2.654806,-1.8022,33.6615,27.0927,1.5458,11.1556,,,,,,,,
10.336,10.231,2.65466,-1.8019,33.6591,27.0908,1.5344,11.1576,,,,,,,,
10.378,10.273,2.654356,-1.8022,33.6552,27.0876,1.5436,11.1598,,,,,,,,
10.419,10.313,2.654727,-1.8036,33.662,27.0932,1.5957,11.1601,,,,,,,,
10.46,10.354,2.654925,-1.8059,33.6673,27.0975,1.6403,11.1577,,,,,,,,
10.5,10.394,2.654855,-1.8082,33.669,27.099,1.6358,11.1621,,,,,,,,
10.538,10.431,2.654888,-1.81,33.6714,27.101,1.6015,11.1615,,,,,,,,
10.572,10.465,2.655064,-1.811,33.675,27.1039,1.5799,11.1629,,,,,,,,
10.604,10.496,2.655244,-1.8113,33.6778,27.1062,1.5665,11.16,,,,,,,,
10.637,10.529,2.65535,-1.8115,33.6795,27.1076,1.5335,11.1613,,,,,,,,
10.674,10.566,2.65541,-1.8113,33.6801,27.108,1.5069,11.1612,,,,,,,,
10.715,10.606,2.655448,-1.811,33.6803,27.1082,1.4984,11.1578,,,,,,,,
10.756,10.647,2.655501,-1.8104,33.6803,27.1082,1.4527,11.1595,,,,,,,,
10.796,10.686,2.655557,-1.8094,33.6799,27.1078,1.4339,11.161,,,,,,,,
10.837,10.727,2.655521,-1.8093,33.6793,27.1073,1.4454,11.1603,,,,,,,,
10.878,10.767,2.655512,-1.8093,33.6792,27.1072,1.4738,11.1637,,,,,,,,
10.918,10.807,2.65567,-1.8077,33.6795,27.1075,1.4842,11.1619,,,,,,,,
10.956,10.845,2.655946,-1.8045,33.6797,27.1076,1.5074,11.1601,,,,,,,,
10.992,10.88,2.656161,-1.8024,33.6803,27.108,1.5463,11.1619,,,,,,,,
11.026,10.913,2.656128,-1.8028,33.6803,27.108,1.543,11.1613,,,,,,,,
11.056,10.944,2.655834,-1.8059,33.6796,27.1075,1.4931,11.1632,,,,,,,,
11.081,10.968,2.655522,-1.8094,33.6793,27.1073,1.4763,11.1661,,,,,,,,
11.101,10.988,2.655414,-1.8115,33.6801,27.108,1.5031,11.1657,,,,,,,,
11.119,11.006,2.655305,-1.8127,33.6801,27.108,1.5413,11.1662,,,,,,,,
11.131,11.019,2.654944,-1.8161,33.6788,27.1071,1.5526,11.1705,,,,,,,,
11.14,11.027,2.654605,-1.82,33.6785,27.1069,1.5654,11.171,,,,,,,,
11.145,11.032,2.654413,-1.8222,33.6783,27.1069,1.5727,11.1697,,,,,,,,
11.148,11.035,2.663883,-1.8234,33.8119,27.2155,1.4301,11.1671,,,,,,,,
11.148,11.035,2.663845,-1.8232,33.8112,27.215,1.4578,11.1643,,,,,,,,
11.148,11.035,2.654392,-1.8229,33.6788,27.1073,1.587,11.1707,,,,,,,,
11.15,11.037,2.663883,-1.8236,33.8122,27.2158,1.4465,11.1682,,,,,,,,
11.151,11.038,2.663742,-1.8232,33.8098,27.2138,1.4852,11.1629,,,,,,,,
11.151,11.038,2.663503,-1.8234,33.8066,27.2112,1.4862,11.1645,,,,,,,,
11.151,11.038,2.654488,-1.823,33.6803,27.1085,1.5478,11.1714,,,,,,,,
11.151,11.038,2.654407,-1.8231,33.6793,27.1077,1.5725,11.172,,,,,,,,
11.153,11.04,2.662884,-1.8234,33.7979,27.2042,1.4604,11.1616,,,,,,,,
11.153,11.04,2.661154,-1.8232,33.7735,27.1844,1.4592,11.1632,,,,,,,,
11.153,11.04,2.657846,-1.823,33.7272,27.1466,1.4939,11.1689,,,,,,,,
11.153,11.04,2.655583,-1.8229,33.6955,27.1208,1.507,11.1704,,,,,,,,
11.153,11.04,2.654765,-1.8228,33.684,27.1115,1.5352,11.1708,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
