Project:,ANIMIDA III,,,,,,,,,,,,,,
Station:,E11,,,,,,,,,,,,,,
Date:,5/17/2015,,,,,,,,,,,,,,
Time (ADST):,17:04,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Pressure (db),Depth (m),Cond (S/m),Temp (deg C),Salinity (psu),Sigma-t,OBS (ntu),DO (mg/L),,,,,,,,
3.904,3.865,2.613717,-1.7965,33.0866,26.6251,0.9815,11.6419,,,,,,,,
3.949,3.909,2.613512,-1.7989,33.0863,26.6249,0.967,11.6421,,,,,,,,
3.989,3.948,2.613318,-1.8012,33.0862,26.6249,0.9717,11.643,,,,,,,,
4.026,3.985,2.613128,-1.8032,33.0857,26.6245,0.9654,11.6436,,,,,,,,
4.066,4.026,2.613022,-1.8043,33.0855,26.6244,0.953,11.6458,,,,,,,,
4.114,4.072,2.613099,-1.8036,33.0858,26.6245,0.9413,11.6421,,,,,,,,
4.164,4.122,2.613259,-1.8021,33.0863,26.625,0.943,11.6415,,,,,,,,
4.213,4.17,2.613335,-1.8015,33.0866,26.6252,0.944,11.6427,,,,,,,,
4.261,4.218,2.613306,-1.8017,33.0864,26.6251,0.9512,11.6406,,,,,,,,
4.308,4.264,2.613222,-1.8024,33.0861,26.6249,0.9659,11.6425,,,,,,,,
4.357,4.313,2.613235,-1.8026,33.0865,26.6251,0.9806,11.6408,,,,,,,,
4.407,4.362,2.613307,-1.8024,33.0872,26.6258,0.9946,11.6402,,,,,,,,
4.455,4.41,2.613313,-1.8026,33.0874,26.6259,0.9806,11.6442,,,,,,,,
4.502,4.455,2.613207,-1.8034,33.0868,26.6255,0.9585,11.6402,,,,,,,,
4.547,4.501,2.613128,-1.8043,33.0866,26.6253,0.9694,11.6419,,,,,,,,
4.595,4.549,2.613218,-1.8037,33.0872,26.6258,0.951,11.6422,,,,,,,,
4.648,4.601,2.613391,-1.802,33.0878,26.6262,0.9265,11.6425,,,,,,,,
4.7,4.652,2.613508,-1.8005,33.0877,26.6261,0.923,11.6412,,,,,,,,
4.749,4.701,2.613552,-1.7997,33.0874,26.6258,0.9532,11.6415,,,,,,,,
4.796,4.747,2.613515,-1.7999,33.087,26.6255,0.991,11.6412,,,,,,,,
4.844,4.795,2.613495,-1.8002,33.0871,26.6256,1.023,11.6396,,,,,,,,
4.894,4.845,2.613557,-1.8001,33.0877,26.6261,1.0498,11.6405,,,,,,,,
4.945,4.895,2.613621,-1.8,33.0885,26.6268,1.0575,11.6413,,,,,,,,
4.992,4.941,2.613563,-1.8009,33.0886,26.6268,1.0466,11.6389,,,,,,,,
5.037,4.986,2.613412,-1.8025,33.0883,26.6266,1.0415,11.6437,,,,,,,,
5.082,5.031,2.613356,-1.8034,33.0885,26.6268,1.0145,11.6386,,,,,,,,
5.132,5.079,2.61342,-1.8028,33.0888,26.627,0.9754,11.6408,,,,,,,,
5.181,5.128,2.613538,-1.8018,33.0893,26.6274,0.9706,11.6423,,,,,,,,
5.228,5.175,2.613532,-1.8018,33.0892,26.6273,0.9834,11.6426,,,,,,,,
5.275,5.221,2.613452,-1.8028,33.0891,26.6273,1.0011,11.6405,,,,,,,,
5.325,5.271,2.613453,-1.8031,33.0894,26.6275,1.0018,11.6386,,,,,,,,
5.374,5.319,2.613612,-1.8022,33.0906,26.6285,1.0211,11.6377,,,,,,,,
5.418,5.363,2.613682,-1.8017,33.0909,26.6287,1.0115,11.6394,,,,,,,,
5.456,5.401,2.61358,-1.8025,33.0905,26.6283,0.9832,11.6416,,,,,,,,
5.494,5.438,2.613436,-1.8037,33.0898,26.6278,0.9733,11.6393,,,,,,,,
5.539,5.483,2.613425,-1.8037,33.0895,26.6277,0.9887,11.6383,,,,,,,,
5.591,5.534,2.613679,-1.8016,33.0907,26.6285,1.0289,11.6358,,,,,,,,
5.643,5.586,2.613918,-1.7994,33.0915,26.6292,1.0573,11.6358,,,,,,,,
5.693,5.635,2.61392,-1.7994,33.0915,26.6292,1.0397,11.6371,,,,,,,,
5.739,5.681,2.613748,-1.8011,33.0909,26.6288,1.0245,11.6363,,,,,,,,
5.786,5.727,2.613583,-1.8029,33.0907,26.6286,0.9934,11.6378,,,,,,,,
5.835,5.776,2.613569,-1.8036,33.0912,26.629,0.9898,11.6355,,,,,,,,
5.885,5.825,2.613611,-1.8035,33.0917,26.6294,0.9949,11.6373,,,,,,,,
5.932,5.872,2.613592,-1.8038,33.0917,26.6294,0.9905,11.6391,,,,,,,,
5.976,5.915,2.613519,-1.8049,33.0919,26.6296,0.9794,11.6344,,,,,,,,
6.018,5.957,2.613438,-1.806,33.0919,26.6297,0.9982,11.6359,,,,,,,,
6.062,6.001,2.613424,-1.8064,33.0923,26.63,1.0437,11.633,,,,,,,,
6.107,6.046,2.613459,-1.8064,33.0927,26.6304,1.0274,11.6271,,,,,,,,
6.154,6.091,2.613512,-1.8062,33.0931,26.6306,1.0034,11.6319,,,,,,,,
6.202,6.139,2.613594,-1.8056,33.0936,26.6309,1.011,11.6289,,,,,,,,
6.25,6.187,2.613671,-1.8051,33.094,26.6313,1.0228,11.6267,,,,,,,,
6.298,6.235,2.613759,-1.8047,33.0947,26.632,1.0443,11.6281,,,,,,,,
6.351,6.287,2.613865,-1.8045,33.096,26.6329,1.0738,11.6275,,,,,,,,
6.399,6.335,2.613989,-1.8043,33.0975,26.6341,1.0813,11.6261,,,,,,,,
6.442,6.377,2.613955,-1.8049,33.0977,26.6343,1.0573,11.6313,,,,,,,,
6.483,6.418,2.613808,-1.8064,33.0973,26.634,1.0409,11.6242,,,,,,,,
6.529,6.463,2.61375,-1.8073,33.0975,26.6342,1.0731,11.6199,,,,,,,,
6.578,6.511,2.613871,-1.807,33.0988,26.6353,1.0868,11.6224,,,,,,,,
6.627,6.56,2.613993,-1.8065,33.0999,26.6362,1.0788,11.6216,,,,,,,,
6.674,6.606,2.614036,-1.8064,33.1003,26.6365,1.0382,11.6232,,,,,,,,
6.72,6.652,2.614037,-1.8066,33.1005,26.6367,1.0037,11.6195,,,,,,,,
6.766,6.697,2.614063,-1.8068,33.1012,26.6371,0.9849,11.6224,,,,,,,,
6.811,6.742,2.6141,-1.807,33.1017,26.6377,0.9518,11.6158,,,,,,,,
6.854,6.785,2.614106,-1.8072,33.1022,26.638,0.9312,11.6162,,,,,,,,
6.895,6.825,2.614102,-1.8076,33.1025,26.6382,0.9655,11.613,,,,,,,,
6.934,6.864,2.61408,-1.808,33.1026,26.6384,0.9643,11.6176,,,,,,,,
6.973,6.902,2.614058,-1.8083,33.1026,26.6384,0.9466,11.6131,,,,,,,,
7.012,6.941,2.614119,-1.8081,33.1031,26.6389,0.9257,11.6138,,,,,,,,
7.054,6.982,2.61426,-1.8074,33.1043,26.6397,0.9602,11.6145,,,,,,,,
7.094,7.022,2.614427,-1.8066,33.1057,26.6409,1.0193,11.6147,,,,,,,,
7.134,7.062,2.614511,-1.8062,33.1064,26.6414,1.0201,11.6066,,,,,,,,
7.176,7.103,2.614549,-1.806,33.1068,26.6417,1.0023,11.6074,,,,,,,,
7.221,7.149,2.614597,-1.8062,33.1076,26.6425,0.9864,11.6074,,,,,,,,
7.265,7.191,2.614651,-1.8066,33.1088,26.6433,0.9692,11.605,,,,,,,,
7.305,7.231,2.614645,-1.8072,33.1093,26.6438,0.9391,11.6021,,,,,,,,
7.341,7.267,2.614613,-1.8076,33.1093,26.6438,0.9334,11.6023,,,,,,,,
7.378,7.303,2.614604,-1.8078,33.1094,26.6439,0.9685,11.5993,,,,,,,,
7.417,7.341,2.614588,-1.8082,33.1096,26.6441,0.9892,11.5925,,,,,,,,
7.453,7.377,2.614557,-1.8087,33.1097,26.6442,1.0097,11.5941,,,,,,,,
7.489,7.414,2.614589,-1.8091,33.1105,26.6448,1.01,11.5909,,,,,,,,
7.527,7.45,2.614629,-1.8091,33.111,26.6454,0.9706,11.5883,,,,,,,,
7.563,7.486,2.614734,-1.8091,33.1125,26.6465,0.9143,11.5872,,,,,,,,
7.598,7.521,2.614923,-1.8087,33.1148,26.6483,0.9237,11.582,,,,,,,,
7.632,7.554,2.615021,-1.8084,33.1157,26.6491,0.9563,11.5796,,,,,,,,
7.665,7.588,2.61504,-1.8089,33.1165,26.6497,0.9939,11.5772,,,,,,,,
7.702,7.625,2.615155,-1.8093,33.1185,26.6514,1.0082,11.5729,,,,,,,,
7.742,7.663,2.615587,-1.8095,33.1247,26.6564,0.9815,11.5725,,,,,,,,
7.781,7.702,2.616176,-1.8091,33.1325,26.6627,0.9734,11.5702,,,,,,,,
7.822,7.743,2.616581,-1.8089,33.1379,26.6671,0.9417,11.5623,,,,,,,,
7.864,7.784,2.617075,-1.8087,33.1446,26.6725,0.9213,11.5566,,,,,,,,
7.906,7.826,2.617618,-1.8087,33.1521,26.6786,0.9433,11.554,,,,,,,,
7.947,7.867,2.618148,-1.8087,33.1594,26.6846,0.9823,11.5477,,,,,,,,
7.988,7.907,2.618637,-1.8089,33.1664,26.6902,0.9824,11.5475,,,,,,,,
8.029,7.947,2.619026,-1.8091,33.172,26.6949,0.9613,11.5406,,,,,,,,
8.069,7.987,2.619571,-1.8093,33.1798,26.7012,0.9692,11.531,,,,,,,,
8.111,8.029,2.620024,-1.8097,33.1865,26.7067,1.014,11.531,,,,,,,,
8.155,8.072,2.620597,-1.8095,33.1942,26.7129,1.0262,11.5241,,,,,,,,
8.202,8.119,2.621405,-1.8087,33.2047,26.7214,1.0034,11.5138,,,,,,,,
8.247,8.163,2.621866,-1.8085,33.2107,26.7264,0.9896,11.5092,,,,,,,,
8.285,8.201,2.621685,-1.809,33.2088,26.7248,1.001,11.5021,,,,,,,,
8.32,8.236,2.620865,-1.8099,33.1983,26.7162,1.0172,11.4979,,,,,,,,
8.361,8.276,2.62043,-1.8106,33.1931,26.7121,1.0334,11.4915,,,,,,,,
8.406,8.32,2.621592,-1.8112,33.21,26.7257,1.0147,11.4832,,,,,,,,
8.451,8.365,2.623277,-1.8121,33.2344,26.7457,1.0353,11.4754,,,,,,,,
8.494,8.407,2.623995,-1.813,33.2454,26.7546,1.0629,11.4628,,,,,,,,
8.534,8.448,2.624417,-1.8137,33.252,26.76,1.0403,11.4564,,,,,,,,
8.575,8.489,2.62507,-1.814,33.2614,26.7677,0.9944,11.4443,,,,,,,,
8.617,8.529,2.62583,-1.8143,33.2723,26.7765,0.9867,11.4332,,,,,,,,
8.657,8.569,2.626994,-1.8142,33.2884,26.7895,1.0299,11.4227,,,,,,,,
8.697,8.609,2.628341,-1.8138,33.3067,26.8044,1.0361,11.4139,,,,,,,,
8.738,8.649,2.629366,-1.8136,33.3207,26.8158,1.0455,11.3996,,,,,,,,
8.783,8.694,2.63098,-1.8131,33.3427,26.8337,1.0463,11.3908,,,,,,,,
8.831,8.742,2.634173,-1.8123,33.3862,26.869,1.0218,11.3773,,,,,,,,
8.879,8.789,2.637382,-1.8104,33.4288,26.9037,1.0329,11.3684,,,,,,,,
8.929,8.838,2.639426,-1.8083,33.4548,26.9248,1.1138,11.3599,,,,,,,,
8.983,8.892,2.641035,-1.8064,33.4751,26.9413,1.1473,11.3559,,,,,,,,
9.041,8.949,2.642641,-1.8039,33.4947,26.9571,1.1505,11.3411,,,,,,,,
9.1,9.008,2.643893,-1.8017,33.5095,26.9691,1.1616,11.3385,,,,,,,,
9.159,9.066,2.644604,-1.8004,33.518,26.976,1.1952,11.3344,,,,,,,,
9.216,9.123,2.645246,-1.8001,33.5264,26.9828,1.2061,11.3318,,,,,,,,
9.277,9.183,2.645633,-1.8007,33.5326,26.9879,1.2602,11.3273,,,,,,,,
9.335,9.241,2.64569,-1.8024,33.5353,26.9901,1.2747,11.3219,,,,,,,,
9.384,9.29,2.645563,-1.8047,33.536,26.9907,1.2701,11.322,,,,,,,,
9.43,9.334,2.645468,-1.8074,33.5378,26.9922,1.2944,11.3203,,,,,,,,
9.479,9.383,2.645554,-1.8087,33.5405,26.9945,1.3178,11.3224,,,,,,,,
9.531,9.434,2.645979,-1.8073,33.5447,26.9979,1.342,11.3157,,,,,,,,
9.588,9.491,2.64646,-1.8037,33.5473,26.9999,1.3507,11.3151,,,,,,,,
9.646,9.548,2.646973,-1.7998,33.55,27.0021,1.4078,11.312,,,,,,,,
9.709,9.611,2.647416,-1.7971,33.553,27.0044,1.4242,11.3101,,,,,,,,
9.774,9.675,2.647611,-1.7965,33.5551,27.006,1.4245,11.3094,,,,,,,,
9.838,9.739,2.647652,-1.797,33.5562,27.007,1.4522,11.3132,,,,,,,,
9.899,9.798,2.64765,-1.7982,33.5575,27.0081,1.4153,11.3131,,,,,,,,
9.955,9.854,2.647723,-1.7995,33.5599,27.0101,1.3634,11.308,,,,,,,,
10.012,9.91,2.647691,-1.8004,33.5605,27.0106,1.3635,11.3102,,,,,,,,
10.067,9.965,2.647634,-1.8014,33.5607,27.0108,1.3589,11.3121,,,,,,,,
10.117,10.014,2.647688,-1.8019,33.562,27.0118,1.3878,11.3115,,,,,,,,
10.161,10.058,2.647856,-1.8015,33.5639,27.0133,1.4192,11.3148,,,,,,,,
10.205,10.102,2.647857,-1.802,33.5645,27.0138,1.4284,11.3135,,,,,,,,
10.248,10.144,2.64773,-1.8036,33.5645,27.0138,1.4227,11.3178,,,,,,,,
10.282,10.178,2.647644,-1.8053,33.5652,27.0144,1.4221,11.3152,,,,,,,,
10.306,10.201,2.647594,-1.8071,33.5665,27.0156,1.4379,11.3195,,,,,,,,
10.322,10.217,2.647552,-1.8093,33.5684,27.0172,1.4168,11.3196,,,,,,,,
10.333,10.228,2.647467,-1.8112,33.5694,27.0181,1.4223,11.323,,,,,,,,
10.34,10.235,2.647313,-1.8131,33.5694,27.0181,1.3928,11.3231,,,,,,,,
10.345,10.24,2.647118,-1.816,33.57,27.0187,1.3857,11.3265,,,,,,,,
10.348,10.243,2.647006,-1.8181,33.5708,27.0193,1.4204,11.3266,,,,,,,,
10.351,10.246,2.646987,-1.819,33.5716,27.02,1.4157,11.3264,,,,,,,,
10.352,10.247,2.647055,-1.8191,33.5726,27.0209,1.3978,11.3312,,,,,,,,
10.355,10.25,2.647213,-1.8177,33.5731,27.0213,1.3989,11.3299,,,,,,,,
10.358,10.253,2.647385,-1.815,33.5726,27.0207,1.4158,11.3333,,,,,,,,
10.363,10.258,2.647412,-1.8129,33.5705,27.019,1.4274,11.3335,,,,,,,,
10.368,10.262,2.647416,-1.8118,33.5694,27.0181,1.4365,11.335,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
