Project:,ANIMIDA III,,,,,,,,,,,,,,
Station:,W05,,,,,,,,,,,,,,
Date:,5/19/2015,,,,,,,,,,,,,,
Time (ADST):,12:36,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Pressure (db),Depth (m),Cond (S/m),Temp (deg C),Salinity (psu),Sigma-t,OBS (ntu),DO (mg/L),,,,,,,,
6.191,6.127,2.649952,-1.7973,33.5909,27.0352,1.2029,11.7348,,,,,,,,
6.213,6.15,2.64997,-1.7971,33.5909,27.0352,1.175,11.7347,,,,,,,,
6.237,6.175,2.649897,-1.7982,33.5912,27.0354,1.1698,11.7367,,,,,,,,
6.264,6.2,2.649796,-1.7999,33.5916,27.0358,1.1602,11.7337,,,,,,,,
6.29,6.226,2.64961,-1.8016,33.5909,27.0353,1.15,11.7439,,,,,,,,
6.315,6.251,2.649516,-1.8034,33.5917,27.036,1.1748,11.7407,,,,,,,,
6.338,6.274,2.649312,-1.8067,33.5926,27.0368,1.1445,11.7424,,,,,,,,
6.361,6.297,2.6491,-1.8104,33.5939,27.0379,1.1259,11.7424,,,,,,,,
6.386,6.322,2.648995,-1.8123,33.5944,27.0384,1.152,11.7472,,,,,,,,
6.413,6.348,2.649008,-1.8117,33.5939,27.038,1.173,11.7442,,,,,,,,
6.439,6.374,2.649143,-1.8096,33.5934,27.0375,1.1654,11.7445,,,,,,,,
6.463,6.398,2.649343,-1.8073,33.5936,27.0376,1.1846,11.7452,,,,,,,,
6.486,6.419,2.64953,-1.8055,33.5941,27.038,1.2057,11.7423,,,,,,,,
6.509,6.443,2.649649,-1.8047,33.5949,27.0386,1.2076,11.7415,,,,,,,,
6.534,6.468,2.649815,-1.8029,33.5951,27.0387,1.1864,11.7403,,,,,,,,
6.56,6.494,2.649871,-1.8011,33.594,27.0377,1.1605,11.739,,,,,,,,
6.584,6.517,2.649912,-1.8011,33.5945,27.0382,1.1839,11.7401,,,,,,,,
6.606,6.539,2.650032,-1.8004,33.5953,27.0388,1.2112,11.742,,,,,,,,
6.627,6.56,2.650029,-1.7994,33.594,27.0378,1.2225,11.741,,,,,,,,
6.648,6.581,2.650016,-1.7984,33.5928,27.0367,1.2466,11.7403,,,,,,,,
6.673,6.604,2.650111,-1.7978,33.5933,27.0371,1.2458,11.7416,,,,,,,,
6.7,6.632,2.6501,-1.7982,33.5937,27.0375,1.2201,11.7413,,,,,,,,
6.726,6.659,2.650069,-1.7994,33.5946,27.0382,1.1804,11.7434,,,,,,,,
6.752,6.683,2.650183,-1.7984,33.5951,27.0386,1.1798,11.7424,,,,,,,,
6.776,6.707,2.65053,-1.794,33.5949,27.0383,1.2045,11.7382,,,,,,,,
6.8,6.732,2.650844,-1.7894,33.594,27.0375,1.2307,11.7376,,,,,,,,
6.828,6.759,2.650875,-1.7889,33.5939,27.0374,1.22,11.7378,,,,,,,,
6.856,6.787,2.650865,-1.7902,33.5953,27.0385,1.2378,11.7364,,,,,,,,
6.884,6.814,2.650939,-1.79,33.5961,27.0392,1.2668,11.7379,,,,,,,,
6.912,6.841,2.651127,-1.7887,33.597,27.0399,1.2464,11.7403,,,,,,,,
6.939,6.869,2.651404,-1.7856,33.5973,27.0401,1.2217,11.741,,,,,,,,
6.967,6.896,2.65158,-1.7835,33.5974,27.0401,1.2194,11.7373,,,,,,,,
6.995,6.924,2.651649,-1.783,33.5979,27.0405,1.2453,11.7391,,,,,,,,
7.024,6.953,2.651599,-1.7833,33.5974,27.0402,1.2308,11.7357,,,,,,,,
7.051,6.98,2.651348,-1.7849,33.5957,27.0388,1.2107,11.7432,,,,,,,,
7.075,7.004,2.651104,-1.787,33.5947,27.038,1.2028,11.745,,,,,,,,
7.095,7.024,2.650758,-1.79,33.5932,27.0369,1.2195,11.7512,,,,,,,,
7.112,7.04,2.650522,-1.7927,33.5931,27.0369,1.249,11.7479,,,,,,,,
7.13,7.059,2.650539,-1.7925,33.5931,27.0368,1.2463,11.745,,,,,,,,
7.154,7.082,2.65076,-1.79,33.5934,27.037,1.2688,11.747,,,,,,,,
7.179,7.106,2.650952,-1.7874,33.593,27.0367,1.3062,11.7443,,,,,,,,
7.203,7.13,2.651071,-1.7858,33.5928,27.0365,1.2834,11.7425,,,,,,,,
7.226,7.153,2.651296,-1.7839,33.5939,27.0373,1.2689,11.7428,,,,,,,,
7.25,7.177,2.651406,-1.782,33.5931,27.0366,1.2844,11.7396,,,,,,,,
7.273,7.199,2.651561,-1.7797,33.5927,27.0363,1.2652,11.747,,,,,,,,
7.296,7.222,2.651809,-1.7775,33.5936,27.0369,1.2386,11.7425,,,,,,,,
7.317,7.243,2.651742,-1.7792,33.5945,27.0378,1.2463,11.7429,,,,,,,,
7.338,7.264,2.651476,-1.783,33.5952,27.0383,1.2163,11.7432,,,,,,,,
7.36,7.284,2.651339,-1.7853,33.5959,27.039,1.1901,11.7459,,,,,,,,
7.381,7.306,2.651279,-1.7856,33.5954,27.0386,1.225,11.7501,,,,,,,,
7.401,7.325,2.651291,-1.7854,33.5953,27.0384,1.2502,11.7526,,,,,,,,
7.42,7.345,2.651188,-1.7867,33.5953,27.0386,1.2572,11.7506,,,,,,,,
7.439,7.364,2.65111,-1.7873,33.5949,27.0382,1.2844,11.7483,,,,,,,,
7.458,7.382,2.651307,-1.785,33.5951,27.0382,1.2751,11.7478,,,,,,,,
7.477,7.401,2.651426,-1.7833,33.5947,27.038,1.2367,11.7459,,,,,,,,
7.498,7.422,2.651507,-1.7816,33.5939,27.0373,1.1937,11.7428,,,,,,,,
7.52,7.444,2.651536,-1.7801,33.5927,27.0362,1.1821,11.7447,,,,,,,,
7.543,7.466,2.651581,-1.7793,33.5923,27.0359,1.196,11.7468,,,,,,,,
7.567,7.49,2.651676,-1.778,33.5921,27.0357,1.2141,11.7474,,,,,,,,
7.593,7.516,2.651797,-1.7756,33.5911,27.0348,1.2383,11.7456,,,,,,,,
7.617,7.54,2.651932,-1.7733,33.5903,27.0341,1.2591,11.7459,,,,,,,,
7.638,7.561,2.652024,-1.7721,33.5903,27.0341,1.2128,11.7475,,,,,,,,
7.659,7.582,2.652173,-1.7713,33.5914,27.035,1.1997,11.7464,,,,,,,,
7.681,7.604,2.652259,-1.7698,33.591,27.0346,1.2755,11.7462,,,,,,,,
7.702,7.624,2.652117,-1.7712,33.5905,27.0342,1.3089,11.7526,,,,,,,,
7.721,7.643,2.651836,-1.7771,33.5933,27.0367,1.2785,11.751,,,,,,,,
7.739,7.661,2.651721,-1.7812,33.5964,27.0392,1.2716,11.7567,,,,,,,,
7.755,7.675,2.651663,-1.7823,33.5968,27.0395,1.2632,11.7563,,,,,,,,
7.767,7.688,2.651533,-1.7839,33.5967,27.0396,1.2513,11.7553,,,,,,,,
7.779,7.7,2.65133,-1.7857,33.5959,27.039,1.2213,11.7581,,,,,,,,
7.791,7.712,2.651233,-1.7863,33.5953,27.0384,1.1642,11.7567,,,,,,,,
7.801,7.722,2.651221,-1.786,33.5947,27.038,1.1331,11.7586,,,,,,,,
7.808,7.729,2.651075,-1.7871,33.5939,27.0374,1.1451,11.7607,,,,,,,,
7.812,7.733,2.650737,-1.7916,33.5943,27.0378,1.1244,11.7641,,,,,,,,
7.815,7.736,2.650435,-1.7966,33.5958,27.0391,1.1463,11.7651,,,,,,,,
7.817,7.739,2.650425,-1.7974,33.5966,27.0398,1.2293,11.7655,,,,,,,,
7.819,7.74,2.650561,-1.795,33.5957,27.0391,1.2836,11.766,,,,,,,,
7.821,7.742,2.650907,-1.79,33.5949,27.0384,1.293,11.7627,,,,,,,,
7.822,7.744,2.651408,-1.78,33.5906,27.0345,1.2815,11.7592,,,,,,,,
7.825,7.747,2.651545,-1.7755,33.5873,27.0317,1.2645,11.7565,,,,,,,,
7.829,7.749,2.651556,-1.7791,33.5916,27.0353,1.2678,11.757,,,,,,,,
7.831,7.752,2.651673,-1.7813,33.5957,27.0387,1.2032,11.7608,,,,,,,,
7.831,7.752,2.651601,-1.7815,33.5949,27.0381,1.2501,11.7581,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
