Project:,ANIMIDA III,,,,,,,,,,,,,,
Station:,E10,,,,,,,,,,,,,,
Date:,5/15/2015,,,,,,,,,,,,,,
Time (ADST):,22:19,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Pressure (db),Depth (m),Cond (S/m),Temp (deg C),Salinity (psu),Sigma-t,OBS (ntu),DO (mg/L),,,,,,,,
5.385,5.33,2.639317,-1.8241,33.4735,26.9404,1.0055,11.6577,,,,,,,,
5.433,5.377,2.639466,-1.8229,33.4742,26.9408,0.9922,11.6554,,,,,,,,
5.487,5.431,2.639697,-1.8215,33.4757,26.9421,1.0301,11.6518,,,,,,,,
5.546,5.49,2.639862,-1.8209,33.4774,26.9434,1.0593,11.6492,,,,,,,,
5.604,5.547,2.639887,-1.8214,33.4781,26.9441,1.0493,11.6534,,,,,,,,
5.655,5.598,2.63969,-1.8233,33.4776,26.9436,1.0238,11.6499,,,,,,,,
5.695,5.637,2.639422,-1.826,33.4768,26.9431,1.0395,11.6472,,,,,,,,
5.728,5.669,2.639196,-1.8283,33.4762,26.9427,1.0683,11.6499,,,,,,,,
5.757,5.699,2.639087,-1.8295,33.4762,26.9426,1.0755,11.6484,,,,,,,,
5.79,5.731,2.639132,-1.8294,33.4766,26.943,1.0919,11.6448,,,,,,,,
5.832,5.774,2.639356,-1.828,33.478,26.9442,1.1071,11.6447,,,,,,,,
5.885,5.825,2.639732,-1.8255,33.4804,26.9461,1.104,11.6398,,,,,,,,
5.944,5.885,2.640198,-1.8228,33.4839,26.9488,1.1287,11.6389,,,,,,,,
6.008,5.947,2.64049,-1.8209,33.4858,26.9503,1.1295,11.6414,,,,,,,,
6.069,6.007,2.640556,-1.8205,33.4862,26.9506,1.1198,11.6394,,,,,,,,
6.131,6.069,2.640542,-1.8213,33.4869,26.9511,1.0887,11.6405,,,,,,,,
6.197,6.134,2.640685,-1.8216,33.4891,26.953,1.0529,11.6397,,,,,,,,
6.268,6.205,2.640949,-1.8209,33.492,26.9553,1.0106,11.6398,,,,,,,,
6.338,6.274,2.641197,-1.8201,33.4946,26.9574,1.0035,11.6371,,,,,,,,
6.401,6.336,2.641177,-1.8209,33.4951,26.9579,1.0247,11.6385,,,,,,,,
6.453,6.388,2.641046,-1.8224,33.495,26.9578,1.0516,11.6363,,,,,,,,
6.5,6.434,2.641009,-1.8236,33.4958,26.9584,1.0539,11.6365,,,,,,,,
6.547,6.481,2.641098,-1.8238,33.4972,26.9597,1.0453,11.6363,,,,,,,,
6.599,6.532,2.641446,-1.8228,33.5009,26.9626,1.0374,11.6328,,,,,,,,
6.661,6.594,2.642035,-1.8203,33.5063,26.9669,1.037,11.629,,,,,,,,
6.726,6.658,2.642729,-1.8174,33.5126,26.972,1.0231,11.6235,,,,,,,,
6.788,6.719,2.643097,-1.8156,33.5156,26.9745,1.0089,11.6237,,,,,,,,
6.846,6.777,2.643277,-1.8157,33.5182,26.9766,0.9935,11.6207,,,,,,,,
6.904,6.834,2.643371,-1.8168,33.5208,26.9786,0.9674,11.6208,,,,,,,,
6.967,6.896,2.643555,-1.8167,33.5233,26.9806,0.9747,11.6201,,,,,,,,
7.034,6.963,2.643924,-1.8153,33.5267,26.9834,1.0311,11.622,,,,,,,,
7.099,7.027,2.644297,-1.8141,33.5305,26.9865,1.0417,11.6172,,,,,,,,
7.154,7.082,2.644525,-1.8146,33.5343,26.9896,1.0147,11.6108,,,,,,,,
7.2,7.127,2.644636,-1.8167,33.5382,26.9927,1.0256,11.6118,,,,,,,,
7.246,7.172,2.644801,-1.8184,33.5422,26.9962,1.0572,11.6114,,,,,,,,
7.297,7.223,2.645144,-1.8176,33.5461,26.9993,1.0835,11.6072,,,,,,,,
7.353,7.279,2.645751,-1.8146,33.5512,27.0033,1.0968,11.6041,,,,,,,,
7.415,7.34,2.646392,-1.8117,33.5567,27.0078,1.0695,11.5998,,,,,,,,
7.472,7.396,2.646634,-1.811,33.5593,27.0099,1.0426,11.6043,,,,,,,,
7.518,7.443,2.646514,-1.8132,33.5602,27.0106,1.0158,11.5946,,,,,,,,
7.559,7.482,2.646523,-1.816,33.5635,27.0133,0.9526,11.5964,,,,,,,,
7.598,7.521,2.646759,-1.8169,33.5678,27.0168,0.9288,11.6018,,,,,,,,
7.642,7.565,2.647197,-1.8154,33.5721,27.0204,0.9255,11.6005,,,,,,,,
7.683,7.604,2.647519,-1.814,33.575,27.0226,0.9652,11.5883,,,,,,,,
7.717,7.64,2.647513,-1.8153,33.5763,27.0237,1.0098,11.5966,,,,,,,,
7.749,7.67,2.647359,-1.818,33.5772,27.0245,1.0298,11.5886,,,,,,,,
7.781,7.702,2.647292,-1.8203,33.5789,27.026,1.0648,11.5857,,,,,,,,
7.812,7.732,2.647422,-1.821,33.5815,27.0281,1.0891,11.593,,,,,,,,
7.838,7.758,2.647482,-1.8213,33.5827,27.029,1.0919,11.5892,,,,,,,,
7.862,7.782,2.647501,-1.8215,33.5832,27.0294,1.0792,11.5862,,,,,,,,
7.892,7.812,2.647533,-1.8213,33.5834,27.0296,1.0934,11.5882,,,,,,,,
7.928,7.847,2.647777,-1.8203,33.5855,27.0314,1.0617,11.5825,,,,,,,,
7.969,7.887,2.648366,-1.8173,33.5904,27.0352,1.0705,11.5786,,,,,,,,
8.012,7.931,2.648683,-1.8148,33.5919,27.0364,1.1086,11.5776,,,,,,,,
8.057,7.975,2.648922,-1.8126,33.5927,27.037,1.0938,11.5768,,,,,,,,
8.099,8.018,2.649379,-1.8117,33.5981,27.0414,1.1019,11.5777,,,,,,,,
8.14,8.058,2.6501,-1.8129,33.6094,27.0506,1.077,11.5736,,,,,,,,
8.178,8.096,2.650752,-1.8144,33.6203,27.0594,1.0717,11.5718,,,,,,,,
8.215,8.131,2.651225,-1.8152,33.6277,27.0655,1.0909,11.5692,,,,,,,,
8.248,8.163,2.651489,-1.8149,33.6311,27.0682,1.0716,11.5663,,,,,,,,
8.281,8.197,2.651518,-1.814,33.6304,27.0678,1.0723,11.5659,,,,,,,,
8.316,8.232,2.651763,-1.8129,33.6326,27.0695,1.0913,11.5669,,,,,,,,
8.351,8.265,2.652477,-1.8115,33.6409,27.0762,1.0951,11.5634,,,,,,,,
8.386,8.3,2.652774,-1.8115,33.645,27.0795,1.1057,11.5611,,,,,,,,
8.418,8.333,2.652805,-1.8115,33.6454,27.0798,1.1019,11.5603,,,,,,,,
8.448,8.362,2.653028,-1.811,33.6479,27.0818,1.1207,11.5576,,,,,,,,
8.477,8.392,2.653082,-1.8109,33.6486,27.0824,1.1413,11.5582,,,,,,,,
8.509,8.424,2.653188,-1.811,33.6502,27.0838,1.1834,11.5576,,,,,,,,
8.544,8.457,2.653264,-1.811,33.6512,27.0844,1.2163,11.5558,,,,,,,,
8.576,8.489,2.653335,-1.8112,33.6523,27.0855,1.2426,11.557,,,,,,,,
8.603,8.516,2.65367,-1.8125,33.6586,27.0906,1.2648,11.5551,,,,,,,,
8.625,8.537,2.654428,-1.8153,33.6723,27.1018,1.262,11.5574,,,,,,,,
8.643,8.555,2.654986,-1.8185,33.6837,27.1112,1.2721,11.5544,,,,,,,,
8.657,8.569,2.655253,-1.8212,33.6904,27.1167,1.2977,11.5518,,,,,,,,
8.665,8.578,2.656066,-1.8248,33.7059,27.1293,1.3201,11.5561,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
