Project:,ANIMIDA III,,,,,,,,,,,,,,
Station:,E09,,,,,,,,,,,,,,
Date:,5/17/2015,,,,,,,,,,,,,,
Time (ADST):,18:56,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Pressure (db),Depth (m),Cond (S/m),Temp (deg C),Salinity (psu),Sigma-t,OBS (ntu),DO (mg/L),,,,,,,,
3.333,3.3,2.633285,-1.8259,33.3927,26.8746,1.3384,11.6371,,,,,,,,
3.391,3.357,2.633512,-1.825,33.3948,26.8763,1.3357,11.6327,,,,,,,,
3.444,3.409,2.633596,-1.8247,33.3955,26.877,1.3248,11.6348,,,,,,,,
3.494,3.458,2.633543,-1.8251,33.3953,26.8768,1.3203,11.6344,,,,,,,,
3.547,3.511,2.633529,-1.8253,33.3953,26.8767,1.3122,11.6347,,,,,,,,
3.604,3.568,2.63366,-1.8249,33.3965,26.8777,1.3413,11.6325,,,,,,,,
3.66,3.623,2.633834,-1.8241,33.398,26.879,1.3707,11.6306,,,,,,,,
3.712,3.675,2.633907,-1.8238,33.3987,26.8795,1.3622,11.6305,,,,,,,,
3.761,3.723,2.633941,-1.824,33.3993,26.88,1.3861,11.6309,,,,,,,,
3.812,3.773,2.633917,-1.8243,33.3993,26.88,1.4101,11.6298,,,,,,,,
3.868,3.829,2.634037,-1.8241,33.4008,26.8812,1.4176,11.6282,,,,,,,,
3.923,3.883,2.634272,-1.8236,33.4034,26.8833,1.4227,11.6315,,,,,,,,
3.974,3.934,2.634398,-1.8232,33.4047,26.8843,1.4561,11.6248,,,,,,,,
4.022,3.981,2.634457,-1.8234,33.4057,26.8851,1.4731,11.6252,,,,,,,,
4.07,4.029,2.634456,-1.8239,33.4062,26.8856,1.4416,11.6256,,,,,,,,
4.12,4.078,2.634428,-1.8241,33.4061,26.8855,1.4484,11.6238,,,,,,,,
4.169,4.127,2.634577,-1.8238,33.4078,26.8869,1.4253,11.6254,,,,,,,,
4.216,4.172,2.634832,-1.8233,33.4107,26.8893,1.4225,11.6229,,,,,,,,
4.262,4.219,2.63491,-1.8234,33.4119,26.8902,1.4535,11.6168,,,,,,,,
4.312,4.268,2.634956,-1.8235,33.4126,26.8909,1.4691,11.6151,,,,,,,,
4.361,4.317,2.635266,-1.8235,33.417,26.8943,1.4258,11.6146,,,,,,,,
4.406,4.361,2.635601,-1.8236,33.4217,26.8982,1.3563,11.6127,,,,,,,,
4.442,4.397,2.635721,-1.8239,33.4236,26.8999,1.3734,11.6127,,,,,,,,
4.473,4.428,2.63564,-1.8247,33.4235,26.8996,1.404,11.6077,,,,,,,,
4.508,4.462,2.635584,-1.8253,33.4232,26.8995,1.4158,11.6023,,,,,,,,
4.547,4.502,2.635987,-1.8251,33.4287,26.9038,1.4438,11.6041,,,,,,,,
4.588,4.542,2.636655,-1.8245,33.4373,26.9109,1.4316,11.6041,,,,,,,,
4.626,4.579,2.636819,-1.8245,33.4395,26.9127,1.4338,11.6031,,,,,,,,
4.662,4.615,2.636666,-1.8247,33.4376,26.9112,1.4652,11.5942,,,,,,,,
4.703,4.655,2.63656,-1.8249,33.4364,26.9102,1.4653,11.5947,,,,,,,,
4.745,4.697,2.63694,-1.8249,33.4415,26.9143,1.4534,11.591,,,,,,,,
4.785,4.737,2.637542,-1.8245,33.4496,26.9209,1.4722,11.5874,,,,,,,,
4.821,4.772,2.637861,-1.8245,33.454,26.9245,1.5396,11.5833,,,,,,,,
4.856,4.807,2.638142,-1.8245,33.4578,26.9276,1.537,11.5778,,,,,,,,
4.895,4.845,2.638609,-1.8241,33.4639,26.9326,1.5093,11.5749,,,,,,,,
4.937,4.887,2.639692,-1.8238,33.4787,26.9445,1.4966,11.5691,,,,,,,,
4.978,4.927,2.641158,-1.8234,33.4986,26.9608,1.5009,11.5664,,,,,,,,
5.016,4.965,2.64193,-1.8234,33.5093,26.9694,1.5081,11.5614,,,,,,,,
5.056,5.005,2.642001,-1.8234,33.5103,26.9703,1.5505,11.5598,,,,,,,,
5.099,5.047,2.642824,-1.8232,33.5215,26.9794,1.6116,11.5514,,,,,,,,
5.144,5.092,2.644127,-1.8225,33.5389,26.9935,1.6489,11.5511,,,,,,,,
5.188,5.135,2.644966,-1.8218,33.5498,27.0024,1.7089,11.5503,,,,,,,,
5.232,5.18,2.645523,-1.8213,33.557,27.0082,1.8275,11.5465,,,,,,,,
5.28,5.226,2.646288,-1.8205,33.5667,27.0161,1.9491,11.5475,,,,,,,,
5.327,5.273,2.646911,-1.8191,33.5738,27.0218,2.0396,11.5427,,,,,,,,
5.373,5.318,2.647183,-1.8178,33.576,27.0236,2.1477,11.5452,,,,,,,,
5.422,5.367,2.647296,-1.8169,33.5767,27.0241,2.268,11.5436,,,,,,,,
5.471,5.416,2.647414,-1.8156,33.5767,27.0241,2.3559,11.5424,,,,,,,,
5.518,5.462,2.64747,-1.8142,33.5759,27.0234,2.391,11.5433,,,,,,,,
5.561,5.505,2.647435,-1.8143,33.5755,27.0231,2.4047,11.5437,,,,,,,,
5.61,5.553,2.6474,-1.8152,33.576,27.0235,2.3907,11.5418,,,,,,,,
5.665,5.607,2.64741,-1.8152,33.5761,27.0236,2.3953,11.5473,,,,,,,,
5.72,5.662,2.647386,-1.8148,33.5752,27.0228,2.3654,11.5455,,,,,,,,
5.771,5.713,2.647329,-1.8148,33.5744,27.0222,2.3801,11.5474,,,,,,,,
5.82,5.761,2.647423,-1.8146,33.5756,27.0231,2.4495,11.5468,,,,,,,,
5.868,5.809,2.647539,-1.8144,33.5769,27.0241,2.4579,11.5495,,,,,,,,
5.915,5.855,2.647497,-1.8153,33.5772,27.0245,2.3858,11.5458,,,,,,,,
5.954,5.893,2.64738,-1.817,33.5776,27.0248,2.357,11.5531,,,,,,,,
5.98,5.919,2.647318,-1.8188,33.5787,27.0258,2.3995,11.5473,,,,,,,,
5.998,5.938,2.647484,-1.8199,33.5823,27.0286,2.4348,11.5518,,,,,,,,
6.011,5.95,2.647692,-1.82,33.5852,27.0311,2.4133,11.5539,,,,,,,,
6.018,5.957,2.64779,-1.8196,33.5862,27.0318,2.3608,11.557,,,,,,,,
6.022,5.961,2.647827,-1.8194,33.5864,27.0321,2.3198,11.5557,,,,,,,,
6.024,5.963,2.647874,-1.8196,33.5873,27.0328,2.312,11.5561,,,,,,,,
6.026,5.965,2.647892,-1.8197,33.5877,27.0331,2.3389,11.5561,,,,,,,,
6.027,5.966,2.647852,-1.82,33.5875,27.0329,2.3936,11.5571,,,,,,,,
6.028,5.967,2.647743,-1.8207,33.5868,27.0324,2.4857,11.5595,,,,,,,,
6.028,5.967,2.647793,-1.8202,33.5869,27.0324,2.434,11.5557,,,,,,,,
6.029,5.968,2.64773,-1.8211,33.5871,27.0326,2.5531,11.559,,,,,,,,
6.03,5.969,2.647738,-1.8209,33.5869,27.0325,2.6145,11.5595,,,,,,,,
6.031,5.97,2.647716,-1.8209,33.5866,27.0324,2.5853,11.5631,,,,,,,,
6.032,5.971,2.647674,-1.8214,33.5866,27.0322,2.5126,11.5661,,,,,,,,
6.033,5.972,2.6476,-1.8223,33.5866,27.0322,2.4514,11.5649,,,,,,,,
6.034,5.973,2.647516,-1.8234,33.5866,27.0324,2.4447,11.5681,,,,,,,,
6.035,5.974,2.64745,-1.8241,33.5866,27.0322,2.4792,11.57,,,,,,,,
6.036,5.975,2.647397,-1.8245,33.5862,27.032,2.5677,11.5709,,,,,,,,
6.037,5.976,2.647264,-1.8248,33.5848,27.0308,2.5844,11.5778,,,,,,,,
6.037,5.976,2.647341,-1.8246,33.5856,27.0316,2.584,11.5738,,,,,,,,
6.038,5.977,2.647158,-1.825,33.5834,27.0298,2.5781,11.5777,,,,,,,,
6.039,5.978,2.647086,-1.8248,33.5823,27.0288,2.5907,11.578,,,,,,,,
6.04,5.979,2.647038,-1.8241,33.5808,27.0277,2.642,11.5799,,,,,,,,
6.042,5.981,2.646927,-1.8228,33.5778,27.0252,2.6303,11.5859,,,,,,,,
6.049,5.988,2.646727,-1.8214,33.5733,27.0215,2.6084,11.5855,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
