"E_km","N_km","Area_km2","Lon","Lat","Include","depth"
694.757529920847,7763.99582189359,13.719616,-141.914518688652,69.9103166223128,0,24.4404697418213
698.461529920847,7763.99582189359,13.719616,-141.818291425954,69.9075254619056,0,26.9855575561523
702.165529920847,7763.99582189359,13.719616,-141.722091738733,69.9046821839732,0,30.1816959381104
705.869529920847,7763.99582189359,13.719616,-141.625920125095,69.9017868144099,0,31.3787937164307
709.573529920847,7763.99582189359,13.719616,-141.529777082243,69.8988393795695,0,34.6622467041016
713.277529920847,7763.99582189359,13.719616,-141.433663106461,69.8958399062648,0,35.0273208618164
716.981529920847,7763.99582189359,13.719616,-141.337578693102,69.892788421766,0,36
720.685529920847,7763.99582189359,13.719616,-141.241524336569,69.8896849538002,0,37
724.389529920847,7763.99582189359,13.719616,-141.145500530302,69.8865295305498,0,37
728.093529920847,7763.99582189359,13.719616,-141.049507766765,69.883322180652,0,38.0404357910156
731.797529920847,7763.99582189359,13.719616,-140.953546537427,69.8800629331971,0,39.1866989135742
735.501529920847,7763.99582189359,13.719616,-140.857617332751,69.8767518177276,0,40
739.205529920847,7763.99582189359,13.719616,-140.761720642178,69.8733888642373,0,40
583.637529920847,7767.69982189359,13.719616,-144.808173934946,70.002897756539,0,8.86316299438477
587.341529920847,7767.69982189359,13.719616,-144.711201132195,70.0016776554233,0,8.46727657318115
591.045529920847,7767.69982189359,13.719616,-144.614240680915,70.0004047836948,0,7.29483461380005
676.237529920847,7767.69982189359,13.719616,-142.388749960931,69.956597208722,0,9.72144889831543
679.941529920847,7767.69982189359,13.719616,-142.292240876692,69.9540624796434,0,13.6465549468994
683.645529920847,7767.69982189359,13.719616,-142.19575698828,69.951475418133,0,18.2888984680176
687.349529920847,7767.69982189359,13.719616,-142.099298800523,69.9488360478826,0,22.6557922363281
691.053529920847,7767.69982189359,13.719616,-142.002866817413,69.9461443930505,0,25.443920135498
694.757529920847,7767.69982189359,13.719616,-141.906461542097,69.943400478261,0,30.0102424621582
698.461529920847,7767.69982189359,13.719616,-141.810083476857,69.9406043286033,0,31.4240283966064
702.165529920847,7767.69982189359,13.719616,-141.713733123094,69.9377559696304,0,34.4863548278809
705.869529920847,7767.69982189359,13.719616,-141.617410981315,69.9348554273583,0,35.8781356811523
709.573529920847,7767.69982189359,13.719616,-141.521117551119,69.9319027282645,0,37
713.277529920847,7767.69982189359,13.719616,-141.424853331175,69.9288978992878,0,38.3165702819824
716.981529920847,7767.69982189359,13.719616,-141.328618819215,69.9258409678265,0,39.492618560791
720.685529920847,7767.69982189359,13.719616,-141.232414512015,69.9227319617377,0,38.8717269897461
724.389529920847,7767.69982189359,13.719616,-141.136240905378,69.919570909336,0,40
728.093529920847,7767.69982189359,13.719616,-141.040098494122,69.9163578393926,0,40.786792755127
731.797529920847,7767.69982189359,13.719616,-140.943987772065,69.9130927811342,0,42
735.501529920847,7767.69982189359,13.719616,-140.847909232009,69.9097757642416,0,40.8354721069336
739.205529920847,7767.69982189359,13.719616,-140.751863365725,69.9064068188488,0,40
576.229529920847,7771.40382189359,13.719616,-144.998969353873,70.0383738441363,0,6.85944032669067
579.933529920847,7771.40382189359,13.719616,-144.901819040671,70.0372573106093,0,10.6999998092651
583.637529920847,7771.40382189359,13.719616,-144.804680093322,70.0360878895561,0,11.0952978134155
587.341529920847,7771.40382189359,13.719616,-144.7075530356,70.0348655918238,0,10.706413269043
591.045529920847,7771.40382189359,13.719616,-144.610438390891,70.0335904287478,0,10.3029804229736
594.749529920847,7771.40382189359,13.719616,-144.513336682168,70.0322624121505,0,7.07737159729004
672.533529920847,7771.40382189359,13.719616,-142.478109940783,69.9921909882266,0,10.2293453216553
676.237529920847,7771.40382189359,13.719616,-142.381424092205,69.9897041647052,0,14.8217906951904
679.941529920847,7771.40382189359,13.719616,-142.284763056054,69.9871648927654,0,19.0841236114502
683.645529920847,7771.40382189359,13.719616,-142.188127340432,69.9845731957411,0,21.6550426483154
687.349529920847,7771.40382189359,13.719616,-142.091517452619,69.9819290974357,0,27.3201885223389
691.053529920847,7771.40382189359,13.719616,-141.994933899053,69.9792326221216,0,31.0189437866211
694.757529920847,7771.40382189359,13.719616,-141.898377185321,69.9764837945394,0,34.2353363037109
698.461529920847,7771.40382189359,13.719616,-141.801847816133,69.9736826398964,0,37.5123023986816
702.165529920847,7771.40382189359,13.719616,-141.705346295318,69.9708291838659,0,37.9143829345703
705.869529920847,7771.40382189359,13.719616,-141.6088731258,69.9679234525866,0,39.496208190918
709.573529920847,7771.40382189359,13.719616,-141.512428809584,69.9649654726607,0,40.3642539978027
713.277529920847,7771.40382189359,13.719616,-141.416013847745,69.9619552711535,0,41
716.981529920847,7771.40382189359,13.719616,-141.319628740408,69.9588928755923,0,42.9950904846191
720.685529920847,7771.40382189359,13.719616,-141.223273986734,69.955778313965,0,42.760612487793
724.389529920847,7771.40382189359,13.719616,-141.126950084905,69.9526116147193,0,42.3239593505859
728.093529920847,7771.40382189359,13.719616,-141.030657532111,69.9493928067614,0,44.5489768981934
731.797529920847,7771.40382189359,13.719616,-140.93439682453,69.9461219194552,0,44
735.501529920847,7771.40382189359,13.719616,-140.83816845732,69.9427989826204,0,45.1278114318848
739.205529920847,7771.40382189359,13.719616,-140.741972924597,69.9394240265325,0,44.2613220214844
742.909529920847,7771.40382189359,13.719616,-140.645810719424,69.9359970819205,0,43.7735977172852
561.413529920847,7775.10782189359,13.719616,-145.38509787071,70.0755120570103,0,8.63018608093262
565.117529920847,7775.10782189359,13.719616,-145.287752243818,70.0746055399104,0,10.2612800598145
568.821529920847,7775.10782189359,13.719616,-145.19041593038,70.0736460014601,0,11.2264204025269
572.525529920847,7775.10782189359,13.719616,-145.093089458187,70.0726334505936,0,10.7667121887207
576.229529920847,7775.10782189359,13.719616,-144.995773354705,70.0715678967373,0,13.2862110137939
579.933529920847,7775.10782189359,13.719616,-144.898468147057,70.0704493498084,0,12.866662979126
583.637529920847,7775.10782189359,13.719616,-144.801174362003,70.0692778202157,0,11.7388210296631
587.341529920847,7775.10782189359,13.719616,-144.703892525925,70.0680533188581,0,13.8675498962402
591.045529920847,7775.10782189359,13.719616,-144.606623164809,70.0667758571251,0,13.3968706130981
594.749529920847,7775.10782189359,13.719616,-144.509366804228,70.0654454468954,0,12.9683036804199
598.453529920847,7775.10782189359,13.719616,-144.412123969322,70.0640621005374,0,10.7746324539185
602.157529920847,7775.10782189359,13.719616,-144.314895184786,70.0626258309078,0,6.23745012283325
665.125529920847,7775.10782189359,13.719616,-142.664661465917,70.0301268012459,0,11.3627395629883
668.829529920847,7775.10782189359,13.719616,-142.567774698294,70.0277406649068,0,14.7096490859985
672.533529920847,7775.10782189359,13.719616,-142.470911842564,70.0253019416306,0,20.2340145111084
676.237529920847,7775.10782189359,13.719616,-142.374073410919,70.0228106539146,0,21.0837726593018
679.941529920847,7775.10782189359,13.719616,-142.277259914749,70.0202668247299,0,24.3159294128418
683.645529920847,7775.10782189359,13.719616,-142.180471864635,70.0176704775206,0,27.8160839080811
687.349529920847,7775.10782189359,13.719616,-142.083709770324,70.0150216362027,0,33.2041473388672
691.053529920847,7775.10782189359,13.719616,-141.986974140716,70.0123203251634,1,38.6571578979492
694.757529920847,7775.10782189359,13.719616,-141.89026548385,70.0095665692601,0,39.5343971252441
698.461529920847,7775.10782189359,13.719616,-141.793584306887,70.0067603938192,0,39.9352226257324
702.165529920847,7775.10782189359,13.719616,-141.696931116094,70.0039018246353,0,43.2083473205566
705.869529920847,7775.10782189359,13.719616,-141.600306416826,70.0009908879702,0,43.4029769897461
709.573529920847,7775.10782189359,13.719616,-141.503710713516,69.9980276105517,0,43.5556411743164
713.277529920847,7775.10782189359,13.719616,-141.407144509654,69.9950120195726,0,45.0481376647949
716.981529920847,7775.10782189359,13.719616,-141.310608307775,69.9919441426898,0,45.2178039550781
720.685529920847,7775.10782189359,13.719616,-141.214102609441,69.9888240080231,0,46.4583129882812
724.389529920847,7775.10782189359,13.719616,-141.11762791523,69.9856516441539,0,47.6139755249023
728.093529920847,7775.10782189359,13.719616,-141.021184724715,69.9824270801244,0,47
731.797529920847,7775.10782189359,13.719616,-140.924773536453,69.9791503454364,0,48.197681427002
735.501529920847,7775.10782189359,13.719616,-140.828394847968,69.9758214700498,0,50.4525527954102
739.205529920847,7775.10782189359,13.719616,-140.732049155739,69.9724404843821,0,49.7630462646484
742.909529920847,7775.10782189359,13.719616,-140.63573695518,69.9690074193066,0,48.5207176208496
554.005529920847,7778.81182189359,13.719616,-145.577541636658,70.1103699692556,0,8.71299171447754
557.709529920847,7778.81182189359,13.719616,-145.48002325876,70.1095680734572,0,11.8157911300659
561.413529920847,7778.81182189359,13.719616,-145.382513179144,70.1087130442125,0,14.219464302063
565.117529920847,7778.81182189359,13.719616,-145.285011928844,70.1078048895091,0,14.2915554046631
568.821529920847,7778.81182189359,13.719616,-145.187520038597,70.1068436178297,0,16.6674957275391
572.525529920847,7778.81182189359,13.719616,-145.090038038831,70.1058292381513,0,16.8916568756104
576.229529920847,7778.81182189359,13.719616,-144.992566459643,70.1047617599451,0,15.8898334503174
579.933529920847,7778.81182189359,13.719616,-144.895105830785,70.1036411931762,0,17.8316497802734
583.637529920847,7778.81182189359,13.719616,-144.797656681643,70.1024675483028,0,18.1529541015625
587.341529920847,7778.81182189359,13.719616,-144.70021954122,70.1012408362761,0,17.6524791717529
591.045529920847,7778.81182189359,13.719616,-144.602794938122,70.09996106854,0,16.831449508667
594.749529920847,7778.81182189359,13.719616,-144.505383400537,70.09862825703,0,15.2909526824951
598.453529920847,7778.81182189359,13.719616,-144.407985456218,70.0972424141735,0,14.5197248458862
602.157529920847,7778.81182189359,13.719616,-144.310601632469,70.0958035528888,0,12.0485887527466
605.861529920847,7778.81182189359,13.719616,-144.213232456122,70.0943116865848,0,8.80338764190674
609.565529920847,7778.81182189359,13.719616,-144.115878453525,70.0927668291601,0,6.96143388748169
657.717529920847,7778.81182189359,13.719616,-142.851895728194,70.0678687026615,0,9.81544017791748
661.421529920847,7778.81182189359,13.719616,-142.754809111593,70.0655837018543,0,12.9285011291504
665.125529920847,7778.81182189359,13.719616,-142.657745494006,70.0632459767784,0,19.5903339385986
668.829529920847,7778.81182189359,13.719616,-142.56070539169,70.0608555490831,0,21.8257713317871
672.533529920847,7778.81182189359,13.719616,-142.463689320129,70.0584124408953,0,24.6671485900879
676.237529920847,7778.81182189359,13.719616,-142.366697794019,70.055916674819,0,29.1583881378174
679.941529920847,7778.81182189359,13.719616,-142.269731327251,70.0533682739342,0,31.4387512207031
683.645529920847,7778.81182189359,13.719616,-142.172790432895,70.0507672617962,0,37.5361480712891
687.349529920847,7778.81182189359,13.719616,-142.075875623181,70.0481136624342,0,42.685359954834
691.053529920847,7778.81182189359,13.719616,-141.97898740949,70.0454075003511,0,42.7559509277344
694.757529920847,7778.81182189359,13.719616,-141.882126302328,70.0426488005217,0,43.0422477722168
698.461529920847,7778.81182189359,13.719616,-141.785292811321,70.0398375883924,0,43.4845504760742
702.165529920847,7778.81182189359,13.719616,-141.688487445189,70.0369738898797,0,44.9291648864746
705.869529920847,7778.81182189359,13.719616,-141.591710711738,70.0340577313694,0,47
709.573529920847,7778.81182189359,13.719616,-141.494963117839,70.0310891397157,0,48.0862007141113
713.277529920847,7778.81182189359,13.719616,-141.398245169417,70.0280681422398,0,49.3395538330078
716.981529920847,7778.81182189359,13.719616,-141.301557371431,70.0249947667291,0,48.5130767822266
720.685529920847,7778.81182189359,13.719616,-141.20490022786,70.0218690414357,0,49
724.389529920847,7778.81182189359,13.719616,-141.108274241689,70.0186909950761,0,50.1232604980469
728.093529920847,7778.81182189359,13.719616,-141.011679914894,70.0154606568291,0,51.2740592956543
731.797529920847,7778.81182189359,13.719616,-140.915117748423,70.0121780563355,0,51.4168434143066
735.501529920847,7778.81182189359,13.719616,-140.818588242184,70.0088432236961,0,52.3747100830078
739.205529920847,7778.81182189359,13.719616,-140.722091895031,70.0054561894714,0,51
742.909529920847,7778.81182189359,13.719616,-140.625629204745,70.0020169846798,0,53.1781539916992
550.301529920847,7782.51582189359,13.719616,-145.672942977975,70.1443238971796,0,12.4305076599121
554.005529920847,7782.51582189359,13.719616,-145.575260554151,70.1435737874958,0,14.260929107666
557.709529920847,7782.51582189359,13.719616,-145.477585936241,70.1427704408268,0,17.4035701751709
561.413529920847,7782.51582189359,13.719616,-145.379919658215,70.1419138647011,0,19.1490306854248
565.117529920847,7782.51582189359,13.719616,-145.282262253763,70.1410040671448,0,21.0606250762939
568.821529920847,7782.51582189359,13.719616,-145.184614256278,70.1400410566811,0,21.1619853973389
572.525529920847,7782.51582189359,13.719616,-145.086976198838,70.1390248423301,0,21.7063312530518
576.229529920847,7782.51582189359,13.719616,-144.989348614192,70.1379554336085,0,21.1048774719238
579.933529920847,7782.51582189359,13.719616,-144.891732034734,70.1368328405289,0,20.2218647003174
583.637529920847,7782.51582189359,13.719616,-144.794126992496,70.1356570735999,1,19.3827953338623
587.341529920847,7782.51582189359,13.719616,-144.69653401912,70.1344281438251,0,19.6110706329346
591.045529920847,7782.51582189359,13.719616,-144.598953645849,70.1331460627029,0,18.9835395812988
594.749529920847,7782.51582189359,13.719616,-144.501386403504,70.1318108422264,0,18
598.453529920847,7782.51582189359,13.719616,-144.403832822468,70.1304224948823,0,16.8986225128174
602.157529920847,7782.51582189359,13.719616,-144.306293432668,70.1289810336506,0,15.5775117874146
605.861529920847,7782.51582189359,13.719616,-144.208768763562,70.1274864720044,0,12.7349758148193
609.565529920847,7782.51582189359,13.719616,-144.111259344112,70.125938823909,0,9.39999961853027
613.269529920847,7782.51582189359,13.719616,-144.013765702778,70.1243381038212,0,11.4607095718384
650.309529920847,7782.51582189359,13.719616,-143.03981294893,70.1054154742753,0,9.12929344177246
654.013529920847,7782.51582189359,13.719616,-142.942527582632,70.1032320564481,0,13.7394647598267
657.717529920847,7782.51582189359,13.719616,-142.845264290085,70.100995778236,0,16.645112991333
661.421529920847,7782.51582189359,13.719616,-142.748023591588,70.0987066604285,0,20.2330303192139
665.125529920847,7782.51582189359,13.719616,-142.650806006696,70.0963647242966,0,23.6244716644287
668.829529920847,7782.51582189359,13.719616,-142.553612054199,70.0939699915925,0,29.7967395782471
672.533529920847,7782.51582189359,13.719616,-142.456442252108,70.0915224845484,0,33.1519165039062
676.237529920847,7782.51582189359,13.719616,-142.359297117641,70.0890222258757,0,35.9012413024902
679.941529920847,7782.51582189359,13.719616,-142.262177167203,70.0864692387641,0,41.7557754516602
683.645529920847,7782.51582189359,13.719616,-142.165082916369,70.0838635468805,0,43.3487777709961
687.349529920847,7782.51582189359,13.719616,-142.068014879873,70.0812051743685,0,45
691.053529920847,7782.51582189359,13.719616,-141.970973571585,70.078494145847,0,46.0549201965332
694.757529920847,7782.51582189359,13.719616,-141.873959504502,70.0757304864093,0,44.4223556518555
698.461529920847,7782.51582189359,13.719616,-141.776973190725,70.0729142216224,0,49
702.165529920847,7782.51582189359,13.719616,-141.680015141448,70.0700453775255,0,50.9449882507324
705.869529920847,7782.51582189359,13.719616,-141.583085866939,70.0671239806294,0,51.1316223144531
709.573529920847,7782.51582189359,13.719616,-141.486185876526,70.0641500579153,0,51
713.277529920847,7782.51582189359,13.719616,-141.389315678582,70.0611236368336,0,51
716.981529920847,7782.51582189359,13.719616,-141.292475780505,70.0580447453031,0,51
720.685529920847,7782.51582189359,13.719616,-141.195666688709,70.0549134117094,0,51
724.389529920847,7782.51582189359,13.719616,-141.098888908602,70.0517296649044,0,52
728.093529920847,7782.51582189359,13.719616,-141.002142944575,70.0484935342049,0,53.7222633361816
731.797529920847,7782.51582189359,13.719616,-140.905429299984,70.045205049391,0,54
735.501529920847,7782.51582189359,13.719616,-140.808748477137,70.0418642407059,0,52.9347457885742
739.205529920847,7782.51582189359,13.719616,-140.712100977276,70.0384711388538,0,54.2717666625977
742.909529920847,7782.51582189359,13.719616,-140.615487300564,70.0350257749991,0,55
542.893529920847,7786.21982189359,13.719616,-145.866510764192,70.17887182742,0,7.17451190948486
546.597529920847,7786.21982189359,13.719616,-145.768657447917,70.1782270459308,0,11.4538984298706
550.301529920847,7786.21982189359,13.719616,-145.670810902696,70.1775289174738,0,17.1244430541992
554.005529920847,7786.21982189359,13.719616,-145.572971665685,70.1767774486129,0,19.3641395568848
557.709529920847,7786.21982189359,13.719616,-145.475140273792,70.1759726464125,0,22.5092620849609
561.413529920847,7786.21982189359,13.719616,-145.377317263663,70.1751145184375,0,23
565.117529920847,7786.21982189359,13.719616,-145.279503171663,70.1742030727523,0,24.0484428405762
568.821529920847,7786.21982189359,13.719616,-145.181698533858,70.1732383179212,0,24.5480918884277
572.525529920847,7786.21982189359,13.719616,-145.083903885995,70.1722202630076,0,24.9814929962158
576.229529920847,7786.21982189359,13.719616,-144.986119763489,70.1711489175738,0,25.9340267181396
579.933529920847,7786.21982189359,13.719616,-144.8883467014,70.1700242916807,0,25.9964408874512
583.637529920847,7786.21982189359,13.719616,-144.790585234419,70.1688463958871,1,24.9022159576416
587.341529920847,7786.21982189359,13.719616,-144.692835896846,70.1676152412495,0,24.6208667755127
591.045529920847,7786.21982189359,13.719616,-144.595099222578,70.1663308393215,0,22.3212585449219
594.749529920847,7786.21982189359,13.719616,-144.497375745086,70.1649932021537,0,19.3513164520264
598.453529920847,7786.21982189359,13.719616,-144.399665997401,70.1636023422925,0,20.2618007659912
602.157529920847,7786.21982189359,13.719616,-144.301970512094,70.1621582727805,0,18.3307266235352
605.861529920847,7786.21982189359,13.719616,-144.204289821259,70.1606610071551,0,18.2303085327148
609.565529920847,7786.21982189359,13.719616,-144.106624456497,70.1591105594485,0,18.1629238128662
613.269529920847,7786.21982189359,13.719616,-144.008974948896,70.1575069441871,0,14.7161483764648
616.973529920847,7786.21982189359,13.719616,-143.911341829015,70.1558501763905,0,15.7517671585083
620.677529920847,7786.21982189359,13.719616,-143.813725626866,70.1541402715714,0,13.0590219497681
624.381529920847,7786.21982189359,13.719616,-143.716126871898,70.1523772457346,0,12.551812171936
631.789529920847,7786.21982189359,13.719616,-143.520983818372,70.1486918974849,0,6.69243717193604
635.493529920847,7786.21982189359,13.719616,-143.423440575733,70.1467696095371,0,6.27611923217773
646.605529920847,7786.21982189359,13.719616,-143.130930306544,70.1406845074719,0,10.6141471862793
650.309529920847,7786.21982189359,13.719616,-143.033468455376,70.1385501238558,0,15.2095975875854
654.013529920847,7786.21982189359,13.719616,-142.936028264596,70.1363627649,0,20.3039493560791
657.717529920847,7786.21982189359,13.719616,-142.838610257801,70.1341224510083,0,22.521053314209
661.421529920847,7786.21982189359,13.719616,-142.741214957853,70.131829203069,0,26.569845199585
665.125529920847,7786.21982189359,13.719616,-142.643842886862,70.1294830424548,0,33.0852355957031
668.829529920847,7786.21982189359,13.719616,-142.546494566168,70.1270839910214,0,34.5903625488281
672.533529920847,7786.21982189359,13.719616,-142.449170516329,70.124632071107,0,40.7660064697266
676.237529920847,7786.21982189359,13.719616,-142.351871257097,70.122127305531,0,42.1610145568848
679.941529920847,7786.21982189359,13.719616,-142.254597307408,70.1195697175935,0,44.3585586547852
683.645529920847,7786.21982189359,13.719616,-142.157349185362,70.1169593310741,0,44
687.349529920847,7786.21982189359,13.719616,-142.060127408209,70.114296170231,0,45
691.053529920847,7786.21982189359,13.719616,-141.962932492328,70.1115802598002,0,48.6334419250488
694.757529920847,7786.21982189359,13.719616,-141.865764953219,70.1088116249943,0,49.3760566711426
698.461529920847,7786.21982189359,13.719616,-141.768625305476,70.1059902915014,0,50
702.165529920847,7786.21982189359,13.719616,-141.671514062782,70.1031162854845,0,51
705.869529920847,7786.21982189359,13.719616,-141.574431737884,70.10018963358,0,51
709.573529920847,7786.21982189359,13.719616,-141.477378842583,70.0972103628971,0,51
713.277529920847,7786.21982189359,13.719616,-141.380355887714,70.0941785010161,0,50
716.981529920847,7786.21982189359,13.719616,-141.283363383133,70.0910940759881,0,55.8071136474609
720.685529920847,7786.21982189359,13.719616,-141.1864018377,70.087957116333,0,58.3692665100098
724.389529920847,7786.21982189359,13.719616,-141.089471759263,70.0847676510392,0,52.6934280395508
728.093529920847,7786.21982189359,13.719616,-140.992573654645,70.081525709562,0,52
731.797529920847,7786.21982189359,13.719616,-140.895708029625,70.0782313218224,0,50.7418212890625
735.501529920847,7786.21982189359,13.719616,-140.798875388923,70.0748845182061,0,50.642894744873
739.205529920847,7786.21982189359,13.719616,-140.702076236188,70.0714853295623,0,56.8448829650879
742.909529920847,7786.21982189359,13.719616,-140.605311073979,70.0680337872023,0,52.0917091369629
535.485529920847,7789.92382189359,13.719616,-146.060725917733,70.2132106802223,0,11.0374698638916
539.189529920847,7789.92382189359,13.719616,-145.962703190729,70.2126716337767,0,13.1130132675171
542.893529920847,7789.92382189359,13.719616,-145.864686188472,70.2120791319525,0,17.0922374725342
546.597529920847,7789.92382189359,13.719616,-145.766675451257,70.2114331803388,0,20.4673671722412
550.301529920847,7789.92382189359,13.719616,-145.668671519167,70.2107337850278,0,21.3112850189209
554.005529920847,7789.92382189359,13.719616,-145.570674932056,70.2099809526152,0,24.8481292724609
557.709529920847,7789.92382189359,13.719616,-145.472686229531,70.2091746901993,0,24.5923709869385
561.413529920847,7789.92382189359,13.719616,-145.374705950931,70.2083150053815,0,26
565.117529920847,7789.92382189359,13.719616,-145.276734635316,70.207401906265,0,26.7206916809082
568.821529920847,7789.92382189359,13.719616,-145.178772821439,70.2064354014554,0,28.6045837402344
572.525529920847,7789.92382189359,13.719616,-145.080821047737,70.2054155000595,0,28
576.229529920847,7789.92382189359,13.719616,-144.982879852308,70.2043422116858,0,26
579.933529920847,7789.92382189359,13.719616,-144.884949772894,70.2032155464435,0,27
583.637529920847,7789.92382189359,13.719616,-144.787031346865,70.2020355149421,0,27.7469654083252
587.341529920847,7789.92382189359,13.719616,-144.689125111196,70.2008021282912,0,27.5878047943115
591.045529920847,7789.92382189359,13.719616,-144.591231602456,70.1995153981003,0,29.1334648132324
594.749529920847,7789.92382189359,13.719616,-144.493351356785,70.1981753364775,0,25.4547691345215
598.453529920847,7789.92382189359,13.719616,-144.395484909877,70.1967819560297,0,30.5943470001221
