"region","gear","common_name","Omega1","Epsilon1","Omega2","Epsilon2","obs_model","status","max_grad","rrmse","aic"
"chukchi","otter","snow crab",0,0,0,0,"PosLink","confirm_gradient",3.5754438819157e-12,2.355,2005.58486394284
"chukchi","otter","snow crab",1,0,0,0,"PosLink","confirm_gradient",4.21377192860728e-08,1.514,1902.93980757297
"chukchi","otter","snow crab",0,1,0,0,"PosLink","confirm_gradient",2.23723465975212e-07,0.905,1888.64576843918
"chukchi","otter","snow crab",1,1,0,0,"PosLink","confirm_gradient",2.78341867332443e-08,0.904,1886.87450300103
"chukchi","otter","snow crab",0,0,1,0,"PosLink","confirm_gradient",3.20625304084388e-10,1.566,1905.69103437676
"chukchi","otter","snow crab",1,0,1,0,"PosLink",NA,NA,NA,NA
"chukchi","otter","snow crab",0,1,1,0,"PosLink","confirm_gradient",8.4270258382535e-08,0.87,1885.67225125442
"chukchi","otter","snow crab",1,1,1,0,"PosLink","confirm_gradient",5.80236708125348e-08,0.877,1885.83836758291
"chukchi","otter","snow crab",0,0,0,1,"PosLink","confirm_gradient",7.85237119771409e-09,1.1,1891.08464383008
"chukchi","otter","snow crab",1,0,0,1,"PosLink","confirm_gradient",35.3240114869336,0.624,1879.84853248028
"chukchi","otter","snow crab",0,1,0,1,"PosLink",NA,NA,NA,NA
"chukchi","otter","snow crab",1,1,0,1,"PosLink",NA,NA,NA,NA
"chukchi","otter","snow crab",0,0,1,1,"PosLink","confirm_gradient",2.14933271180939e-09,1.072,1887.94559625672
"chukchi","otter","snow crab",1,0,1,1,"PosLink",NA,NA,NA,NA
"chukchi","otter","snow crab",0,1,1,1,"PosLink","confirm_gradient",4.46954206978489e-08,0.904,1880.84309041158
"chukchi","otter","snow crab",1,1,1,1,"PosLink",NA,NA,NA,NA
"chukchi","otter","snow crab",0,0,0,0,"Log_Delta","confirm_gradient",1.80293011656297e-10,2.622,1980.44792335218
"chukchi","otter","snow crab",1,0,0,0,"Log_Delta","confirm_gradient",5.44220579712373e-09,2.598,1975.34090432923
"chukchi","otter","snow crab",0,1,0,0,"Log_Delta","confirm_gradient",0.241948842857624,2.608,1953.61970591602
"chukchi","otter","snow crab",1,1,0,0,"Log_Delta","confirm_gradient",0.241947753663126,2.608,1955.61970593181
"chukchi","otter","snow crab",0,0,1,0,"Log_Delta","confirm_gradient",2.92834688585418e-10,1.833,1903.6722313557
"chukchi","otter","snow crab",1,0,1,0,"Log_Delta","confirm_gradient",4.97537566701567e-11,1.782,1898.56521233041
"chukchi","otter","snow crab",0,1,1,0,"Log_Delta","confirm_gradient",0.241986321588882,1.768,1876.8440125401
"chukchi","otter","snow crab",1,1,1,0,"Log_Delta","confirm_gradient",0.241982172413159,1.768,1878.84401267081
"chukchi","otter","snow crab",0,0,0,1,"Log_Delta","confirm_gradient",5.40226863162933e-10,1.104,1887.26079816369
"chukchi","otter","snow crab",1,0,0,1,"Log_Delta","confirm_gradient",8.29363626494077e-10,1.046,1882.15377913852
"chukchi","otter","snow crab",0,1,0,1,"Log_Delta","confirm_gradient",0.242013476566783,1.042,1860.43257867231
"chukchi","otter","snow crab",1,1,0,1,"Log_Delta","confirm_gradient",0.242031811368378,1.042,1862.43257815458
"chukchi","otter","snow crab",0,0,1,1,"Log_Delta","confirm_gradient",3.7424948887348e-12,1.096,1884.4744394379
"chukchi","otter","snow crab",1,0,1,1,"Log_Delta","confirm_gradient",1.12824936997078e-09,1.055,1879.36742041461
"chukchi","otter","snow crab",0,1,1,1,"Log_Delta","confirm_gradient",0.241979901937853,1.059,1857.64622103449
"chukchi","otter","snow crab",1,1,1,1,"Log_Delta","confirm_gradient",0.246736411557436,1.059,1859.64603659759
"chukchi","otter","snow crab",0,0,0,0,"Gamma_Delta","confirm_gradient",2.04404271286762e-11,2.355,2005.58486394286
"chukchi","otter","snow crab",1,0,0,0,"Gamma_Delta","confirm_gradient",3.35453529398677e-08,2.332,2000.47784513143
"chukchi","otter","snow crab",0,1,0,0,"Gamma_Delta","confirm_gradient",0.241990331355112,2.335,1978.75664521359
"chukchi","otter","snow crab",1,1,0,0,"Gamma_Delta","confirm_gradient",0.241967455391617,2.335,1980.75664573562
"chukchi","otter","snow crab",0,0,1,0,"Gamma_Delta","confirm_gradient",4.02071123062342e-08,1.566,1905.69103444315
"chukchi","otter","snow crab",1,0,1,0,"Gamma_Delta","confirm_gradient",1.51269663462017e-08,1.48,1900.58401543656
"chukchi","otter","snow crab",0,1,1,0,"Gamma_Delta","confirm_gradient",0.238520217671436,1.457,1878.86578065784
"chukchi","otter","snow crab",1,1,1,0,"Gamma_Delta","confirm_gradient",0.235635007593714,1.457,1880.86494617873
"chukchi","otter","snow crab",0,0,0,1,"Gamma_Delta","confirm_gradient",4.89734208741766e-08,1.1,1891.0846438775
"chukchi","otter","snow crab",1,0,0,1,"Gamma_Delta","confirm_gradient",1.3311204583033e-08,0.985,1885.97762482318
"chukchi","otter","snow crab",0,1,0,1,"Gamma_Delta","confirm_gradient",0.235735836130175,0.96,1864.25855714947
"chukchi","otter","snow crab",1,1,0,1,"Gamma_Delta","confirm_gradient",0.241843575856123,0.96,1866.25643167585
"chukchi","otter","snow crab",0,0,1,1,"Gamma_Delta","confirm_gradient",2.78734368919231e-09,1.072,1887.94559627693
"chukchi","otter","snow crab",1,0,1,1,"Gamma_Delta","confirm_gradient",6.23835627600045e-08,0.957,1882.83857732195
"chukchi","otter","snow crab",0,1,1,1,"Gamma_Delta","confirm_gradient",0.235748858844858,0.934,1861.11951223265
"chukchi","otter","snow crab",1,1,1,1,"Gamma_Delta","confirm_gradient",0.241975103671848,0.934,1863.11737771571
