"Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
2012,1,1,24186.5976525096,0.225108994044759,5444.62066692173
2013,1,1,4.72012449677516e-07,0.481618775427978,2.27330058000445e-07
2014,1,1,4.72012449677516e-07,0.481618775427978,2.27330058000445e-07
2015,1,1,4.72012449677516e-07,0.481618775427978,2.27330058000445e-07
2016,1,1,4.72012449677516e-07,0.481618775427978,2.27330058000445e-07
2017,1,1,21071.1086901535,0.198035349800602,4172.82438014103
2018,1,1,4.72012449677516e-07,0.481618775427978,2.27330058000445e-07
2019,1,1,16522.3951247452,0.222896672563116,3682.78689607877
