"region","gear","common_name","Omega1","Epsilon1","Omega2","Epsilon2","obs_model","status","max_grad","rrmse","aic"
"chukchi","beam","sculpins","0","0","0","0","PosLink","confirm_gradient",8.44299876242081e-11,2.072,1632.67838805768
"chukchi","beam","sculpins","IID","0","0","0","PosLink","confirm_gradient",8.91868801033979e-10,1.891,1616.31004846542
"chukchi","beam","sculpins","0","IID","0","0","PosLink","confirm_gradient",9.28324084270571e-12,1.633,1616.66304638592
"chukchi","beam","sculpins","IID","IID","0","0","PosLink","confirm_gradient",2.94329538519378e-09,1.618,1614.03322345814
"chukchi","beam","sculpins","0","0","IID","0","PosLink","confirm_gradient",2.78078005067073e-09,1.708,1614.54940861677
"chukchi","beam","sculpins","IID","0","IID","0","PosLink","confirm_gradient",4.08507259130886e-08,1.675,1609.38268982708
"chukchi","beam","sculpins","0","IID","IID","0","PosLink","confirm_gradient",1.16688845253066e-08,1.576,1609.75479604555
"chukchi","beam","sculpins","IID","IID","IID","0","PosLink","confirm_gradient",2.37099229138948e-12,1.601,1610.27988548341
"chukchi","beam","sculpins","0","0","0","IID","PosLink","confirm_gradient",4.4682035849064e-09,1.309,1611.35237947043
"chukchi","beam","sculpins","IID","0","0","IID","PosLink","confirm_gradient",4.45641923363382e-09,1.234,1602.15102751178
"chukchi","beam","sculpins","0","IID","0","IID","PosLink","confirm_gradient",1.4344081478157e-12,1.203,1606.37425310088
"chukchi","beam","sculpins","IID","IID","0","IID","PosLink","confirm_gradient",9.26046261895408e-09,1.234,1604.15102751839
"chukchi","beam","sculpins","0","0","IID","IID","PosLink","confirm_gradient",3.13755421643691e-09,1.309,1610.59772743646
"chukchi","beam","sculpins","IID","0","IID","IID","PosLink","confirm_gradient",4.97936838428359e-08,1.23,1603.66900585908
"chukchi","beam","sculpins","0","IID","IID","IID","PosLink","confirm_gradient",6.77617961741817e-11,1.211,1606.87670625735
"chukchi","beam","sculpins","IID","IID","IID","IID","PosLink","confirm_gradient",1.58237867253774e-11,1.219,1605.63874024196
"chukchi","beam","sculpins","0","0","0","0","Log_Delta","confirm_gradient",1.16859855125995e-11,2.105,1620.56474014121
"chukchi","beam","sculpins","IID","0","0","0","Log_Delta","confirm_gradient",2.78546036236449e-07,2.078,1617.91953317533
"chukchi","beam","sculpins","0","IID","0","0","Log_Delta","confirm_gradient",0.651438860881058,2.072,1573.74881235629
"chukchi","beam","sculpins","IID","IID","0","0","Log_Delta","confirm_gradient",2.40277131524635e-10,2.078,1618.92164754377
"chukchi","beam","sculpins","0","0","IID","0","Log_Delta","confirm_gradient",5.04524694772621e-12,1.787,1606.65233282074
"chukchi","beam","sculpins","IID","0","IID","0","Log_Delta","confirm_gradient",1.17069827720861e-08,1.795,1604.00712569011
"chukchi","beam","sculpins","0","IID","IID","0","Log_Delta","confirm_gradient",0.651470425719708,1.768,1559.83641018226
"chukchi","beam","sculpins","IID","IID","IID","0","Log_Delta","confirm_gradient",0.683626890499681,1.768,1561.8377733891
"chukchi","beam","sculpins","0","0","0","IID","Log_Delta","confirm_gradient",2.86105328232561e-11,1.089,1608.59044358724
"chukchi","beam","sculpins","IID","0","0","IID","Log_Delta","confirm_gradient",3.45001804902267e-12,1.055,1605.94523656332
"chukchi","beam","sculpins","0","IID","0","IID","Log_Delta","confirm_gradient",0.651441576034216,0.942,1561.77451625979
"chukchi","beam","sculpins","IID","IID","0","IID","Log_Delta","confirm_gradient",0.651638923746788,0.942,1563.77453339163
"chukchi","beam","sculpins","0","0","IID","IID","Log_Delta","confirm_gradient",9.75555640609653e-09,1.787,1608.65233282068
"chukchi","beam","sculpins","IID","0","IID","IID","Log_Delta","confirm_gradient",8.78136452442391e-12,1.795,1606.0071257968
"chukchi","beam","sculpins","0","IID","IID","IID","Log_Delta","confirm_gradient",0.651428096468749,1.023,1560.35084088971
"chukchi","beam","sculpins","IID","IID","IID","IID","Log_Delta","confirm_gradient",0.651419110784161,1.768,1563.83640605944
"chukchi","beam","sculpins","0","0","0","0","Gamma_Delta","confirm_gradient",1.27818346625027e-11,2.072,1632.67838805768
"chukchi","beam","sculpins","IID","0","0","0","Gamma_Delta","confirm_gradient",1.27871181421213e-08,2.05,1630.03318088721
"chukchi","beam","sculpins","0","IID","0","0","Gamma_Delta","confirm_gradient",0.65153388343515,2.033,1585.86246062055
"chukchi","beam","sculpins","IID","IID","0","0","Gamma_Delta","confirm_gradient",2.22962537321791e-10,2.047,1631.0352954596
"chukchi","beam","sculpins","0","0","IID","0","Gamma_Delta","confirm_gradient",2.09987582877602e-12,1.708,1614.54940861665
"chukchi","beam","sculpins","IID","0","IID","0","Gamma_Delta","confirm_gradient",4.68630578787099e-08,1.689,1611.90420159586
"chukchi","beam","sculpins","0","IID","IID","0","Gamma_Delta","confirm_gradient",0.651473727445961,1.622,1567.73348704596
"chukchi","beam","sculpins","IID","IID","IID","0","Gamma_Delta","confirm_gradient",0.651443999396434,1.622,1569.73347937448
"chukchi","beam","sculpins","0","0","0","IID","Gamma_Delta","confirm_gradient",9.46430489534578e-10,1.309,1611.35237946383
"chukchi","beam","sculpins","IID","0","0","IID","Gamma_Delta","confirm_gradient",5.44726743711976e-08,1.268,1608.70717239783
"chukchi","beam","sculpins","0","IID","0","IID","Gamma_Delta","confirm_gradient",0.651436680297849,1.158,1564.53645248433
"chukchi","beam","sculpins","IID","IID","0","IID","Gamma_Delta","confirm_gradient",6.31467713674283e-08,1.25,1609.70928686958
"chukchi","beam","sculpins","0","0","IID","IID","Gamma_Delta","confirm_gradient",1.27528893223428e-07,1.309,1610.59772766229
"chukchi","beam","sculpins","IID","0","IID","IID","Gamma_Delta","confirm_gradient",1.44789860101469e-08,1.27,1607.95252023944
"chukchi","beam","sculpins","0","IID","IID","IID","Gamma_Delta","confirm_gradient",0.651449905149377,1.161,1563.78179584043
"chukchi","beam","sculpins","IID","IID","IID","IID","Gamma_Delta","confirm_gradient",2.55723153763654e-09,1.252,1608.95463483386
