"region","gear","common_name","Omega1","Epsilon1","Omega2","Epsilon2","obs_model","status","max_grad","rrmse","aic"
"chukchi","beam","snailfishes",0,0,0,0,"PosLink","confirm_gradient",1.46009054641199e-09,4.468,855.994950230902
"chukchi","beam","snailfishes",1,0,0,0,"PosLink","confirm_gradient",8.13907437002825e-08,3.973,853.78516772897
"chukchi","beam","snailfishes",0,1,0,0,"PosLink","confirm_gradient",1.74120581508674e-07,3.246,839.33772173072
"chukchi","beam","snailfishes",1,1,0,0,"PosLink","confirm_gradient",0.00095017970114668,0.015,827.742828844013
"chukchi","beam","snailfishes",0,0,1,0,"PosLink","confirm_gradient",7.52919060431623e-10,3.398,842.015582746798
"chukchi","beam","snailfishes",1,0,1,0,"PosLink","confirm_gradient",1.31170352357657e-09,3.4,841.587982063124
"chukchi","beam","snailfishes",0,1,1,0,"PosLink",NA,NA,NA,NA
"chukchi","beam","snailfishes",1,1,1,0,"PosLink",NA,NA,NA,NA
"chukchi","beam","snailfishes",0,0,0,1,"PosLink","confirm_gradient",1.37034338987263e-07,3.274,840.979818848292
"chukchi","beam","snailfishes",1,0,0,1,"PosLink","confirm_gradient",4.30991242694745e-09,3.296,841.558369683002
"chukchi","beam","snailfishes",0,1,0,1,"PosLink",NA,NA,NA,NA
"chukchi","beam","snailfishes",1,1,0,1,"PosLink",NA,NA,NA,NA
"chukchi","beam","snailfishes",0,0,1,1,"PosLink","confirm_gradient",1.59082746975514e-11,3.398,844.01558274679
"chukchi","beam","snailfishes",1,0,1,1,"PosLink","confirm_gradient",5.95243765388886e-09,3.299,843.546592745784
"chukchi","beam","snailfishes",0,1,1,1,"PosLink","confirm_gradient",5.73208147613968e-12,2.862,837.832150722023
"chukchi","beam","snailfishes",1,1,1,1,"PosLink","confirm_gradient",6.01651350962129e-09,2.87,839.75044217601
"chukchi","beam","snailfishes",0,0,0,0,"Log_Delta","confirm_gradient",5.63834371950022e-11,4.495,834.862236253811
"chukchi","beam","snailfishes",1,0,0,0,"Log_Delta","confirm_gradient",1.86990800621345e-09,4.525,830.048952100708
"chukchi","beam","snailfishes",0,1,0,0,"Log_Delta","confirm_gradient",0.0305034371792203,4.399,818.99174019958
"chukchi","beam","snailfishes",1,1,0,0,"Log_Delta","confirm_gradient",2.90957729440905e-07,4.49,830.474106741241
"chukchi","beam","snailfishes",0,0,1,0,"Log_Delta",NA,NA,NA,NA
"chukchi","beam","snailfishes",1,0,1,0,"Log_Delta","confirm_gradient",8.62934584899833e-10,3.842,830.317562505864
"chukchi","beam","snailfishes",0,1,1,0,"Log_Delta","confirm_gradient",2.09539052775654e-11,3.701,829.921586391582
"chukchi","beam","snailfishes",1,1,1,0,"Log_Delta","confirm_gradient",1.95915950129688e-09,3.733,830.74271728453
"chukchi","beam","snailfishes",0,0,0,1,"Log_Delta","confirm_gradient",6.09212657957945e-11,4.059,837.679162722475
"chukchi","beam","snailfishes",1,0,0,1,"Log_Delta","confirm_gradient",1.51469741613566e-10,4.129,832.865878569375
"chukchi","beam","snailfishes",0,1,0,1,"Log_Delta","confirm_gradient",1.50069467963476e-09,4.031,832.46990245554
"chukchi","beam","snailfishes",1,1,0,1,"Log_Delta","confirm_gradient",1.64143143521756e-11,4.054,833.291033348013
