"Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
2012,1,1,654.200086735463,0.977382120302055,639.403467875298
2013,1,1,7860.66052211054,1.74127435253218,13687.5665611133
2014,1,1,7860.66052211054,1.74127435253218,13687.5665611133
2015,1,1,7860.66052211054,1.74127435253218,13687.5665611133
2016,1,1,7860.66052211054,1.74127435253218,13687.5665611133
2017,1,1,7669.58692661486,1.14343352273308,8769.66279740677
2018,1,1,7860.66052211054,1.74127435253218,13687.5665611133
2019,1,1,5108.01817911699,1.05122961906489,5369.70000460965
