"region","gear","common_name","Omega1","Epsilon1","Omega2","Epsilon2","obs_model","status","max_grad","rrmse","aic"
"chukchi","otter","corals",0,0,0,0,"PosLink","confirm_gradient",1.07098485786614e-10,2.63,1556.17601507076
"chukchi","otter","corals",1,0,0,0,"PosLink","confirm_gradient",7.00488023142043e-09,1.521,1513.44847176032
"chukchi","otter","corals",0,1,0,0,"PosLink","confirm_gradient",1.03997734868244e-08,1.402,1520.9854735003
"chukchi","otter","corals",1,1,0,0,"PosLink","confirm_gradient",1.36265931871549e-09,1.407,1514.25264775294
"chukchi","otter","corals",0,0,1,0,"PosLink","confirm_gradient",1.05853903420439e-09,1.471,1494.27627770105
"chukchi","otter","corals",1,0,1,0,"PosLink","confirm_gradient",6.75799913807396e-08,1.289,1489.62825061065
"chukchi","otter","corals",0,1,1,0,"PosLink","confirm_gradient",1.18338199239787e-08,1.186,1492.72148305183
"chukchi","otter","corals",1,1,1,0,"PosLink","confirm_gradient",3.89323795424446e-08,1.178,1490.94995284964
"chukchi","otter","corals",0,0,0,1,"PosLink","confirm_gradient",2.93094082337575e-09,1.323,1492.14055732121
"chukchi","otter","corals",1,0,0,1,"PosLink","confirm_gradient",2.34788544162257e-08,1.122,1487.26190862277
"chukchi","otter","corals",0,1,0,1,"PosLink","confirm_gradient",1.28146382394334e-10,1.208,1492.3904041912
"chukchi","otter","corals",1,1,0,1,"PosLink","confirm_gradient",1.33528104129255e-08,1.122,1489.26190860189
"chukchi","otter","corals",0,0,1,1,"PosLink","confirm_gradient",3.69825254864509e-08,1.298,1489.85280087738
"chukchi","otter","corals",1,0,1,1,"PosLink","confirm_gradient",1.65895930770432e-07,1.131,1486.16794757228
"chukchi","otter","corals",0,1,1,1,"PosLink","confirm_gradient",3.04221225988499e-09,1.19,1490.84016608899
"chukchi","otter","corals",1,1,1,1,"PosLink","confirm_gradient",1.12371774108055e-08,1.131,1488.16794736413
"chukchi","otter","corals",0,0,0,0,"Log_Delta","confirm_gradient",5.20531715026801e-11,2.645,1514.08198176502
"chukchi","otter","corals",1,0,0,0,"Log_Delta","confirm_gradient",1.44192439099911e-08,2.64,1514.07334194202
"chukchi","otter","corals",0,1,0,0,"Log_Delta","confirm_gradient",0.200513252764523,2.625,1505.2728547587
"chukchi","otter","corals",1,1,0,0,"Log_Delta","confirm_gradient",3.35276251206551e-12,2.64,1516.073341941
"chukchi","otter","corals",0,0,1,0,"Log_Delta","confirm_gradient",1.07892278294745e-10,1.399,1489.89759702394
"chukchi","otter","corals",1,0,1,0,"Log_Delta","confirm_gradient",2.11803603711563e-09,1.37,1489.88895719979
"chukchi","otter","corals",0,1,1,0,"Log_Delta","confirm_gradient",0.200561180556704,1.312,1481.08848024768
"chukchi","otter","corals",1,1,1,0,"Log_Delta","confirm_gradient",5.04957192023195e-12,1.37,1491.88895719934
"chukchi","otter","corals",0,0,0,1,"Log_Delta","confirm_gradient",1.22815505335814e-11,1.115,1490.19466440754
"chukchi","otter","corals",1,0,0,1,"Log_Delta","confirm_gradient",7.20214519134288e-08,1.074,1490.18602458347
"chukchi","otter","corals",0,1,0,1,"Log_Delta","confirm_gradient",0.200552164181317,0.996,1481.38553855047
"chukchi","otter","corals",1,1,0,1,"Log_Delta","confirm_gradient",7.26585125399026e-09,1.074,1492.1860245842
"chukchi","otter","corals",0,0,1,1,"Log_Delta","confirm_gradient",1.05612807388411e-09,1.134,1487.74792200849
"chukchi","otter","corals",1,0,1,1,"Log_Delta","confirm_gradient",2.54200216431855e-10,1.094,1487.73928218402
"chukchi","otter","corals",0,1,1,1,"Log_Delta",NA,NA,NA,NA
"chukchi","otter","corals",1,1,1,1,"Log_Delta","confirm_gradient",5.74437912559501e-12,1.094,1489.73928218339
"chukchi","otter","corals",0,0,0,0,"Gamma_Delta","confirm_gradient",2.53136981802222e-10,2.63,1556.17601507076
"chukchi","otter","corals",1,0,0,0,"Gamma_Delta","confirm_gradient",1.78877681555889e-08,2.623,1556.16737524656
"chukchi","otter","corals",0,1,0,0,"Gamma_Delta","confirm_gradient",0.200616632513857,2.609,1547.3668799753
"chukchi","otter","corals",1,1,0,0,"Gamma_Delta","confirm_gradient",9.55489298792855e-09,2.623,1558.16737524659
"chukchi","otter","corals",0,0,1,0,"Gamma_Delta","confirm_gradient",3.70459218856922e-12,1.471,1494.27627770099
"chukchi","otter","corals",1,0,1,0,"Gamma_Delta","confirm_gradient",3.93706838242025e-08,1.435,1494.26763788294
"chukchi","otter","corals",0,1,1,0,"Gamma_Delta","confirm_gradient",0.200570343433299,1.371,1485.46715094906
"chukchi","otter","corals",1,1,1,0,"Gamma_Delta","confirm_gradient",1.87349657565505e-07,1.435,1496.26763748563
"chukchi","otter","corals",0,0,0,1,"Gamma_Delta","confirm_gradient",5.5078164251654e-10,1.323,1492.14055731854
"chukchi","otter","corals",1,0,0,1,"Gamma_Delta","confirm_gradient",1.63766689098566e-08,1.281,1492.13191751831
"chukchi","otter","corals",0,1,0,1,"Gamma_Delta","confirm_gradient",0.200586347315962,1.207,1483.33142782913
"chukchi","otter","corals",1,1,0,1,"Gamma_Delta","confirm_gradient",5.05415265195097e-09,1.281,1494.13191749234
"chukchi","otter","corals",0,0,1,1,"Gamma_Delta","confirm_gradient",3.31334959469132e-11,1.298,1489.85280087632
"chukchi","otter","corals",1,0,1,1,"Gamma_Delta","confirm_gradient",7.46876376300776e-08,1.256,1489.84416097796
"chukchi","otter","corals",0,1,1,1,"Gamma_Delta","confirm_gradient",0.20054216140305,1.181,1481.04368314407
"chukchi","otter","corals",1,1,1,1,"Gamma_Delta","confirm_gradient",4.28127515661458e-08,1.256,1491.84416110301
