"region","gear","common_name","Omega1","Epsilon1","Omega2","Epsilon2","obs_model","status","max_grad","rrmse","aic"
"chukchi","beam","sea cucumbers","IID","0","IID","0","Gamma_Delta","confirm_gradient",2.21791007781746e-08,7.162,661.8513303122
"chukchi","beam","sea cucumbers","0","IID","IID","0","Gamma_Delta","confirm_gradient",4.76733053034195e-09,6.996,671.687848975203
"chukchi","beam","sea cucumbers","IID","IID","IID","0","Gamma_Delta","confirm_gradient",7.33879623737721e-12,7.162,663.851330281535
"chukchi","beam","sea cucumbers","0","0","0","IID","Gamma_Delta","confirm_gradient",0.0151651793046805,6.359,665.486743863737
"chukchi","beam","sea cucumbers","IID","0","0","IID","Gamma_Delta",NA,NA,NA,NA
"chukchi","beam","sea cucumbers","0","IID","0","IID","Gamma_Delta",NA,NA,NA,NA
"chukchi","beam","sea cucumbers","IID","IID","0","IID","Gamma_Delta",NA,NA,NA,NA
"chukchi","beam","sea cucumbers","0","0","IID","IID","Gamma_Delta",NA,NA,NA,NA
"chukchi","beam","sea cucumbers","IID","0","IID","IID","Gamma_Delta",NA,NA,NA,NA
"chukchi","beam","sea cucumbers","0","IID","IID","IID","Gamma_Delta",NA,NA,NA,NA
"chukchi","beam","sea cucumbers","IID","IID","IID","IID","Gamma_Delta","confirm_gradient",2.8364565828838e-06,5.565,659.604659460523
